trial	count_a	lat_a	count_m	lat_m	scorer	xdat	reason
10335.20060828.1.8	1	658	1	667	EMI	162	
10335.20060828.1.9	1	397	1	400	EMI	166	
10335.20060828.1.10	1	414	1	417	EMI	166	
10335.20060828.1.11	1	382	1	383	EMI	165	
10335.20060828.1.12	1	442	1	433	EMI	164	
10333.20100602.4.1	1	457	1	433	CW	172	
10333.20100602.4.2	1	404	1	400	CW	175	
10333.20100602.4.3	2	531	2	500	CW	173	
10333.20100602.4.4	1	434	1	433	CW	173	
10333.20100602.4.5	1	464	-1	-1	CW	176	
10333.20100602.4.6	-1	NA	-1	-1	CW	171	no saccades within sac.time(1.450)
10333.20100602.4.7	1	539	1	533	CW	176	
10333.20100602.4.8	0	400	0	400	CW	171	
10333.20100602.4.9	1	479	-1	-1	CW	172	
10333.20100602.4.10	-1	NA	-1	-1	CW	174	blink starts 0.857 before any saccade
10333.20100602.4.11	2	106	2	100	CW	174	
10333.20100602.4.12	-1	NA	-1	-1	CW	175	blink before target onset
10333.20100602.3.1	-1	NA	1	467	CW	161	no good saccades
10333.20100602.3.2	1	419	1	400	CW	165	
10333.20100602.3.3	1	457	1	467	CW	164	
10333.20100602.3.4	1	479	1	450	CW	163	
10333.20100602.3.5	1	414	1	417	CW	161	
10333.20100602.3.6	1	390	1	383	CW	162	
10333.20100602.3.7	1	519	1	517	CW	165	
10333.20100602.3.8	1	390	1	333	CW	164	
10333.20100602.3.9	1	339	1	333	CW	162	
10333.20100602.3.10	1	449	1	433	CW	163	
10333.20100602.3.11	1	412	1	417	CW	166	
10333.20100602.3.12	1	464	1	467	CW	166	
10333.20100602.2.1	0	345	0	317	CW	172	
10333.20100602.2.2	1	449	1	467	CW	175	
10333.20100602.2.3	1	442	1	417	CW	171	
10333.20100602.2.4	1	430	1	433	CW	174	
10333.20100602.2.5	1	449	1	450	CW	172	
10333.20100602.2.6	1	562	1	550	CW	173	
10333.20100602.2.7	1	509	1	500	CW	174	
10333.20100602.2.8	1	549	1	550	CW	171	
10333.20100602.2.9	2	457	-1	-1	CW	175	
10333.20100602.2.10	0	397	0	400	CW	176	
10333.20100602.2.11	2	330	0	333	CW	176	
10333.20100602.2.12	1	412	1	400	CW	173	
10333.20100602.1.1	1	412	1	367	CW	164	
10333.20100602.1.2	1	412	1	417	CW	165	
10333.20100602.1.3	1	449	1	450	CW	163	
10333.20100602.1.4	1	382	1	383	CW	161	
10333.20100602.1.5	1	412	1	417	CW	161	
10333.20100602.1.6	1	367	1	367	CW	162	
10333.20100602.1.7	1	834	-1	-1	CW	163	
10333.20100602.1.8	1	397	1	400	CW	166	
10333.20100602.1.9	1	308	1	300	CW	162	
10333.20100602.1.10	1	464	1	467	CW	166	
10333.20100602.1.11	1	457	1	450	CW	164	
10333.20100602.1.12	1	390	1	383	CW	165	
10333.20090917.4.1	1	434	1	450	KB	173	
10333.20090917.4.2	1	561	1	517	KB	174	
10333.20090917.4.3	2	390	2	383	KB	176	
10333.20090917.4.4	1	442	1	433	KB	175	
10333.20090917.4.5	1	419	1	433	KB	175	
10333.20090917.4.6	2	419	2	417	KB	172	
10333.20090917.4.7	1	457	1	467	KB	171	
10333.20090917.4.8	1	390	1	383	KB	172	
10333.20090917.4.9	1	422	1	433	KB	176	
10333.20090917.4.10	1	427	-1	-1	KB	171	
10333.20090917.4.11	1	576	1	567	KB	173	
10333.20090917.4.12	1	703	1	700	KB	174	
10333.20090917.3.1	1	330	1	333	KB	166	
10333.20090917.3.2	1	337	1	333	KB	165	
10333.20090917.3.3	1	330	1	300	KB	163	
10333.20090917.3.4	1	339	1	317	KB	164	
10333.20090917.3.5	1	349	1	350	KB	164	
10333.20090917.3.6	1	397	1	300	KB	163	
10333.20090917.3.7	1	375	1	383	KB	161	
10333.20090917.3.8	1	442	1	467	KB	161	
10333.20090917.3.9	1	427	1	383	KB	162	
10333.20090917.3.10	1	325	1	317	KB	166	
10333.20090917.3.11	1	322	1	317	KB	165	
10333.20090917.3.12	1	397	1	400	KB	162	
10333.20090917.2.1	2	437	-1	-1	KB	175	
10333.20090917.2.2	2	151	-1	-1	KB	173	
10333.20090917.2.3	1	479	-1	-1	KB	173	
10333.20090917.2.4	1	442	-1	-1	KB	176	
10333.20090917.2.5	1	546	-1	-1	KB	172	
10333.20090917.2.6	1	613	-1	-1	KB	171	
10333.20090917.2.7	1	613	-1	-1	KB	174	
10333.20090917.2.8	2	404	-1	-1	KB	174	
10333.20090917.2.9	1	509	-1	-1	KB	172	
10333.20090917.2.10	2	375	-1	-1	KB	176	
10333.20090917.2.11	1	467	-1	-1	KB	171	
10333.20090917.2.12	1	479	-1	-1	KB	175	
10333.20090917.1.1	1	375	1	367	KB	163	
10333.20090917.1.2	1	651	1	650	KB	166	
10333.20090917.1.3	1	310	1	317	KB	161	
10333.20090917.1.4	1	300	1	317	KB	166	
10333.20090917.1.5	1	360	1	367	KB	162	
10333.20090917.1.6	1	531	1	533	KB	161	
10333.20090917.1.7	1	399	1	300	KB	164	
10333.20090917.1.8	1	300	1	300	KB	165	
10333.20090917.1.9	1	324	1	317	KB	165	
10333.20090917.1.10	1	330	1	333	KB	162	
10333.20090917.1.11	1	322	1	333	KB	164	
10333.20090917.1.12	1	427	1	417	KB	163	
10333.20070714.4.1	1	487	1	500	KS	172	
10333.20070714.4.2	1	479	1	483	KS	173	
10333.20070714.4.3	1	472	1	483	KS	173	
10333.20070714.4.4	1	427	1	433	KS	174	
10333.20070714.4.5	1	591	1	600	KS	175	
10333.20070714.4.6	1	427	1	433	KS	174	
10333.20070714.4.7	1	494	1	517	KS	176	
10333.20070714.4.8	1	442	1	450	KS	175	
10333.20070714.4.9	2	337	2	333	KS	171	
10333.20070714.4.10	1	546	1	550	KS	176	
10333.20070714.4.11	2	308	2	317	KS	172	
10333.20070714.4.12	1	487	1	483	KS	171	
10333.20070714.3.1	1	479	1	467	KS	164	
10333.20070714.3.2	1	315	1	317	KS	165	
10333.20070714.3.3	1	382	1	367	KS	163	
10333.20070714.3.4	1	412	1	400	KS	163	
10333.20070714.3.5	1	300	1	317	KS	161	
10333.20070714.3.6	1	308	1	300	KS	164	
10333.20070714.3.7	1	390	1	400	KS	161	
10333.20070714.3.8	1	315	1	317	KS	166	
10333.20070714.3.9	1	315	1	317	KS	162	
10333.20070714.3.10	1	367	1	367	KS	165	
10333.20070714.3.11	1	322	1	317	KS	166	
10333.20070714.3.12	1	399	1	400	KS	162	
10333.20070714.2.1	1	470	1	467	KS	174	
10333.20070714.2.2	2	345	-1	-1	KS	171	
10333.20070714.2.3	1	524	-1	-1	KS	175	
10333.20070714.2.4	1	524	-1	-1	KS	176	
10333.20070714.2.5	1	427	-1	-1	KS	171	
10333.20070714.2.6	1	390	-1	-1	KS	172	
10333.20070714.2.7	1	444	-1	-1	KS	174	
10333.20070714.2.8	1	628	-1	-1	KS	173	
10333.20070714.2.9	1	509	-1	-1	KS	173	
10333.20070714.2.10	1	442	-1	-1	KS	172	
10333.20070714.2.11	-1	NA	-1	-1	KS	175	moving (20.531 px/60Hz) before target onset
10333.20070714.2.12	1	464	1	133	KS	176	
10333.20070714.1.1	1	375	-1	-1	KS	166	
10333.20070714.1.2	1	417	1	417	KS	165	
10333.20070714.1.3	1	322	1	267	KS	163	
10333.20070714.1.4	1	330	1	333	KS	164	
10333.20070714.1.5	1	427	1	417	KS	164	
10333.20070714.1.6	1	390	1	383	KS	163	
10333.20070714.1.7	1	412	1	417	KS	161	
10333.20070714.1.8	1	390	1	400	KS	161	
10333.20070714.1.9	1	308	1	300	KS	162	
10333.20070714.1.10	1	299	1	283	KS	166	
10333.20070714.1.11	1	330	1	333	KS	165	
10333.20070714.1.12	-1	NA	1	233	KS	162	average fixpos(65.225000) is off from baseline(130.500000)!
10333.20060729.4.1	1	554	1	550	CW	176	
10333.20060729.4.2	-1	NA	-1	-1	CW	171	no saccades (getSacs)
10333.20060729.4.3	1	442	-1	-1	CW	175	
10333.20060729.4.4	1	464	1	467	CW	175	
10333.20060729.4.5	1	539	1	533	CW	174	
10333.20060729.4.6	1	587	1	583	CW	176	
10333.20060729.4.7	1	569	-1	-1	CW	172	
10333.20060729.4.8	2	352	0	317	CW	173	
10333.20060729.4.9	1	584	1	517	CW	174	
10333.20060729.4.10	2	345	2	300	CW	172	
10333.20060729.4.11	1	591	1	583	CW	173	
10333.20060729.4.12	1	412	-1	-1	CW	162	
10333.20060729.3.1	1	442	1	417	EMI	164	
10333.20060729.3.2	1	367	1	367	EMI	165	
10333.20060729.3.3	1	419	1	400	EMI	163	
10333.20060729.3.4	1	419	1	400	EMI	163	
10333.20060729.3.5	1	337	1	333	EMI	161	
10333.20060729.3.6	-1	NA	1	317	EMI	164	no saccades (getSacs)
10333.20060729.3.7	1	337	1	333	EMI	161	
10333.20060729.3.8	1	308	1	317	EMI	166	
10333.20060729.3.9	1	315	1	300	EMI	162	
10333.20060729.3.10	1	367	1	367	EMI	165	
10333.20060729.3.11	1	324	1	333	EMI	166	
10333.20060729.3.12	1	479	1	483	EMI	162	
10333.20060729.2.1	1	330	1	350	EMI	161	
10333.20060729.2.2	1	285	1	283	EMI	165	
10333.20060729.2.3	1	472	1	467	EMI	164	
10333.20060729.2.4	1	427	1	417	EMI	163	
10333.20060729.2.5	1	352	1	350	EMI	161	
10333.20060729.2.6	1	397	1	400	EMI	162	
10333.20060729.2.7	1	285	1	283	EMI	165	
10333.20060729.2.8	1	367	1	350	EMI	164	
10333.20060729.2.9	1	397	1	400	EMI	162	
10333.20060729.2.10	1	330	1	317	EMI	163	
10333.20060729.2.11	1	404	1	400	EMI	166	
10333.20060729.2.12	1	322	1	317	EMI	166	
10333.20060729.1.1	1	472	1	483	EMI	173	
10333.20060729.1.2	1	519	1	517	EMI	174	
10333.20060729.1.3	1	472	1	483	EMI	176	
10333.20060729.1.4	1	519	1	517	EMI	171	
10333.20060729.1.5	1	487	1	483	EMI	175	
10333.20060729.1.6	1	449	1	100	EMI	172	
10333.20060729.1.7	1	419	1	417	EMI	176	
10333.20060729.1.8	1	404	-1	-1	EMI	174	
10333.20060729.1.9	1	419	1	417	EMI	172	
10333.20060729.1.10	1	422	1	433	EMI	175	
10333.20060729.1.11	1	464	1	467	EMI	171	
10333.20060729.1.12	1	509	1	517	EMI	173	
10331.20060727.4.1	-1	NA	-1	-1	EMI	164	average fixpos(34.875000) is off from baseline(130.500000)!
10331.20060727.4.2	-1	NA	-1	-1	EMI	161	start pos too far from center fix
10331.20060727.4.3	1	434	1	433	EMI	166	
10331.20060727.4.4	-1	NA	-1	-1	EMI	162	blink before target onset
10331.20060727.4.5	1	404	1	433	EMI	166	
10331.20060727.4.6	1	331	1	333	EMI	162	
10331.20060727.4.7	-1	NA	1	250	EMI	165	average fixpos(69.700000) is off from baseline(130.500000)!
10331.20060727.4.8	-1	NA	-1	-1	EMI	164	blink before target onset
10331.20060727.4.9	-1	NA	-1	-1	EMI	161	blink before target onset
10331.20060727.4.10	-1	NA	1	133	EMI	163	moving (4.073 px/60Hz) before target onset
10331.20060727.4.11	-1	NA	-1	-1	EMI	163	average fixpos(NaN) is off from baseline(130.500000)!
10331.20060727.4.12	-1	NA	1	483	EMI	165	average fixpos(70.600000) is off from baseline(130.500000)!
10331.20060727.3.1	1	429	1	433	EMI	172	
10331.20060727.3.2	1	69	1	717	EMI	175	
10331.20060727.3.3	1	494	1	400	EMI	171	
10331.20060727.3.4	-1	NA	-1	-1	EMI	174	blink before target onset
10331.20060727.3.5	-1	NA	-1	-1	EMI	172	blink before target onset
10331.20060727.3.6	2	352	2	350	EMI	173	
10331.20060727.3.7	-1	NA	2	617	EMI	174	average fixpos(26.800000) is off from baseline(130.500000)!
10331.20060727.3.8	1	510	1	417	EMI	171	
10331.20060727.3.9	-1	NA	-1	-1	EMI	175	average fixpos(32.733333) is off from baseline(130.500000)!
10331.20060727.3.10	-1	NA	-1	-1	EMI	176	blink before target onset
10331.20060727.3.11	2	382	2	383	EMI	176	
10331.20060727.3.12	-1	NA	2	383	EMI	173	average fixpos(NaN) is off from baseline(130.500000)!
10331.20060727.2.1	2	285	2	350	EMI	173	
10331.20060727.2.2	1	407	1	400	EMI	174	
10331.20060727.2.3	1	375	1	383	EMI	176	
10331.20060727.2.4	1	515	1	333	EMI	175	
10331.20060727.2.5	1	382	1	383	EMI	175	
10331.20060727.2.6	2	77	2	400	EMI	172	
10331.20060727.2.7	1	464	1	467	EMI	171	
10331.20060727.2.8	-1	NA	-1	-1	EMI	172	< 30% tracking for samples of interest
10331.20060727.2.9	-1	NA	-1	-1	EMI	176	blink before target onset
10331.20060727.2.10	2	617	1	400	EMI	171	
10331.20060727.2.11	1	457	1	367	EMI	173	
10331.20060727.2.12	-1	NA	1	483	EMI	174	start pos too far from center fix
10331.20060727.1.1	1	382	1	367	EMI	163	
10331.20060727.1.2	2	226	1	183	EMI	165	
10331.20060727.1.3	1	360	1	367	EMI	166	
10331.20060727.1.4	1	308	1	317	EMI	161	
10331.20060727.1.5	1	442	1	450	EMI	161	
10331.20060727.1.6	1	337	1	333	EMI	164	
10331.20060727.1.7	1	509	1	433	EMI	165	
10331.20060727.1.8	1	360	1	367	EMI	162	
10331.20060727.1.9	1	449	1	450	EMI	166	
10331.20060727.1.10	1	315	1	317	EMI	162	
10331.20060727.1.11	-1	NA	-1	-1	EMI	164	average fixpos(17.075000) is off from baseline(130.500000)!
10331.20060727.1.12	-1	NA	-1	-1	EMI	163	average fixpos(43.475000) is off from baseline(130.500000)!
10330.20060729.4.1	-1	NA	1	600	EMI	175	average fixpos(216.587500) is off from baseline(130.500000)!
10330.20060729.4.2	-1	NA	-1	-1	EMI	173	blink before target onset
10330.20060729.4.3	-1	NA	-1	-1	EMI	173	blink before target onset
10330.20060729.4.4	-1	NA	-1	-1	EMI	176	blink before target onset
10330.20060729.4.5	-1	NA	-1	-1	EMI	172	blink before target onset
10330.20060729.4.6	2	255	2	250	EMI	171	
10330.20060729.4.7	1	569	1	550	EMI	174	
10330.20060729.4.8	-1	NA	-1	-1	EMI	174	average fixpos(28.525000) is off from baseline(130.500000)!
10330.20060729.4.9	-1	NA	-1	-1	EMI	172	moving (9.226 px/60Hz) before target onset
10330.20060729.4.10	-1	NA	1	683	EMI	176	average fixpos(214.775000) is off from baseline(130.500000)!
10330.20060729.4.11	-1	NA	-1	-1	EMI	171	blink before target onset
10330.20060729.4.12	-1	NA	-1	-1	EMI	175	blink before target onset
10330.20060729.3.1	1	412	1	400	EMI	163	
10330.20060729.3.2	1	285	1	283	EMI	166	
10330.20060729.3.3	-1	NA	1	283	EMI	164	no saccades (getSacs)
10330.20060729.3.4	1	427	1	417	EMI	163	
10330.20060729.3.5	1	367	1	367	EMI	161	
10330.20060729.3.6	1	375	1	367	EMI	162	
10330.20060729.3.7	-1	NA	-1	-1	EMI	161	poor tracking: sd of xpos Δ=73.071260
10330.20060729.3.8	1	390	1	383	EMI	165	
10330.20060729.3.9	2	278	1	783	EMI	162	
10330.20060729.3.10	-1	NA	-1	-1	EMI	165	blink before target onset
10330.20060729.3.11	1	315	1	283	EMI	164	
10330.20060729.3.12	1	322	1	283	EMI	166	
10330.20060729.2.1	2	412	2	350	EMI	171	
10330.20060729.2.2	1	449	1	183	EMI	174	
10330.20060729.2.3	-1	NA	1	517	EMI	175	average fixpos(202.675000) is off from baseline(130.500000)!
10330.20060729.2.4	-1	NA	-1	-1	EMI	171	blink before target onset
10330.20060729.2.5	2	360	2	333	EMI	173	
10330.20060729.2.6	1	444	1	433	EMI	175	
10330.20060729.2.7	1	434	1	433	EMI	176	
10330.20060729.2.8	2	360	2	317	EMI	172	
10330.20060729.2.9	-1	NA	-1	-1	EMI	173	no saccades within sac.time(1.450)
10330.20060729.2.10	-1	NA	-1	-1	EMI	172	average fixpos(50.000000) is off from baseline(130.500000)!
10330.20060729.2.11	1	632	2	283	EMI	174	
10330.20060729.2.12	2	434	2	433	EMI	176	
10330.20060729.1.1	1	278	1	267	EMI	166	
10330.20060729.1.2	-1	NA	1	367	EMI	162	average fixpos(237.175000) is off from baseline(130.500000)!
10330.20060729.1.3	1	546	1	533	EMI	164	
10330.20060729.1.4	1	337	1	333	EMI	163	
10330.20060729.1.5	1	457	1	450	EMI	165	
10330.20060729.1.6	-1	NA	1	717	EMI	161	< 30% tracking for samples of interest
10330.20060729.1.7	-1	NA	1	550	EMI	163	no saccades within sac.time(1.450)
10330.20060729.1.8	1	330	1	300	EMI	165	
10330.20060729.1.9	-1	NA	1	417	EMI	161	average fixpos(257.687500) is off from baseline(130.500000)!
10330.20060729.1.10	-1	NA	1	683	EMI	162	blink before target onset
10330.20060729.1.11	-1	NA	1	317	EMI	164	no saccades within sac.time(1.450)
10330.20060729.1.12	1	345	1	317	EMI	166	
10329.20121015.4.1	1	367	1	367	LR	176	
10329.20121015.4.2	1	382	1	383	LR	171	
10329.20121015.4.3	1	367	1	383	LR	175	
10329.20121015.4.4	1	375	1	367	LR	175	
10329.20121015.4.5	1	390	1	400	LR	174	
10329.20121015.4.6	1	442	1	433	LR	176	
10329.20121015.4.7	1	382	1	383	LR	171	
10329.20121015.4.8	1	367	-1	-1	LR	172	
10329.20121015.4.9	-1	NA	-1	-1	LR	173	blink starts 0.517 before any saccade
10329.20121015.4.10	1	399	1	400	LR	174	
10329.20121015.4.11	1	375	1	367	LR	172	
10329.20121015.4.12	1	382	1	383	LR	173	
10329.20121015.3.1	1	278	1	217	LR	163	
10329.20121015.3.2	1	285	1	283	LR	161	
10329.20121015.3.3	1	300	1	267	LR	164	
10329.20121015.3.4	1	285	1	300	LR	163	
10329.20121015.3.5	1	330	1	333	LR	161	
10329.20121015.3.6	1	285	-1	-1	LR	165	
10329.20121015.3.7	1	278	1	267	LR	162	
10329.20121015.3.8	1	270	1	267	LR	162	
10329.20121015.3.9	1	300	1	300	LR	166	
10329.20121015.3.10	1	293	1	317	LR	166	
10329.20121015.3.11	1	285	1	283	LR	165	
10329.20121015.3.12	-1	NA	-1	-1	LR	164	no saccades within sac.time(1.450)
10329.20121015.2.1	1	449	1	467	LR	174	
10329.20121015.2.2	1	390	-1	-1	LR	171	
10329.20121015.2.3	1	352	1	350	LR	176	
10329.20121015.2.4	1	375	-1	-1	LR	171	
10329.20121015.2.5	1	390	1	383	LR	173	
10329.20121015.2.6	1	375	1	383	LR	172	
10329.20121015.2.7	1	390	1	383	LR	175	
10329.20121015.2.8	1	457	1	450	LR	176	
10329.20121015.2.9	1	412	1	417	LR	175	
10329.20121015.2.10	1	367	1	367	LR	174	
10329.20121015.2.11	1	360	1	383	LR	173	
10329.20121015.2.12	1	457	1	450	LR	172	
10329.20121015.1.1	1	322	1	317	LR	163	
10329.20121015.1.2	1	270	1	267	LR	165	
10329.20121015.1.3	1	390	1	400	LR	166	
10329.20121015.1.4	1	337	1	333	LR	161	
10329.20121015.1.5	1	285	1	283	LR	161	
10329.20121015.1.6	1	324	1	317	LR	164	
10329.20121015.1.7	1	263	1	267	LR	165	
10329.20121015.1.8	1	285	1	300	LR	162	
10329.20121015.1.9	1	345	1	350	LR	166	
10329.20121015.1.10	1	285	1	283	LR	162	
10329.20121015.1.11	1	300	1	217	LR	164	
10329.20121015.1.12	1	300	1	300	LR	163	
10329.20090625.4.1	1	324	-1	-1	KS	166	
10329.20090625.4.2	1	397	-1	-1	KS	162	
10329.20090625.4.3	1	294	1	267	KS	164	
10329.20090625.4.4	1	293	1	283	KS	163	
10329.20090625.4.5	1	300	1	300	KS	165	
10329.20090625.4.6	1	270	1	250	KS	161	
10329.20090625.4.7	1	330	1	317	KS	163	
10329.20090625.4.8	1	285	1	300	KS	165	
10329.20090625.4.9	1	324	1	333	KS	161	
10329.20090625.4.10	1	285	1	283	KS	162	
10329.20090625.4.11	1	293	1	300	KS	164	
10329.20090625.4.12	1	375	-1	-1	KS	166	
10329.20090625.3.1	2	293	2	283	KS	172	
10329.20090625.3.2	1	324	-1	-1	KS	173	
10329.20090625.3.3	2	345	2	333	KS	173	
10329.20090625.3.4	1	390	1	400	KS	174	
10329.20090625.3.5	1	419	1	417	KS	175	
10329.20090625.3.6	1	390	1	400	KS	174	
10329.20090625.3.7	1	419	1	417	KS	176	
10329.20090625.3.8	2	355	2	333	KS	175	
10329.20090625.3.9	1	367	1	383	KS	171	
10329.20090625.3.10	1	427	1	433	KS	176	
10329.20090625.3.11	2	300	-1	-1	KS	172	
10329.20090625.3.12	1	392	-1	-1	KS	171	
10329.20090625.2.1	1	442	1	450	KS	175	
10329.20090625.2.2	1	362	1	367	KS	173	
10329.20090625.2.3	2	367	2	350	KS	173	
10329.20090625.2.4	1	434	-1	-1	KS	176	
10329.20090625.2.5	1	382	1	400	KS	172	
10329.20090625.2.6	1	390	1	417	KS	171	
10329.20090625.2.7	2	337	2	333	KS	174	
10329.20090625.2.8	1	382	1	400	KS	174	
