trial	count_a	lat_a	count_m	lat_m	scorer
*10162.20050727.1.28	-1	-1	1	467	EMILY
*10162.20050727.1.29	-1	-1	0	300	EMILY
*10162.20050727.1.30	-1	-1	1	317	EMILY
*10162.20050727.1.31	-1	-1	0	183	EMILY
*10162.20050727.1.32	-1	-1	0	233	EMILY
*10162.20050727.1.33	-1	-1	-1	-1	EMILY
*10162.20050727.1.34	-1	-1	1	217	EMILY
*10162.20050727.1.35	-1	-1	1	400	EMILY
*10162.20050727.1.36	-1	-1	-1	-1	EMILY
*10162.20050727.1.37	-1	-1	2	250	EMILY
*10162.20050727.1.38	-1	-1	-1	-1	EMILY
*10162.20050727.1.39	-1	-1	1	350	EMILY
*10162.20050727.1.40	-1	-1	1	350	EMILY
*10162.20050727.1.41	-1	-1	1	400	EMILY
*10162.20050727.1.42	-1	-1	2	333	EMILY
*10162.20050727.1.43	-1	-1	1	467	EMILY
*10162.20050727.1.44	-1	-1	-1	-1	EMILY
*10162.20050727.1.45	-1	-1	-1	-1	EMILY
*10162.20050727.1.46	-1	-1	1	183	EMILY
*10162.20050727.1.47	-1	-1	2	250	EMILY
*10162.20050727.1.48	-1	-1	0	417	EMILY
10161.20130515.1.1	2	120	2	33	RC
10161.20130515.1.2	2	125	2	117	RC
10161.20130515.1.3	1	253	1	300	RC
10161.20130515.1.4	1	181	1	200	RC
10161.20130515.1.5	1	211	1	200	RC
10161.20130515.1.6	1	194	1	217	RC
10161.20130515.1.7	1	240	1	250	RC
10161.20130515.1.8	1	194	1	200	RC
10161.20130515.1.9	1	228	1	233	RC
10161.20130515.1.10	1	184	1	200	RC
10161.20130515.1.11	1	228	1	233	RC
10161.20130515.1.12	2	142	2	133	RC
10161.20130515.1.13	1	260	1	267	RC
10161.20130515.1.14	1	351	1	367	RC
10161.20130515.1.15	-1	-1	1	283	RC
10161.20130515.1.16	1	299	1	300	RC
10161.20130515.1.17	1	191	1	200	RC
10161.20130515.1.18	1	216	1	217	RC
10161.20130515.1.19	1	243	1	233	RC
10161.20130515.1.20	1	221	1	217	RC
10161.20130515.1.21	2	122	2	117	RC
10161.20130515.1.22	1	280	1	283	RC
10161.20130515.1.23	1	179	1	200	RC
10161.20130515.1.24	1	189	1	183	RC
10161.20130515.1.25	1	250	1	250	RC
10161.20130515.1.26	1	245	1	250	RC
10161.20130515.1.27	1	331	1	333	RC
10161.20130515.1.28	1	272	1	267	RC
10161.20130515.1.29	1	233	1	233	RC
10161.20130515.1.30	2	115	2	133	RC
10161.20130515.1.31	1	273	1	300	RC
10161.20130515.1.32	1	228	1	217	RC
10161.20130515.1.33	2	152	2	150	RC
10161.20130515.1.34	1	474	1	300	RC
10161.20130515.1.35	1	199	1	183	RC
10161.20130515.1.36	1	235	1	250	RC
10161.20130515.1.37	1	279	1	283	RC
10161.20130515.1.38	1	233	1	233	RC
10161.20130515.1.39	1	244	1	250	RC
10161.20130515.1.40	1	216	1	233	RC
10161.20130515.1.41	1	245	1	250	RC
10161.20130515.1.42	1	179	1	183	RC
10161.20130515.1.43	1	287	1	267	RC
10161.20130515.1.44	1	272	1	267	RC
10161.20130515.1.45	1	235	1	233	RC
10161.20130515.1.46	1	240	1	233	RC
10161.20130515.1.47	1	248	1	217	RC
10161.20130515.1.48	1	255	1	250	RC
10161.20120529.1.1	1	216	1	233	RI
10161.20120529.1.2	2	115	2	117	RI
10161.20120529.1.3	2	117	2	117	RI
10161.20120529.1.4	2	181	1	250	RI
10161.20120529.1.5	1	248	1	250	RI
10161.20120529.1.6	1	508	1	517	RI
10161.20120529.1.7	1	172	1	167	RI
10161.20120529.1.8	2	169	2	167	RI
10161.20120529.1.9	1	167	1	167	RI
10161.20120529.1.10	2	137	0	133	RI
10161.20120529.1.11	1	232	1	217	RI
10161.20120529.1.12	1	228	1	217	RI
10161.20120529.1.13	2	231	2	233	RI
10161.20120529.1.14	1	349	1	350	RI
10161.20120529.1.15	1	223	1	217	RI
10161.20120529.1.16	-1	-1	2	433	RI
10161.20120529.1.17	1	238	1	233	RI
10161.20120529.1.18	1	231	1	217	RI
10161.20120529.1.19	1	228	1	233	RI
10161.20120529.1.20	1	235	1	233	RI
10161.20120529.1.21	1	191	1	183	RI
10161.20120529.1.22	1	267	1	267	RI
10161.20120529.1.23	1	240	1	250	RI
10161.20120529.1.24	1	255	1	233	RI
10161.20120529.1.25	1	265	1	267	RI
10161.20120529.1.26	-1	-1	-1	-1	RI
10161.20120529.1.27	1	282	1	383	RI
10161.20120529.1.28	1	206	1	200	RI
10161.20120529.1.29	1	181	1	200	RI
10161.20120529.1.30	1	226	1	217	RI
10161.20120529.1.31	1	262	1	250	RI
10161.20120529.1.32	1	272	1	283	RI
10161.20120529.1.33	1	238	1	233	RI
10161.20120529.1.34	1	270	1	267	RI
10161.20120529.1.35	2	144	2	117	RI
10161.20120529.1.36	1	290	1	283	RI
10161.20120529.1.37	1	260	1	250	RI
10161.20120529.1.38	1	260	1	250	RI
10161.20120529.1.39	1	227	1	233	RI
10161.20120529.1.40	2	162	2	150	RI
10161.20120529.1.41	1	253	1	250	RI
10161.20120529.1.42	1	240	1	233	RI
10161.20120529.1.43	1	260	1	250	RI
10161.20120529.1.44	1	269	1	267	RI
10161.20120529.1.45	1	216	1	217	RI
10161.20120529.1.46	1	287	1	283	RI
10161.20120529.1.47	1	228	1	217	RI
10161.20120529.1.48	1	231	1	250	RI
10161.20090819.1.1	1	244	1	250	AB
10161.20090819.1.2	1	221	1	233	AB
10161.20090819.1.3	1	206	1	217	AB
10161.20090819.1.4	1	184	1	200	AB
10161.20090819.1.5	1	267	1	267	AB
10161.20090819.1.6	1	307	1	333	AB
10161.20090819.1.7	2	157	2	167	AB
10161.20090819.1.8	-1	-1	1	267	AB
10161.20090819.1.9	-1	-1	-1	-1	AB
10161.20090819.1.10	1	242	1	250	AB
10161.20090819.1.11	-1	-1	1	183	AB
10161.20090819.1.12	1	164	1	183	AB
10161.20090819.1.13	-1	-1	-1	-1	AB
10161.20090819.1.14	1	191	1	200	AB
10161.20090819.1.15	-1	-1	-1	-1	AB
10161.20090819.1.16	1	259	1	283	AB
10161.20090819.1.17	1	164	1	183	AB
10161.20090819.1.18	1	224	1	250	AB
10161.20090819.1.19	1	162	1	183	AB
10161.20090819.1.20	1	262	1	250	AB
10161.20090819.1.21	1	213	1	200	AB
10161.20090819.1.22	1	244	1	250	AB
10161.20090819.1.23	1	214	1	217	AB
10161.20090819.1.24	1	242	1	233	AB
10161.20090819.1.25	1	243	-1	-1	AB
10161.20090819.1.26	1	259	1	267	AB
10161.20090819.1.27	-1	-1	-1	-1	AB
10161.20090819.1.28	1	240	1	250	AB
10161.20090819.1.29	1	189	-1	-1	AB
10161.20090819.1.30	-1	-1	-1	-1	AB
10161.20090819.1.31	1	252	1	267	AB
10161.20090819.1.32	-1	-1	-1	-1	AB
10161.20090819.1.33	1	167	1	183	AB
10161.20090819.1.34	1	192	1	200	AB
10161.20090819.1.35	2	112	2	133	AB
10161.20090819.1.36	1	272	-1	-1	AB
10161.20090819.1.37	1	212	1	233	AB
10161.20090819.1.38	1	222	1	233	AB
10161.20090819.1.39	1	242	1	250	AB
10161.20090819.1.40	2	139	2	133	AB
10161.20090819.1.41	1	317	1	317	AB
10161.20090819.1.42	1	274	1	267	AB
10161.20090819.1.43	1	464	1	450	AB
10161.20090819.1.44	1	174	1	183	AB
10161.20090819.1.45	1	197	1	200	AB
10161.20090819.1.46	-1	-1	-1	-1	AB
10161.20090819.1.47	1	257	1	267	AB
10161.20090819.1.48	1	229	1	250	AB
10161.20081016.1.1	1	264	1	267	HJ
10161.20081016.1.2	1	206	1	217	HJ
10161.20081016.1.3	1	307	1	317	HJ
10161.20081016.1.4	1	204	1	217	HJ
10161.20081016.1.5	1	217	1	233	HJ
10161.20081016.1.6	1	233	1	250	HJ
10161.20081016.1.7	1	277	1	283	HJ
10161.20081016.1.8	1	199	1	217	HJ
10161.20081016.1.9	1	274	1	300	HJ
10161.20081016.1.10	1	234	1	250	HJ
10161.20081016.1.11	1	212	1	233	HJ
10161.20081016.1.12	1	247	-1	-1	HJ
10161.20081016.1.13	1	189	1	200	HJ
10161.20081016.1.14	1	326	1	350	HJ
10161.20081016.1.15	1	237	1	267	HJ
10161.20081016.1.16	-1	-1	-1	-1	HJ
10161.20081016.1.17	1	154	1	167	HJ
10161.20081016.1.18	-1	-1	-1	683	HJ
10161.20081016.1.19	1	94	1	100	HJ
10161.20081016.1.20	1	218	-1	433	HJ
10161.20081016.1.21	1	237	1	233	HJ
10161.20081016.1.22	1	244	1	250	HJ
10161.20081016.1.23	1	199	1	200	HJ
10161.20081016.1.24	1	196	1	183	HJ
10161.20081016.1.25	1	219	1	233	HJ
10161.20081016.1.26	1	228	1	250	HJ
10161.20081016.1.27	1	240	1	250	HJ
10161.20081016.1.28	1	189	1	200	HJ
10161.20081016.1.29	1	194	1	217	HJ
10161.20081016.1.30	2	109	2	133	HJ
10161.20081016.1.31	1	182	1	200	HJ
10161.20081016.1.32	1	212	1	233	HJ
10161.20081016.1.33	1	218	1	233	HJ
10161.20081016.1.34	1	228	1	267	HJ
10161.20081016.1.35	1	289	1	267	HJ
10161.20081016.1.36	1	250	-1	467	HJ
10161.20081016.1.37	1	189	-1	-1	HJ
10161.20081016.1.38	2	134	2	117	HJ
10161.20081016.1.39	1	208	1	200	HJ
10161.20081016.1.40	-1	-1	-1	517	HJ
10161.20081016.1.41	1	176	1	183	HJ
10161.20081016.1.42	1	247	1	267	HJ
10161.20081016.1.43	1	234	1	250	HJ
10161.20081016.1.44	2	124	2	133	HJ
10161.20081016.1.45	1	217	1	233	HJ
10161.20081016.1.46	1	234	1	250	HJ
10161.20081016.1.47	1	457	1	483	HJ
10161.20081016.1.48	2	107	2	117	HJ
*10161.20070605.1.1	-1	-1	1	400	KIMSIMONE
*10161.20070605.1.2	-1	-1	2	150	KIMSIMONE
*10161.20070605.1.3	-1	-1	1	333	KIMSIMONE
*10161.20070605.1.4	-1	-1	1	217	KIMSIMONE
*10161.20070605.1.5	-1	-1	1	233	KIMSIMONE
*10161.20070605.1.6	-1	-1	1	133	KIMSIMONE
*10161.20070605.1.7	-1	-1	1	167	KIMSIMONE
*10161.20070605.1.8	-1	-1	1	200	KIMSIMONE
*10161.20070605.1.9	-1	-1	1	183	KIMSIMONE
*10161.20070605.1.10	-1	-1	2	150	KIMSIMONE
*10161.20070605.1.11	-1	-1	1	167	KIMSIMONE
*10161.20070605.1.12	-1	-1	1	183	KIMSIMONE
*10161.20070605.1.13	-1	-1	-1	-1	KIMSIMONE
*10161.20070605.1.14	-1	-1	1	267	KIMSIMONE
*10161.20070605.1.15	-1	-1	1	300	KIMSIMONE
*10161.20070605.1.16	-1	-1	2	150	KIMSIMONE
*10161.20070605.1.17	-1	-1	2	150	KIMSIMONE
*10161.20070605.1.18	-1	-1	1	217	KIMSIMONE
*10161.20070605.1.19	-1	-1	1	250	KIMSIMONE
*10161.20070605.1.20	-1	-1	0	100	KIMSIMONE
*10161.20070605.1.21	-1	-1	-1	-1	KIMSIMONE
*10161.20070605.1.22	-1	-1	1	233	KIMSIMONE
*10161.20070605.1.23	-1	-1	-1	-1	KIMSIMONE
*10161.20070605.1.24	-1	-1	1	250	KIMSIMONE
*10161.20070605.1.25	-1	-1	1	133	KIMSIMONE
*10161.20070605.1.26	-1	-1	1	200	KIMSIMONE
*10161.20070605.1.27	-1	-1	1	233	KIMSIMONE
*10161.20070605.1.28	-1	-1	2	117	KIMSIMONE
*10161.20070605.1.29	-1	-1	1	233	KIMSIMONE
*10161.20070605.1.30	-1	-1	1	250	KIMSIMONE
*10161.20070605.1.31	-1	-1	1	250	KIMSIMONE
*10161.20070605.1.32	-1	-1	1	217	KIMSIMONE
*10161.20070605.1.33	-1	-1	1	317	KIMSIMONE
*10161.20070605.1.34	-1	-1	1	250	KIMSIMONE
*10161.20070605.1.35	-1	-1	-1	-1	KIMSIMONE
*10161.20070605.1.36	-1	-1	1	267	KIMSIMONE
*10161.20070605.1.37	-1	-1	2	133	KIMSIMONE
*10161.20070605.1.38	-1	-1	1	267	KIMSIMONE
*10161.20070605.1.39	-1	-1	1	250	KIMSIMONE
*10161.20070605.1.40	-1	-1	1	267	KIMSIMONE
*10161.20070605.1.41	-1	-1	1	233	KIMSIMONE
*10161.20070605.1.42	-1	-1	1	233	KIMSIMONE
*10161.20070605.1.43	-1	-1	1	250	KIMSIMONE
*10161.20070605.1.44	-1	-1	1	233	KIMSIMONE
*10161.20070605.1.45	-1	-1	2	133	KIMSIMONE
*10161.20070605.1.46	-1	-1	1	233	KIMSIMONE
*10161.20070605.1.47	-1	-1	1	283	KIMSIMONE
*10161.20070605.1.48	-1	-1	1	233	KIMSIMONE
*10161.20050727.1.1	-1	-1	-1	-1	EMILY
*10161.20050727.1.2	-1	-1	1	283	EMILY
*10161.20050727.1.3	-1	-1	2	133	EMILY
*10161.20050727.1.4	-1	-1	1	250	EMILY
*10161.20050727.1.5	-1	-1	1	233	EMILY
*10161.20050727.1.6	-1	-1	1	267	EMILY
*10161.20050727.1.7	-1	-1	1	217	EMILY
*10161.20050727.1.8	-1	-1	2	150	EMILY
*10161.20050727.1.9	-1	-1	1	200	EMILY
*10161.20050727.1.10	-1	-1	2	150	EMILY
*10161.20050727.1.11	-1	-1	1	267	EMILY
*10161.20050727.1.12	-1	-1	1	250	EMILY
*10161.20050727.1.13	-1	-1	2	117	EMILY
*10161.20050727.1.14	-1	-1	1	217	EMILY
*10161.20050727.1.15	-1	-1	1	250	EMILY
*10161.20050727.1.16	-1	-1	1	250	EMILY
*10161.20050727.1.17	-1	-1	-1	-1	EMILY
*10161.20050727.1.18	-1	-1	-1	-1	EMILY
*10161.20050727.1.19	-1	-1	2	150	EMILY
*10161.20050727.1.20	-1	-1	0	67	EMILY
*10161.20050727.1.21	-1	-1	1	200	EMILY
*10161.20050727.1.22	-1	-1	1	283	EMILY
*10161.20050727.1.23	-1	-1	1	233	EMILY
*10161.20050727.1.24	-1	-1	2	133	EMILY
*10161.20050727.1.25	-1	-1	1	400	EMILY
*10161.20050727.1.26	-1	-1	1	300	EMILY
*10161.20050727.1.27	-1	-1	2	150	EMILY
*10161.20050727.1.28	-1	-1	-1	-1	EMILY
*10161.20050727.1.29	-1	-1	-1	-1	EMILY
*10161.20050727.1.30	-1	-1	1	267	EMILY
*10161.20050727.1.31	-1	-1	1	267	EMILY
*10161.20050727.1.32	-1	-1	1	217	EMILY
*10161.20050727.1.33	-1	-1	1	233	EMILY
*10161.20050727.1.34	-1	-1	1	350	EMILY
*10161.20050727.1.35	-1	-1	-1	-1	EMILY
*10161.20050727.1.36	-1	-1	1	200	EMILY
*10161.20050727.1.37	-1	-1	1	233	EMILY
*10161.20050727.1.38	-1	-1	1	300	EMILY
*10161.20050727.1.39	-1	-1	1	200	EMILY
*10161.20050727.1.40	-1	-1	2	200	EMILY
*10161.20050727.1.41	-1	-1	-1	-1	EMILY
*10161.20050727.1.42	-1	-1	1	200	EMILY
*10161.20050727.1.43	-1	-1	0	167	EMILY
*10161.20050727.1.44	-1	-1	1	200	EMILY
*10161.20050727.1.45	-1	-1	1	200	EMILY
*10161.20050727.1.46	-1	-1	2	167	EMILY
*10161.20050727.1.47	-1	-1	1	317	EMILY
*10161.20050727.1.48	-1	-1	1	283	EMILY
*10161.20040417.1.1	-1	-1	1	233	MATT
*10161.20040417.1.2	-1	-1	1	233	MATT
*10161.20040417.1.3	-1	-1	1	200	MATT
*10161.20040417.1.4	-1	-1	1	200	MATT
*10161.20040417.1.5	-1	-1	1	233	MATT
*10161.20040417.1.6	-1	-1	2	117	MATT
*10161.20040417.1.7	-1	-1	1	200	MATT
*10161.20040417.1.8	-1	-1	1	200	MATT
*10161.20040417.1.9	-1	-1	2	133	MATT
*10161.20040417.1.10	-1	-1	2	183	MATT
*10161.20040417.1.11	-1	-1	2	167	MATT
*10161.20040417.1.12	-1	-1	2	133	MATT
*10161.20040417.1.13	-1	-1	1	150	MATT
*10161.20040417.1.14	-1	-1	1	167	MATT
*10161.20040417.1.15	-1	-1	1	283	MATT
*10161.20040417.1.16	-1	-1	1	167	MATT
*10161.20040417.1.17	-1	-1	2	150	MATT
*10161.20040417.1.18	-1	-1	2	200	MATT
*10161.20040417.1.19	-1	-1	2	150	MATT
*10161.20040417.1.20	-1	-1	1	150	MATT
*10161.20040417.1.21	-1	-1	2	183	MATT
*10161.20040417.1.22	-1	-1	2	117	MATT
*10161.20040417.1.23	-1	-1	2	133	MATT
*10161.20040417.1.24	-1	-1	2	200	MATT
*10161.20040417.1.25	-1	-1	2	100	MATT
*10161.20040417.1.26	-1	-1	2	133	MATT
*10161.20040417.1.27	-1	-1	2	133	MATT
*10161.20040417.1.28	-1	-1	2	133	MATT
*10161.20040417.1.29	-1	-1	2	117	MATT
*10161.20040417.1.30	-1	-1	2	167	MATT
*10161.20040417.1.31	-1	-1	2	117	MATT
*10161.20040417.1.32	-1	-1	1	183	MATT
*10161.20040417.1.33	-1	-1	1	233	MATT
*10161.20040417.1.34	-1	-1	2	150	MATT
*10161.20040417.1.35	-1	-1	2	150	MATT
*10161.20040417.1.36	-1	-1	1	217	MATT
*10161.20040417.1.37	-1	-1	1	217	MATT
*10161.20040417.1.38	-1	-1	2	133	MATT
*10161.20040417.1.39	-1	-1	2	133	MATT
*10161.20040417.1.40	-1	-1	1	183	MATT
*10161.20040417.1.41	-1	-1	2	217	MATT
*10161.20040417.1.42	-1	-1	2	133	MATT
*10161.20040417.1.43	-1	-1	2	217	MATT
*10161.20040417.1.44	-1	-1	2	133	MATT
*10161.20040417.1.45	-1	-1	1	217	MATT
*10161.20040417.1.46	-1	-1	0	133	MATT
*10161.20040417.1.47	-1	-1	2	117	MATT
*10161.20040417.1.48	-1	-1	1	217	MATT
10160.20100427.1.1	1	331	1	300	DJ
10160.20100427.1.2	2	137	2	133	DJ
10160.20100427.1.3	1	467	1	483	DJ
10160.20100427.1.4	2	114	2	117	DJ
10160.20100427.1.5	-1	-1	1	700	DJ
10160.20100427.1.6	1	302	1	317	DJ
10160.20100427.1.7	1	292	1	300	DJ
10160.20100427.1.8	1	367	1	383	DJ
10160.20100427.1.9	2	108	2	117	DJ
10160.20100427.1.10	1	304	1	317	DJ
10160.20100427.1.11	1	309	1	317	DJ
10160.20100427.1.12	1	369	1	383	DJ
10160.20100427.1.13	2	134	2	150	DJ
10160.20100427.1.14	1	358	1	367	DJ
10160.20100427.1.15	2	110	2	117	DJ
10160.20100427.1.16	1	379	1	383	DJ
10160.20100427.1.17	1	382	1	367	DJ
10160.20100427.1.18	1	329	1	317	DJ
10160.20100427.1.19	1	377	1	367	DJ
10160.20100427.1.20	1	329	1	300	DJ
10160.20100427.1.21	1	294	1	283	DJ
10160.20100427.1.22	2	102	2	117	DJ
10160.20100427.1.23	1	486	1	250	DJ
10160.20100427.1.24	2	110	2	117	DJ
10160.20100427.1.25	1	399	1	383	DJ
10160.20100427.1.26	1	294	1	317	DJ
10160.20100427.1.27	1	329	1	350	DJ
10160.20100427.1.28	1	255	1	267	DJ
10160.20100427.1.29	-1	-1	-1	-1	DJ
10160.20100427.1.30	1	347	1	367	DJ
10160.20100427.1.31	-1	-1	1	367	DJ
10160.20100427.1.32	1	322	1	333	DJ
10160.20100427.1.33	1	299	1	317	DJ
10160.20100427.1.34	1	324	1	317	DJ
10160.20100427.1.35	1	342	1	333	DJ
10160.20100427.1.36	1	342	1	333	DJ
10160.20100427.1.37	-1	-1	1	350	DJ
10160.20100427.1.38	1	309	1	317	DJ
10160.20100427.1.39	2	132	2	133	DJ
10160.20100427.1.40	0	144	0	133	DJ
10160.20100427.1.41	2	108	2	117	DJ
10160.20100427.1.42	-1	-1	2	433	DJ
10160.20100427.1.43	1	358	1	383	DJ
10160.20100427.1.44	1	259	1	267	DJ
10160.20100427.1.45	1	527	1	533	DJ
10160.20100427.1.46	1	339	1	350	DJ
10160.20100427.1.47	2	117	2	133	DJ
10160.20100427.1.48	1	324	1	333	DJ
10160.20081128.1.1	1	317	1	267	NATALIE
10160.20081128.1.2	2	162	2	167	NATALIE
10160.20081128.1.3	1	412	1	417	NATALIE
10160.20081128.1.4	2	247	2	250	NATALIE
10160.20081128.1.5	1	332	1	333	NATALIE
10160.20081128.1.6	1	252	1	267	NATALIE
10160.20081128.1.7	1	479	1	500	NATALIE
10160.20081128.1.8	2	139	2	150	NATALIE
10160.20081128.1.9	1	331	1	333	NATALIE
10160.20081128.1.10	2	189	2	200	NATALIE
10160.20081128.1.11	2	174	2	183	NATALIE
10160.20081128.1.12	1	280	1	300	NATALIE
10160.20081128.1.13	2	134	2	150	NATALIE
10160.20081128.1.14	2	112	2	117	NATALIE
10160.20081128.1.15	-1	-1	-1	-1	NATALIE
10160.20081128.1.16	2	132	2	150	NATALIE
10160.20081128.1.17	2	142	2	150	NATALIE
10160.20081128.1.18	1	389	1	400	NATALIE
10160.20081128.1.19	1	557	1	567	NATALIE
10160.20081128.1.20	2	154	2	167	NATALIE
10160.20081128.1.21	1	255	1	250	NATALIE
10160.20081128.1.22	-1	-1	-1	-1	NATALIE
10160.20081128.1.23	1	245	1	233	NATALIE
10160.20081128.1.24	2	108	2	117	NATALIE
10160.20081128.1.25	2	147	2	133	NATALIE
10160.20081128.1.26	1	380	1	383	NATALIE
10160.20081128.1.27	-1	-1	2	333	NATALIE
10160.20081128.1.28	1	389	1	400	NATALIE
10160.20081128.1.29	1	840	1	850	NATALIE
10160.20081128.1.30	2	129	2	150	NATALIE
10160.20081128.1.31	1	314	1	333	NATALIE
10160.20081128.1.32	1	255	1	267	NATALIE
10160.20081128.1.33	1	322	1	333	NATALIE
10160.20081128.1.34	2	105	2	117	NATALIE
10160.20081128.1.35	2	122	2	133	NATALIE
10160.20081128.1.36	1	287	1	283	NATALIE
10160.20081128.1.37	-1	-1	2	217	NATALIE
10160.20081128.1.38	1	353	1	333	NATALIE
10160.20081128.1.39	2	132	2	133	NATALIE
10160.20081128.1.40	1	265	1	267	NATALIE
10160.20081128.1.41	1	342	1	333	NATALIE
10160.20081128.1.42	1	371	1	383	NATALIE
10160.20081128.1.43	2	154	2	167	NATALIE
10160.20081128.1.44	1	362	-1	550	NATALIE
10160.20081128.1.45	-1	-1	-1	683	NATALIE
10160.20081128.1.46	1	304	1	317	NATALIE
10160.20081128.1.47	2	120	2	133	NATALIE
10160.20081128.1.48	1	334	1	350	NATALIE
*10160.20071109.1.1	-1	-1	1	333	LAURA
*10160.20071109.1.2	-1	-1	1	367	LAURA
*10160.20071109.1.3	-1	-1	1	250	LAURA
*10160.20071109.1.4	-1	-1	2	167	LAURA
*10160.20071109.1.5	-1	-1	1	383	LAURA
*10160.20071109.1.6	-1	-1	0	217	LAURA
*10160.20071109.1.7	-1	-1	1	350	LAURA
*10160.20071109.1.8	-1	-1	0	167	LAURA
*10160.20071109.1.9	-1	-1	2	133	LAURA
*10160.20071109.1.10	-1	-1	1	283	LAURA
*10160.20071109.1.11	-1	-1	1	283	LAURA
*10160.20071109.1.12	-1	-1	1	350	LAURA
*10160.20071109.1.13	-1	-1	1	317	LAURA
*10160.20071109.1.14	-1	-1	1	350	LAURA
*10160.20071109.1.15	-1	-1	2	217	LAURA
*10160.20071109.1.16	-1	-1	1	383	LAURA
*10160.20071109.1.17	-1	-1	1	500	LAURA
*10160.20071109.1.18	-1	-1	1	450	LAURA
*10160.20071109.1.19	-1	-1	1	367	LAURA
*10160.20071109.1.20	-1	-1	1	333	LAURA
*10160.20071109.1.21	-1	-1	1	300	LAURA
*10160.20071109.1.22	-1	-1	1	317	LAURA
*10160.20071109.1.23	-1	-1	1	350	LAURA
*10160.20071109.1.24	-1	-1	1	317	LAURA
*10160.20071109.1.25	-1	-1	2	150	LAURA
*10160.20071109.1.26	-1	-1	1	367	LAURA
*10160.20071109.1.27	-1	-1	1	317	LAURA
*10160.20071109.1.28	-1	-1	1	333	LAURA
*10160.20071109.1.29	-1	-1	1	283	LAURA
*10160.20071109.1.30	-1	-1	1	333	LAURA
*10160.20071109.1.31	-1	-1	1	450	LAURA
*10160.20071109.1.32	-1	-1	1	400	LAURA
*10160.20071109.1.33	-1	-1	1	350	LAURA
*10160.20071109.1.34	-1	-1	1	350	LAURA
*10160.20071109.1.35	-1	-1	1	433	LAURA
*10160.20071109.1.36	-1	-1	1	333	LAURA
*10160.20071109.1.37	-1	-1	1	617	LAURA
*10160.20071109.1.38	-1	-1	2	233	LAURA
*10160.20071109.1.39	-1	-1	2	133	LAURA
*10160.20071109.1.40	-1	-1	1	300	LAURA
*10160.20071109.1.41	-1	-1	1	400	LAURA
*10160.20071109.1.42	-1	-1	1	267	LAURA
*10160.20071109.1.43	-1	-1	1	367	LAURA
*10160.20071109.1.44	-1	-1	1	383	LAURA
*10160.20071109.1.45	-1	-1	1	317	LAURA
*10160.20071109.1.46	-1	-1	1	383	LAURA
*10160.20071109.1.47	-1	-1	1	283	LAURA
*10160.20071109.1.48	-1	-1	1	300	LAURA
*10160.20060816.1.1	-1	-1	1	600	unknown
*10160.20060816.1.2	-1	-1	1	400	unknown
*10160.20060816.1.3	-1	-1	1	550	unknown
*10160.20060816.1.4	-1	-1	1	450	unknown
*10160.20060816.1.5	-1	-1	1	550	unknown
*10160.20060816.1.6	-1	-1	2	167	unknown
*10160.20060816.1.7	-1	-1	1	450	unknown
*10160.20060816.1.8	-1	-1	1	467	unknown
*10160.20060816.1.9	-1	-1	1	367	unknown
*10160.20060816.1.10	-1	-1	2	500	unknown
*10160.20060816.1.11	-1	-1	-1	833	unknown
*10160.20060816.1.12	-1	-1	-1	633	unknown
*10160.20060816.1.13	-1	-1	2	150	unknown
*10160.20060816.1.14	-1	-1	-1	-1	unknown
*10160.20060816.1.15	-1	-1	1	533	unknown
*10160.20060816.1.16	-1	-1	1	317	unknown
*10160.20060816.1.17	-1	-1	1	517	unknown
*10160.20060816.1.18	-1	-1	1	417	unknown
*10160.20060816.1.19	-1	-1	1	383	unknown
*10160.20060816.1.20	-1	-1	1	450	unknown
*10160.20060816.1.21	-1	-1	1	517	unknown
*10160.20060816.1.22	-1	-1	-1	-1	unknown
*10160.20060816.1.23	-1	-1	2	200	unknown
*10160.20060816.1.24	-1	-1	2	167	unknown
*10160.20060816.1.25	-1	-1	1	500	unknown
*10160.20060816.1.26	-1	-1	2	133	unknown
*10160.20060816.1.27	-1	-1	2	167	unknown
*10160.20060816.1.28	-1	-1	1	500	unknown
*10160.20060816.1.29	-1	-1	2	167	unknown
*10160.20060816.1.30	-1	-1	2	117	unknown
*10160.20060816.1.31	-1	-1	1	467	unknown
*10160.20060816.1.32	-1	-1	2	217	unknown
*10160.20060816.1.33	-1	-1	1	467	unknown
*10160.20060816.1.34	-1	-1	2	133	unknown
*10160.20060816.1.35	-1	-1	1	350	unknown
*10160.20060816.1.36	-1	-1	1	400	unknown
*10160.20060816.1.37	-1	-1	-1	617	unknown
*10160.20060816.1.38	-1	-1	1	483	unknown
*10160.20060816.1.39	-1	-1	1	483	unknown
*10160.20060816.1.40	-1	-1	2	200	unknown
*10160.20060816.1.41	-1	-1	1	383	unknown
*10160.20060816.1.42	-1	-1	1	417	unknown
*10160.20060816.1.43	-1	-1	1	400	unknown
*10160.20060816.1.44	-1	-1	-1	950	unknown
*10160.20060816.1.45	-1	-1	1	433	unknown
*10160.20060816.1.46	-1	-1	1	400	unknown
*10160.20060816.1.47	-1	-1	1	450	unknown
*10160.20060816.1.48	-1	-1	2	200	unknown
*10160.20050727.1.1	-1	-1	1	500	EMI
*10160.20050727.1.2	-1	-1	1	433	EMI
*10160.20050727.1.3	-1	-1	1	417	EMI
*10160.20050727.1.4	-1	-1	2	167	EMI
