trial	count_a	lat_a	count_m	lat_m	scorer	xdat
10590.20091230.2.17	1	329	1	333	NATALIE	131
10590.20091230.2.18	1	329	1	333	NATALIE	127
10590.20091230.2.19	1	357	1	350	NATALIE	138
10590.20091230.2.20	1	357	1	367	NATALIE	111
10590.20091230.2.21	1	357	1	333	NATALIE	113
10590.20091230.2.22	1	337	1	333	NATALIE	116
10590.20091230.2.23	2	289	2	283	NATALIE	133
10590.20091230.2.24	1	353	1	333	NATALIE	202
10590.20091230.2.25	1	325	1	283	NATALIE	202
10590.20091230.2.26	1	401	1	383	NATALIE	117
10590.20091230.2.27	1	297	1	300	NATALIE	202
10590.20091230.2.28	1	361	1	350	NATALIE	115
10590.20091230.2.29	1	321	1	317	NATALIE	124
10590.20091230.2.30	1	405	1	367	NATALIE	142
10590.20091230.2.31	1	337	1	333	NATALIE	139
10590.20091230.2.32	1	298	1	283	NATALIE	144
10590.20091230.2.33	1	373	1	333	NATALIE	204
10590.20091230.2.34	1	NA	1	300	NATALIE	149
10590.20091230.2.35	1	361	1	367	NATALIE	130
10590.20091230.2.36	1	385	1	350	NATALIE	203
10590.20091230.2.37	1	361	1	317	NATALIE	204
10590.20091230.2.38	1	385	1	367	NATALIE	204
10590.20091230.2.39	1	345	1	350	NATALIE	150
10590.20091230.2.40	1	357	1	367	NATALIE	135
10590.20091230.2.41	1	329	1	333	NATALIE	119
10590.20091230.2.42	1	377	1	383	NATALIE	134
10590.20091230.2.43	1	353	1	350	NATALIE	204
10590.20091230.2.44	1	381	1	367	NATALIE	114
10590.20091230.2.45	1	361	1	350	NATALIE	126
10590.20091230.2.46	1	393	1	350	NATALIE	203
10590.20091230.2.47	1	365	1	367	NATALIE	128
10590.20091230.2.48	1	353	1	350	NATALIE	146
10590.20091230.2.49	1	405	1	400	NATALIE	121
10590.20091230.2.50	1	333	1	283	NATALIE	203
10590.20091230.2.51	1	345	1	317	NATALIE	132
10590.20091230.2.52	1	313	1	267	NATALIE	201
10590.20091230.2.53	1	369	1	333	NATALIE	203
10590.20091230.2.54	1	297	1	283	NATALIE	203
10590.20091230.2.55	1	298	1	300	NATALIE	122
10590.20091230.2.56	1	325	1	317	NATALIE	129
10590.20091230.2.57	1	314	1	317	NATALIE	112
10590.20091230.2.58	1	361	1	367	NATALIE	141
10590.20091230.2.59	1	352	1	350	NATALIE	136
10590.20091230.2.60	1	357	1	317	NATALIE	137
10590.20091230.1.1	1	341	1	250	NATALIE	127
10590.20091230.1.2	1	401	1	400	NATALIE	118
10590.20091230.1.3	1	349	1	333	NATALIE	143
10590.20091230.1.4	1	310	1	300	NATALIE	112
10590.20091230.1.5	1	357	1	1233	NATALIE	203
10590.20091230.1.6	1	325	1	300	NATALIE	132
10590.20091230.1.7	1	349	1	333	NATALIE	136
10590.20091230.1.8	1	361	1	350	NATALIE	201
10590.20091230.1.9	1	393	1	367	NATALIE	122
10590.20091230.1.10	1	329	1	317	NATALIE	202
10590.20091230.1.11	1	353	1	333	NATALIE	203
10590.20091230.1.12	1	290	1	300	NATALIE	139
10590.20091230.1.13	1	361	1	333	NATALIE	130
10590.20091230.1.14	1	337	1	333	NATALIE	123
10590.20091230.1.15	1	325	1	333	NATALIE	140
10590.20091230.1.16	1	321	1	333	NATALIE	201
10590.20091230.1.17	1	337	1	333	NATALIE	204
10590.20091230.1.18	1	333	1	333	NATALIE	111
10590.20091230.1.19	1	345	1	317	NATALIE	129
10590.20091230.1.20	1	341	1	333	NATALIE	204
10590.20091230.1.21	1	325	1	317	NATALIE	116
10590.20091230.1.22	-1	-1	1	350	NATALIE	
10590.20091230.1.23	1	329	1	333	NATALIE	146
10590.20091230.1.24	1	357	1	350	NATALIE	141
10590.20091230.1.25	1	325	1	317	NATALIE	126
10590.20091230.1.26	1	365	1	333	NATALIE	142
10590.20091230.1.27	1	349	1	350	NATALIE	203
10590.20091230.1.28	1	341	1	333	NATALIE	138
10590.20091230.1.29	1	302	-1	-1	NATALIE	203
10590.20091230.1.30	1	353	1	367	NATALIE	201
10590.20091230.1.31	1	321	1	300	NATALIE	202
10590.20091230.1.32	1	329	1	317	NATALIE	120
10590.20091230.1.33	1	349	1	333	NATALIE	204
10590.20091230.1.34	1	333	1	333	NATALIE	144
10590.20091230.1.35	1	477	1	467	NATALIE	125
10590.20091230.1.36	1	341	1	333	NATALIE	117
10590.20091230.1.37	1	377	1	367	NATALIE	114
10590.20091230.1.38	1	329	1	333	NATALIE	202
10590.20091230.1.39	1	357	1	350	NATALIE	204
10590.20091230.1.40	1	397	1	383	NATALIE	137
10590.20091230.1.41	1	393	1	400	NATALIE	131
10590.20091230.1.42	1	321	1	317	NATALIE	145
10590.20091230.1.43	1	385	1	500	NATALIE	204
10590.20091230.1.44	1	361	1	350	NATALIE	119
10590.20091230.1.45	1	341	1	317	NATALIE	150
10590.20091230.1.46	1	341	1	350	NATALIE	121
10590.20091230.1.47	1	321	1	317	NATALIE	147
10590.20091230.1.48	1	357	1	367	NATALIE	134
10590.20091230.1.49	1	337	1	333	NATALIE	115
10590.20091230.1.50	1	444	1	450	NATALIE	202
10590.20091230.1.51	1	318	1	317	NATALIE	124
10590.20091230.1.52	1	310	1	300	NATALIE	128
10590.20091230.1.53	1	381	1	367	NATALIE	113
10590.20091230.1.54	1	369	1	333	NATALIE	133
10590.20091230.1.55	1	1176	1	283	NATALIE	203
10590.20091230.1.56	1	321	1	317	NATALIE	148
10590.20091230.1.57	1	333	1	317	NATALIE	202
10590.20091230.1.58	1	333	1	317	NATALIE	201
10590.20091230.1.59	1	321	1	317	NATALIE	201
10590.20091230.1.60	1	349	1	333	NATALIE	135
10590.20080714.2.1	1	416	1	333	KS	201
10590.20080714.2.2	1	337	1	317	KS	201
10590.20080714.2.3	1	345	1	333	KS	143
10590.20080714.2.4	1	293	1	283	KS	201
10590.20080714.2.5	-1	-1	-1	-1	KS	
10590.20080714.2.6	1	341	1	317	KS	201
10590.20080714.2.7	1	318	1	317	KS	202
10590.20080714.2.8	1	389	1	367	KS	120
10590.20080714.2.9	1	333	1	317	KS	140
10590.20080714.2.10	1	329	1	300	KS	148
10590.20080714.2.11	1	393	1	400	KS	123
10590.20080714.2.12	1	385	1	383	KS	125
10590.20080714.2.13	1	437	1	433	KS	202
10590.20080714.2.14	1	428	1	417	KS	147
10590.20080714.2.15	2	314	2	317	KS	145
10590.20080714.2.16	1	393	1	383	KS	204
10590.20080714.2.17	1	397	1	400	KS	131
10590.20080714.2.18	1	345	1	350	KS	127
10590.20080714.2.19	1	385	1	400	KS	138
10590.20080714.2.20	1	369	1	367	KS	111
10590.20080714.2.21	1	377	1	367	KS	113
10590.20080714.2.22	1	369	1	350	KS	116
10590.20080714.2.23	1	369	1	350	KS	133
10590.20080714.2.24	1	317	1	317	KS	202
10590.20080714.2.25	1	401	1	400	KS	202
10590.20080714.2.26	1	361	1	350	KS	117
10590.20080714.2.27	1	373	1	367	KS	202
10590.20080714.2.28	1	511	1	500	KS	115
10590.20080714.2.29	1	369	1	367	KS	124
10590.20080714.2.30	1	329	1	333	KS	142
10590.20080714.2.31	1	389	1	383	KS	139
10590.20080714.2.32	1	310	1	317	KS	144
10590.20080714.2.33	2	369	2	367	KS	204
10590.20080714.2.34	1	337	1	333	KS	149
10590.20080714.2.35	1	369	1	367	KS	130
10590.20080714.2.36	1	429	1	400	KS	203
10590.20080714.2.37	1	361	-1	-1	KS	204
10590.20080714.2.38	1	433	1	433	KS	204
10590.20080714.2.39	1	361	1	350	KS	150
10590.20080714.2.40	1	381	1	383	KS	135
10590.20080714.2.41	1	373	1	383	KS	119
10590.20080714.2.42	1	365	1	367	KS	134
10590.20080714.2.43	1	377	1	367	KS	204
10590.20080714.2.44	0	314	0	317	KS	114
10590.20080714.2.45	1	365	1	367	KS	126
10590.20080714.2.46	1	333	1	333	KS	203
10590.20080714.2.47	1	373	1	383	KS	128
10590.20080714.2.48	1	357	-1	-1	KS	146
10590.20080714.2.49	2	285	2	250	KS	121
10590.20080714.2.50	1	393	1	367	KS	203
10590.20080714.2.51	1	369	1	367	KS	132
10590.20080714.2.52	1	369	1	367	KS	201
10590.20080714.2.53	1	409	1	400	KS	203
10590.20080714.2.54	1	353	1	350	KS	203
10590.20080714.2.55	1	444	1	433	KS	122
10590.20080714.2.56	1	389	1	383	KS	129
10590.20080714.2.57	1	393	1	400	KS	112
10590.20080714.2.58	1	337	1	333	KS	141
10590.20080714.2.59	1	440	1	433	KS	136
10590.20080714.2.60	1	329	1	300	KS	137
10589.20110809.2.1	1	333	1	133	BF	201
10589.20110809.2.2	1	305	1	283	BF	201
10589.20110809.2.3	1	309	1	283	BF	143
10589.20110809.2.4	1	321	1	300	BF	201
10589.20110809.2.5	1	401	1	383	BF	118
10589.20110809.2.6	1	333	1	317	BF	201
10589.20110809.2.7	1	401	1	383	BF	202
10589.20110809.2.8	1	317	1	283	BF	120
10589.20110809.2.9	0	289	0	250	BF	140
10589.20110809.2.10	1	353	1	333	BF	148
10589.20110809.2.11	1	369	1	350	BF	123
10589.20110809.2.12	1	401	1	367	BF	125
10589.20110809.2.13	1	429	1	417	BF	202
10589.20110809.2.14	1	385	1	367	BF	147
10589.20110809.2.15	1	425	1	400	BF	145
10589.20110809.2.16	2	293	0	300	BF	204
10589.20110809.2.17	1	401	1	383	BF	131
10589.20110809.2.18	1	389	1	383	BF	127
10589.20110809.2.19	1	385	1	350	BF	138
10589.20110809.2.20	1	349	1	350	BF	111
10589.20110809.2.21	1	389	1	367	BF	113
10589.20110809.2.22	1	412	1	400	BF	116
10589.20110809.2.23	1	377	1	383	BF	133
10589.20110809.2.24	1	420	1	400	BF	202
10589.20110809.2.25	1	432	1	400	BF	202
10589.20110809.2.26	1	436	1	433	BF	117
10589.20110809.2.27	1	345	1	350	BF	202
10589.20110809.2.28	1	357	1	367	BF	115
10589.20110809.2.29	1	108	1	83	BF	124
10589.20110809.2.30	2	333	2	333	BF	142
10589.20110809.2.31	1	393	1	400	BF	139
10589.20110809.2.32	1	341	1	317	BF	144
10589.20110809.2.33	1	472	1	467	BF	204
10589.20110809.2.34	1	369	1	367	BF	149
10589.20110809.2.35	1	389	1	350	BF	130
10589.20110809.2.36	1	401	1	383	BF	203
10589.20110809.2.37	1	361	1	333	BF	204
10589.20110809.2.38	1	345	1	333	BF	204
10589.20110809.2.39	1	203	-1	-1	BF	150
10589.20110809.2.40	1	353	1	350	BF	135
10589.20110809.2.41	1	357	1	333	BF	119
10589.20110809.2.42	1	365	1	333	BF	134
10589.20110809.2.43	1	325	1	300	BF	204
10589.20110809.2.44	1	325	1	300	BF	114
10589.20110809.2.45	2	273	2	250	BF	126
10589.20110809.2.46	1	345	1	333	BF	203
10589.20110809.2.47	0	285	0	267	BF	128
10589.20110809.2.48	1	369	1	350	BF	146
10589.20110809.2.49	1	357	1	333	BF	121
10589.20110809.2.50	1	361	1	333	BF	203
10589.20110809.2.51	1	369	1	350	BF	132
10589.20110809.2.52	1	333	1	317	BF	201
10589.20110809.2.53	1	473	1	450	BF	203
10589.20110809.2.54	1	357	1	350	BF	203
10589.20110809.2.55	1	361	1	350	BF	122
10589.20110809.2.56	1	373	1	333	BF	129
10589.20110809.2.57	1	412	1	400	BF	112
10589.20110809.2.58	1	523	1	517	BF	141
10589.20110809.2.59	1	428	1	433	BF	136
10589.20110809.2.60	1	329	1	317	BF	137
10589.20110809.1.1	1	369	1	133	BF	127
10589.20110809.1.2	1	425	1	400	BF	118
10589.20110809.1.3	1	345	1	350	BF	143
10589.20110809.1.4	1	393	1	367	BF	112
10589.20110809.1.5	1	353	1	367	BF	203
10589.20110809.1.6	1	515	1	517	BF	132
10589.20110809.1.7	1	397	1	400	BF	136
10589.20110809.1.8	1	519	1	483	BF	201
10589.20110809.1.9	1	432	1	433	BF	122
10589.20110809.1.10	1	424	1	433	BF	202
10589.20110809.1.11	1	349	1	350	BF	203
10589.20110809.1.12	1	349	1	350	BF	139
10589.20110809.1.13	1	405	1	417	BF	130
10589.20110809.1.14	1	349	1	350	BF	123
10589.20110809.1.15	1	349	1	333	BF	140
10589.20110809.1.16	1	397	1	417	BF	201
10589.20110809.1.17	1	480	1	467	BF	204
10589.20110809.1.18	1	401	1	400	BF	111
10589.20110809.1.19	1	393	1	383	BF	129
10589.20110809.1.20	1	361	1	350	BF	204
10589.20110809.1.21	1	393	1	383	BF	116
10589.20110809.1.22	1	369	1	350	BF	149
10589.20110809.1.23	1	365	1	350	BF	146
10589.20110809.1.24	2	233	2	217	BF	141
10589.20110809.1.25	1	397	1	383	BF	126
10589.20110809.1.26	1	345	1	317	BF	142
10589.20110809.1.27	1	341	1	333	BF	203
10589.20110809.1.28	1	481	1	467	BF	138
10589.20110809.1.29	1	389	1	383	BF	203
10589.20110809.1.30	1	425	1	417	BF	201
10589.20110809.1.31	2	301	2	283	BF	202
10589.20110809.1.32	1	377	1	367	BF	120
10589.20110809.1.33	1	421	1	417	BF	204
10589.20110809.1.34	1	365	1	350	BF	144
10589.20110809.1.35	1	361	1	350	BF	125
10589.20110809.1.36	1	369	1	350	BF	117
10589.20110809.1.37	1	329	1	317	BF	114
10589.20110809.1.38	1	519	1	533	BF	202
10589.20110809.1.39	1	341	1	350	BF	204
10589.20110809.1.40	1	389	1	367	BF	137
10589.20110809.1.41	1	409	1	417	BF	131
10589.20110809.1.42	1	349	1	350	BF	145
10589.20110809.1.43	1	361	1	367	BF	204
10589.20110809.1.44	1	401	1	417	BF	119
10589.20110809.1.45	1	361	1	350	BF	150
10589.20110809.1.46	1	361	1	367	BF	121
10589.20110809.1.47	1	373	1	367	BF	147
10589.20110809.1.48	1	357	1	350	BF	134
10589.20110809.1.49	1	357	1	367	BF	115
10589.20110809.1.50	1	369	1	367	BF	202
10589.20110809.1.51	1	353	1	350	BF	124
10589.20110809.1.52	1	369	1	383	BF	128
10589.20110809.1.53	2	286	2	267	BF	113
10589.20110809.1.54	1	409	1	400	BF	133
10589.20110809.1.55	1	369	1	350	BF	203
10589.20110809.1.56	1	345	1	333	BF	148
10589.20110809.1.57	1	393	1	383	BF	202
10589.20110809.1.58	1	393	1	383	BF	201
10589.20110809.1.59	1	361	1	350	BF	201
10589.20110809.1.60	1	321	1	300	BF	135
10589.20091230.2.1	1	401	1	250	NATALIE	201
10589.20091230.2.2	1	496	1	500	NATALIE	201
10589.20091230.2.3	1	424	1	433	NATALIE	143
10589.20091230.2.4	1	337	1	333	NATALIE	201
10589.20091230.2.5	1	438	1	433	NATALIE	118
10589.20091230.2.6	1	314	1	317	NATALIE	201
10589.20091230.2.7	1	416	1	417	NATALIE	202
10589.20091230.2.8	1	333	1	333	NATALIE	120
10589.20091230.2.9	1	397	1	383	NATALIE	140
10589.20091230.2.10	1	429	1	417	NATALIE	148
10589.20091230.2.11	1	341	1	333	NATALIE	123
10589.20091230.2.12	1	405	1	400	NATALIE	125
10589.20091230.2.13	1	337	1	333	NATALIE	202
10589.20091230.2.14	1	329	1	333	NATALIE	147
10589.20091230.2.15	1	519	1	517	NATALIE	145
10589.20091230.2.16	1	389	1	383	NATALIE	204
10589.20091230.2.17	1	453	1	467	NATALIE	131
10589.20091230.2.18	1	361	1	367	NATALIE	127
10589.20091230.2.19	1	379	1	383	NATALIE	138
10589.20091230.2.20	1	341	1	333	NATALIE	111
10589.20091230.2.21	1	373	1	367	NATALIE	113
10589.20091230.2.22	1	429	1	417	NATALIE	116
10589.20091230.2.23	1	393	1	383	NATALIE	133
10589.20091230.2.24	1	341	1	333	NATALIE	202
10589.20091230.2.25	1	449	1	450	NATALIE	202
10589.20091230.2.26	1	413	1	400	NATALIE	117
10589.20091230.2.27	1	449	1	450	NATALIE	202
10589.20091230.2.28	1	329	1	333	NATALIE	115
10589.20091230.2.29	1	314	1	317	NATALIE	124
10589.20091230.2.30	1	381	1	383	NATALIE	142
10589.20091230.2.31	1	349	1	350	NATALIE	139
10589.20091230.2.32	1	329	1	333	NATALIE	144
10589.20091230.2.33	1	420	1	417	NATALIE	204
10589.20091230.2.34	1	353	1	350	NATALIE	149
10589.20091230.2.35	1	389	1	383	NATALIE	130
10589.20091230.2.36	1	321	1	300	NATALIE	203
10589.20091230.2.37	1	517	1	500	NATALIE	204
10589.20091230.2.38	1	309	1	317	NATALIE	204
10589.20091230.2.39	1	363	1	367	NATALIE	150
10589.20091230.2.40	1	369	1	367	NATALIE	135
10589.20091230.2.41	1	369	1	367	NATALIE	119
10589.20091230.2.42	1	416	1	417	NATALIE	134
10589.20091230.2.43	1	450	1	450	NATALIE	204
10589.20091230.2.44	1	333	1	333	NATALIE	114
10589.20091230.2.45	1	121	1	383	NATALIE	126
10589.20091230.2.46	1	329	1	333	NATALIE	203
10589.20091230.2.47	1	321	1	317	NATALIE	128
10589.20091230.2.48	1	415	1	400	NATALIE	146
10589.20091230.2.49	1	389	1	367	NATALIE	121
10589.20091230.2.50	1	361	1	367	NATALIE	203
10589.20091230.2.51	-1	-1	-1	-1	NATALIE	
10589.20091230.2.52	1	501	1	500	NATALIE	201
10589.20091230.2.53	1	353	1	350	NATALIE	203
10589.20091230.2.54	1	373	1	367	NATALIE	203
10589.20091230.2.55	1	471	1	467	NATALIE	122
10589.20091230.2.56	1	424	1	433	NATALIE	129
10589.20091230.2.57	1	409	1	417	NATALIE	112
10589.20091230.2.58	1	420	1	417	NATALIE	141
10589.20091230.2.59	1	NA	-1	-1	NATALIE	136
10589.20091230.2.60	1	361	1	367	NATALIE	137
10589.20091230.1.1	1	369	1	233	NATALIE	127
10589.20091230.1.2	1	381	1	383	NATALIE	118
10589.20091230.1.3	1	349	1	350	NATALIE	143
10589.20091230.1.4	1	333	1	317	NATALIE	112
10589.20091230.1.5	1	429	1	417	NATALIE	203
10589.20091230.1.6	1	473	1	467	NATALIE	132
10589.20091230.1.7	1	405	1	400	NATALIE	136
10589.20091230.1.8	1	417	1	417	NATALIE	201
10589.20091230.1.9	1	498	1	500	NATALIE	122
10589.20091230.1.10	1	429	1	433	NATALIE	202
10589.20091230.1.11	1	401	1	400	NATALIE	203
10589.20091230.1.12	1	377	1	383	NATALIE	139
10589.20091230.1.13	1	349	1	367	NATALIE	130
10589.20091230.1.14	1	393	1	383	NATALIE	123
10589.20091230.1.15	1	345	1	350	NATALIE	140
10589.20091230.1.16	2	321	2	333	NATALIE	201
10589.20091230.1.17	1	445	1	433	NATALIE	204
10589.20091230.1.18	1	349	1	333	NATALIE	111
10589.20091230.1.19	1	345	1	333	NATALIE	129
10589.20091230.1.20	1	360	1	367	NATALIE	204
10589.20091230.1.21	1	345	1	333	NATALIE	116
10589.20091230.1.22	1	469	1	467	NATALIE	149
10589.20091230.1.23	1	342	1	333	NATALIE	146
10589.20091230.1.24	1	318	1	333	NATALIE	141
10589.20091230.1.25	1	358	1	367	NATALIE	126
10589.20091230.1.26	1	552	1	550	NATALIE	142
10589.20091230.1.27	1	504	1	500	NATALIE	203
10589.20091230.1.28	1	420	1	417	NATALIE	138
10589.20091230.1.29	1	337	1	333	NATALIE	203
10589.20091230.1.30	1	381	1	367	NATALIE	201
10589.20091230.1.31	1	389	1	367	NATALIE	202
10589.20091230.1.32	1	397	1	383	NATALIE	120
10589.20091230.1.33	1	385	1	383	NATALIE	204
10589.20091230.1.34	1	397	1	400	NATALIE	144
10589.20091230.1.35	1	369	1	367	NATALIE	125
10589.20091230.1.36	1	433	1	433	NATALIE	117
10589.20091230.1.37	1	404	1	400	NATALIE	114
10589.20091230.1.38	1	405	1	400	NATALIE	202
10589.20091230.1.39	1	409	1	400	NATALIE	204
10589.20091230.1.40	1	361	1	367	NATALIE	137
10589.20091230.1.41	1	393	1	400	NATALIE	131
10589.20091230.1.42	1	377	1	383	NATALIE	145
10589.20091230.1.43	1	345	1	333	NATALIE	204
10589.20091230.1.44	1	365	1	350	NATALIE	119
10589.20091230.1.45	1	387	1	383	NATALIE	150
10589.20091230.1.46	1	493	1	500	NATALIE	121
10589.20091230.1.47	1	393	1	383	NATALIE	147
10589.20091230.1.48	1	365	1	367	NATALIE	134
10589.20091230.1.49	1	511	1	517	NATALIE	115
10589.20091230.1.50	1	329	1	333	NATALIE	202
10589.20091230.1.51	1	329	1	333	NATALIE	124
10589.20091230.1.52	1	310	1	317	NATALIE	128
10589.20091230.1.53	1	353	1	350	NATALIE	113
10589.20091230.1.54	1	472	1	467	NATALIE	133
10589.20091230.1.55	1	385	1	383	NATALIE	203
10589.20091230.1.56	1	537	1	517	NATALIE	148
10589.20091230.1.57	1	345	1	333	NATALIE	202
10589.20091230.1.58	1	353	1	333	NATALIE	201
10589.20091230.1.59	1	329	1	333	NATALIE	201
10589.20091230.1.60	1	385	1	383	NATALIE	135
10589.20080714.2.1	2	412	2	333	LINDSAYBANNON	201
10589.20080714.2.2	1	345	1	350	LINDSAYBANNON	201
10589.20080714.2.3	1	345	1	350	LINDSAYBANNON	143
10589.20080714.2.4	1	369	1	367	LINDSAYBANNON	201
10589.20080714.2.5	0	81	1	417	LINDSAYBANNON	118
10589.20080714.2.6	1	377	1	367	LINDSAYBANNON	201
10589.20080714.2.7	1	369	1	367	LINDSAYBANNON	202
10589.20080714.2.8	2	357	2	367	LINDSAYBANNON	120
10589.20080714.2.9	1	585	1	583	LINDSAYBANNON	140
10589.20080714.2.10	1	357	1	350	LINDSAYBANNON	148
10589.20080714.2.11	1	329	1	333	LINDSAYBANNON	123
10589.20080714.2.12	1	401	1	400	LINDSAYBANNON	125
10589.20080714.2.13	1	369	1	367	LINDSAYBANNON	202
10589.20080714.2.14	1	393	1	400	LINDSAYBANNON	147
10589.20080714.2.15	2	286	2	283	LINDSAYBANNON	145
10589.20080714.2.16	1	NA	-1	-1	LINDSAYBANNON	204
10589.20080714.2.17	1	412	1	417	LINDSAYBANNON	131
10589.20080714.2.18	1	413	1	400	LINDSAYBANNON	127
10589.20080714.2.19	1	405	-1	-1	LINDSAYBANNON	138
10589.20080714.2.20	1	357	1	350	LINDSAYBANNON	111
10589.20080714.2.21	1	395	1	400	LINDSAYBANNON	113
10589.20080714.2.22	2	301	2	300	LINDSAYBANNON	116
10589.20080714.2.23	2	293	2	300	LINDSAYBANNON	133
10589.20080714.2.24	1	329	1	333	LINDSAYBANNON	202
10589.20080714.2.25	2	341	2	350	LINDSAYBANNON	202
10589.20080714.2.26	2	137	2	133	LINDSAYBANNON	117
10589.20080714.2.27	1	112	1	117	LINDSAYBANNON	202
10589.20080714.2.28	1	587	1	583	LINDSAYBANNON	115
10589.20080714.2.29	2	294	2	300	LINDSAYBANNON	124
10589.20080714.2.30	1	NA	1	367	LINDSAYBANNON	142
10589.20080714.2.31	1	353	1	333	LINDSAYBANNON	139
10589.20080714.2.32	1	493	1	483	LINDSAYBANNON	144
10589.20080714.2.33	1	361	1	350	LINDSAYBANNON	204
10589.20080714.2.34	2	321	2	333	LINDSAYBANNON	149
10589.20080714.2.35	2	189	2	183	LINDSAYBANNON	130
10589.20080714.2.36	1	409	1	417	LINDSAYBANNON	203
10589.20080714.2.37	1	401	1	400	LINDSAYBANNON	204
10589.20080714.2.38	2	262	2	267	LINDSAYBANNON	204
10589.20080714.2.39	2	270	2	283	LINDSAYBANNON	150
10589.20080714.2.40	1	381	1	383	LINDSAYBANNON	135
10589.20080714.2.41	1	333	1	333	LINDSAYBANNON	119
10589.20080714.2.42	1	365	-1	-1	LINDSAYBANNON	134
10589.20080714.2.43	1	341	1	350	LINDSAYBANNON	204
10589.20080714.2.44	0	497	0	483	LINDSAYBANNON	114
10589.20080714.2.45	0	305	0	300	LINDSAYBANNON	126
10589.20080714.2.46	1	341	1	350	LINDSAYBANNON	203
10589.20080714.2.47	1	373	1	383	LINDSAYBANNON	128
10589.20080714.2.48	2	249	0	250	LINDSAYBANNON	146
10589.20080714.2.49	2	345	2	350	LINDSAYBANNON	121
10589.20080714.2.50	2	199	2	200	LINDSAYBANNON	203
10589.20080714.2.51	0	290	0	300	LINDSAYBANNON	132
10589.20080714.2.52	1	409	1	417	LINDSAYBANNON	201
10589.20080714.2.53	1	415	1	417	LINDSAYBANNON	203
10589.20080714.2.54	1	357	-1	-1	LINDSAYBANNON	203
10589.20080714.2.55	1	333	1	333	LINDSAYBANNON	122
10589.20080714.2.56	1	333	1	333	LINDSAYBANNON	129
10589.20080714.2.57	2	373	2	367	LINDSAYBANNON	112
10589.20080714.2.58	1	377	1	367	LINDSAYBANNON	141
10589.20080714.2.59	1	401	1	383	LINDSAYBANNON	136
10589.20080714.2.60	1	NA	1	417	LINDSAYBANNON	137
10589.20080714.1.1	1	429	1	350	LINDSAYBANNON	127
10589.20080714.1.2	1	381	1	383	LINDSAYBANNON	118
10589.20080714.1.3	1	543	1	550	LINDSAYBANNON	143
10589.20080714.1.4	1	401	1	400	LINDSAYBANNON	112
10589.20080714.1.5	1	405	1	417	LINDSAYBANNON	203
10589.20080714.1.6	1	377	1	383	LINDSAYBANNON	132
10589.20080714.1.7	1	412	1	417	LINDSAYBANNON	136
10589.20080714.1.8	1	385	1	367	LINDSAYBANNON	201
10589.20080714.1.9	1	NA	-1	-1	LINDSAYBANNON	122
10589.20080714.1.10	1	361	1	333	LINDSAYBANNON	202
10589.20080714.1.11	1	377	1	383	LINDSAYBANNON	203
10589.20080714.1.12	1	429	1	433	LINDSAYBANNON	139
10589.20080714.1.13	2	305	2	300	LINDSAYBANNON	130
10589.20080714.1.14	1	429	1	433	LINDSAYBANNON	123
10589.20080714.1.15	1	357	1	350	LINDSAYBANNON	140
10589.20080714.1.16	1	393	1	400	LINDSAYBANNON	201
10589.20080714.1.17	1	NA	1	133	LINDSAYBANNON	204
10589.20080714.1.18	1	452	1	450	LINDSAYBANNON	111
10589.20080714.1.19	2	385	2	383	LINDSAYBANNON	129
10589.20080714.1.20	1	416	1	417	LINDSAYBANNON	204
10589.20080714.1.21	1	424	1	433	LINDSAYBANNON	116
10589.20080714.1.22	2	273	2	267	LINDSAYBANNON	149
10589.20080714.1.23	1	401	1	383	LINDSAYBANNON	146
10589.20080714.1.24	1	417	1	17	LINDSAYBANNON	141
10589.20080714.1.25	1	373	1	367	LINDSAYBANNON	126
10589.20080714.1.26	1	377	1	367	LINDSAYBANNON	142
10589.20080714.1.27	1	441	1	433	LINDSAYBANNON	203
10589.20080714.1.28	1	361	1	367	LINDSAYBANNON	138
10589.20080714.1.29	1	369	1	383	LINDSAYBANNON	203
10589.20080714.1.30	1	464	1	467	LINDSAYBANNON	201
10589.20080714.1.31	1	531	1	533	LINDSAYBANNON	202
10589.20080714.1.32	1	595	1	600	LINDSAYBANNON	120
10589.20080714.1.33	1	NA	1	367	LINDSAYBANNON	204
10589.20080714.1.34	1	353	1	350	LINDSAYBANNON	144
10589.20080714.1.35	1	413	1	400	LINDSAYBANNON	125
10589.20080714.1.36	1	412	1	400	LINDSAYBANNON	117
10589.20080714.1.37	1	NA	1	383	LINDSAYBANNON	114
10589.20080714.1.38	2	329	2	333	LINDSAYBANNON	202
10589.20080714.1.39	1	NA	1	450	LINDSAYBANNON	204
10589.20080714.1.40	2	281	2	283	LINDSAYBANNON	137
10589.20080714.1.41	1	397	1	400	LINDSAYBANNON	131
10589.20080714.1.42	1	482	1	483	LINDSAYBANNON	145
10589.20080714.1.43	1	NA	1	383	LINDSAYBANNON	204
10589.20080714.1.44	1	409	1	417	LINDSAYBANNON	119
10589.20080714.1.45	1	NA	1	400	LINDSAYBANNON	150
10589.20080714.1.46	1	NA	1	367	LINDSAYBANNON	121
10589.20080714.1.47	1	389	1	383	LINDSAYBANNON	147
10589.20080714.1.48	1	245	1	400	LINDSAYBANNON	134
10589.20080714.1.49	1	409	1	400	LINDSAYBANNON	115
10589.20080714.1.50	1	397	1	383	LINDSAYBANNON	202
10589.20080714.1.51	1	425	1	433	LINDSAYBANNON	124
