trial	count_a	lat_a	count_m	lat_m	scorer	xdat	reason
11162.20130521.2.26	1	332	1	367	LR	149	
11162.20130521.2.27	2	325	2	350	LR	204	
11162.20130521.2.28	1	373	1	400	LR	128	
11162.20130521.2.29	1	397	1	433	LR	130	
11162.20130521.2.30	1	422	1	450	LR	150	
11162.20130521.2.31	1	421	1	450	LR	201	
11162.20130521.2.32	1	428	1	450	LR	201	
11162.20130521.2.33	-1	NA	1	400	LR	147	moving (5.278 px/60Hz) before target onset
11162.20130521.2.34	-1	NA	1	383	LR	129	first good sac has poor tracking ( 0.24 < 0.80 obvervedsamples/expected)
11162.20130521.2.35	1	369	1	400	LR	202	
11162.20130521.2.36	-1	NA	-1	-1	LR	202	4 samples > 29 px (10.00 max) from 161.22 (base)
11162.20130521.2.37	2	341	2	367	LR	130	
11162.20130521.2.38	1	385	-1	-1	LR	147	
11162.20130521.2.39	1	420	1	450	LR	128	
11162.20130521.2.40	1	437	1	417	LR	203	
11162.20130521.2.41	2	323	2	350	LR	150	
11162.20130521.2.42	2	189	1	450	LR	201	
11162.20130521.1.1	-1	NA	-1	-1	LR	201	4 samples > 33 px (10.00 max) from 156.20 (base)
11162.20130521.1.2	1	537	1	567	LR	149	
11162.20130521.1.3	1	518	1	533	LR	129	
11162.20130521.1.4	-1	NA	-1	-1	LR	203	4 samples > 32 px (10.00 max) from 168.50 (base)
11162.20130521.1.5	1	497	1	533	LR	201	
11162.20130521.1.6	1	490	1	500	LR	130	
11162.20130521.1.7	1	305	1	517	LR	201	
11162.20130521.1.8	-1	NA	-1	-1	LR	149	moving (19.862 px/60Hz) before target onset
11162.20130521.1.9	1	377	1	417	LR	147	
11162.20130521.1.10	-1	NA	1	483	LR	202	first good sac has poor tracking ( 0.50 < 0.80 obvervedsamples/expected)
11162.20130521.1.11	-1	NA	1	433	LR	128	moving (4.370 px/60Hz) before target onset
11162.20130521.1.12	1	365	1	400	LR	129	
11162.20130521.1.13	-1	NA	-1	-1	LR	127	4 samples > 27 px (10.00 max) from 167.43 (base)
11162.20130521.1.14	-1	NA	1	400	LR	150	1st good sac too soon
11162.20130521.1.15	1	85	1	417	LR	130	
11162.20130521.1.16	-1	NA	-1	-1	LR	201	first good sac has poor tracking ( 0.35 < 0.80 obvervedsamples/expected)
11162.20130521.1.17	-1	NA	1	400	LR	150	moving (4.133 px/60Hz) before target onset
11162.20130521.1.18	1	169	1	150	LR	128	
11162.20130521.1.19	1	73	1	450	LR	204	
11162.20130521.1.20	1	453	1	483	LR	150	
11162.20130521.1.21	1	333	1	317	LR	203	
11162.20130521.1.22	2	201	1	367	LR	130	
11162.20130521.1.23	-1	NA	1	383	LR	203	4 samples > 13 px (10.00 max) from 140.84 (base)
11162.20130521.1.24	-1	NA	1	350	LR	204	first good sac has poor tracking ( 0.43 < 0.80 obvervedsamples/expected)
11162.20130521.1.25	2	365	0	400	LR	148	
11162.20130521.1.26	-1	NA	-1	-1	LR	147	poor tracking: sd of xpos Δ=47.002516
11162.20130521.1.27	1	201	-1	-1	LR	127	
11162.20130521.1.28	-1	NA	-1	-1	LR	147	poor tracking: sd of xpos Δ=40.935797
11162.20130521.1.29	-1	NA	-1	-1	LR	127	3 samples > 15 px (10.00 max) from 141.94 (base)
11162.20130521.1.30	2	309	0	317	LR	204	
11162.20130521.1.31	1	196	1	467	LR	147	
11162.20130521.1.32	2	265	1	367	LR	150	
11162.20130521.1.33	2	368	0	367	LR	148	
11162.20130521.1.34	-1	NA	-1	-1	LR	130	moving (10.307 px/60Hz) before target onset
11162.20130521.1.35	-1	NA	1	550	LR	128	4 samples > 20 px (10.00 max) from 134.10 (base)
11162.20130521.1.36	-1	NA	-1	-1	LR	204	average fixpos(18.887500) is off from baseline(130.500000)!
11162.20130521.1.37	2	340	2	350	LR	202	
11162.20130521.1.38	1	401	1	433	LR	127	
11162.20130521.1.39	1	417	1	450	LR	202	
11162.20130521.1.40	1	585	1	617	LR	129	
11162.20130521.1.41	1	425	1	617	LR	148	
11162.20130521.1.42	-1	NA	1	383	LR	149	3 samples > 20 px (10.00 max) from 154.30 (base)
11160.20130521.4.1	-1	NA	-1	-1	LR	147	blink before target onset
11160.20130521.4.2	1	340	1	333	LR	130	
11160.20130521.4.3	1	297	1	333	LR	202	
11160.20130521.4.4	1	275	1	367	LR	149	
11160.20130521.4.5	1	385	1	417	LR	201	
11160.20130521.4.6	1	345	1	367	LR	202	
11160.20130521.4.7	1	341	1	383	LR	129	
11160.20130521.4.8	1	393	1	333	LR	129	
11160.20130521.4.9	-1	NA	1	333	LR	150	first good sac has poor tracking ( 0.37 < 0.80 obvervedsamples/expected)
11160.20130521.4.10	1	135	1	167	LR	149	
11160.20130521.4.11	1	493	1	533	LR	130	
11160.20130521.4.12	1	337	-1	-1	LR	127	
11160.20130521.4.13	1	330	1	350	LR	203	
11160.20130521.4.14	1	357	1	400	LR	204	
11160.20130521.4.15	1	349	1	383	LR	129	
11160.20130521.4.16	1	537	-1	-1	LR	150	
11160.20130521.4.17	1	361	1	400	LR	128	
11160.20130521.4.18	-1	NA	1	383	LR	204	first good sac has poor tracking ( 0.58 < 0.80 obvervedsamples/expected)
11160.20130521.4.19	1	385	1	417	LR	203	
11160.20130521.4.20	1	325	1	367	LR	148	
11160.20130521.4.21	1	325	1	333	LR	149	
11160.20130521.4.22	1	373	1	367	LR	201	
11160.20130521.4.23	1	377	1	400	LR	203	
11160.20130521.4.24	-1	NA	1	383	LR	127	4 samples > 20 px (10.00 max) from 101.41 (base)
11160.20130521.4.25	1	350	1	383	LR	150	
11160.20130521.4.26	1	357	1	383	LR	147	
11160.20130521.4.27	1	313	1	350	LR	148	
11160.20130521.4.28	1	349	1	383	LR	128	
11160.20130521.4.29	1	313	1	350	LR	127	
11160.20130521.4.30	1	381	1	383	LR	127	
11160.20130521.4.31	1	309	1	333	LR	147	
11160.20130521.4.32	1	377	1	400	LR	204	
11160.20130521.4.33	-1	NA	1	317	LR	148	moving (4.653 px/60Hz) before target onset
11160.20130521.4.34	1	317	1	350	LR	201	
11160.20130521.4.35	-1	NA	-1	-1	LR	204	average fixpos(0.000000) is off from baseline(130.500000)!
11160.20130521.4.36	1	346	1	367	LR	130	
11160.20130521.4.37	-1	NA	-1	-1	LR	128	blink before target onset
11160.20130521.4.38	2	341	1	450	LR	202	
11160.20130521.4.39	1	353	1	383	LR	147	
11160.20130521.4.40	1	369	1	400	LR	150	
11160.20130521.4.41	1	361	1	400	LR	201	
11160.20130521.4.42	-1	NA	1	400	LR	130	moving (4.701 px/60Hz) before target onset
11160.20130521.3.1	1	333	1	367	LR	147	
11160.20130521.3.2	1	345	1	383	LR	127	
11160.20130521.3.3	1	373	1	400	LR	129	
11160.20130521.3.4	1	365	1	400	LR	147	
11160.20130521.3.5	1	285	1	300	LR	202	
11160.20130521.3.6	1	341	1	367	LR	129	
11160.20130521.3.7	1	405	1	350	LR	127	
11160.20130521.3.8	1	369	1	367	LR	204	
11160.20130521.3.9	-1	NA	-1	-1	LR	201	blink before target onset
11160.20130521.3.10	1	337	1	350	LR	150	
11160.20130521.3.11	1	377	1	367	LR	203	
11160.20130521.3.12	1	309	1	350	LR	201	
11160.20130521.3.13	1	321	1	450	LR	128	
11160.20130521.3.14	1	341	1	367	LR	147	
11160.20130521.3.15	-1	NA	-1	-1	LR	149	average fixpos(259.400000) is off from baseline(130.500000)!
11160.20130521.3.16	1	399	1	383	LR	202	
11160.20130521.3.17	1	337	1	350	LR	128	
11160.20130521.3.18	1	337	1	367	LR	202	
11160.20130521.3.19	1	341	1	350	LR	150	
11160.20130521.3.20	1	329	1	350	LR	128	
11160.20130521.3.21	1	337	1	350	LR	129	
11160.20130521.3.22	1	353	1	350	LR	148	
11160.20130521.3.23	1	277	1	300	LR	148	
11160.20130521.3.24	2	95	0	117	LR	130	
11160.20130521.3.25	1	413	1	450	LR	204	
11160.20130521.3.26	0	487	-1	-1	LR	147	
11160.20130521.3.27	1	397	1	333	LR	203	
11160.20130521.3.28	1	369	1	317	LR	130	
11160.20130521.3.29	1	357	1	367	LR	149	
11160.20130521.3.30	-1	NA	1	250	LR	203	start pos too far from center fix
11160.20130521.3.31	-1	NA	1	333	LR	130	poor tracking: sd of xpos Δ=43.114734
11160.20130521.3.32	1	393	1	433	LR	149	
11160.20130521.3.33	1	553	-1	-1	LR	127	
11160.20130521.3.34	1	393	1	417	LR	150	
11160.20130521.3.35	1	369	1	400	LR	204	
11160.20130521.3.36	1	324	1	367	LR	148	
11160.20130521.3.37	-1	NA	-1	-1	LR	127	moving (-Inf px/60Hz) before target onset
11160.20130521.3.38	1	368	1	367	LR	204	
11160.20130521.3.39	1	377	1	417	LR	130	
11160.20130521.3.40	-1	NA	-1	-1	LR	150	4 samples > 51 px (10.00 max) from 159.93 (base)
11160.20130521.3.41	-1	NA	-1	-1	LR	201	poor tracking: sd of xpos Δ=40.084962
11160.20130521.3.42	1	364	-1	-1	LR	201	
11160.20130521.2.1	1	325	1	267	LR	127	
11160.20130521.2.2	1	573	1	617	LR	147	
11160.20130521.2.3	1	69	1	350	LR	127	
11160.20130521.2.4	-1	NA	-1	-1	LR	204	average fixpos(202.150000) is off from baseline(130.500000)!
11160.20130521.2.5	1	341	1	383	LR	150	
11160.20130521.2.6	1	325	1	350	LR	129	
11160.20130521.2.7	1	345	1	367	LR	150	
11160.20130521.2.8	1	304	1	317	LR	147	
11160.20130521.2.9	-1	NA	-1	-1	LR	203	moving (39.673 px/60Hz) before target onset
11160.20130521.2.10	-1	NA	-1	-1	LR	149	average fixpos(0.000000) is off from baseline(130.500000)!
11160.20130521.2.11	-1	NA	-1	-1	LR	130	blink before target onset
11160.20130521.2.12	-1	NA	-1	-1	LR	127	average fixpos(NaN) is off from baseline(130.500000)!
11160.20130521.2.13	-1	NA	1	383	LR	201	poor tracking: sd of xpos Δ=42.212036
11160.20130521.2.14	-1	NA	-1	-1	LR	202	average fixpos(208.200000) is off from baseline(130.500000)!
11160.20130521.2.15	1	341	1	367	LR	203	
11160.20130521.2.16	1	293	1	317	LR	148	
11160.20130521.2.17	1	349	1	367	LR	148	
11160.20130521.2.18	-1	NA	1	350	LR	204	first good sac has poor tracking ( 0.50 < 0.80 obvervedsamples/expected)
11160.20130521.2.19	1	329	1	367	LR	148	
11160.20130521.2.20	1	353	-1	-1	LR	127	
11160.20130521.2.21	1	353	1	400	LR	129	
11160.20130521.2.22	1	348	1	383	LR	128	
11160.20130521.2.23	-1	NA	-1	-1	LR	130	average fixpos(194.925000) is off from baseline(130.500000)!
11160.20130521.2.24	1	329	1	317	LR	204	
11160.20130521.2.25	1	312	1	233	LR	149	
11160.20130521.2.26	1	357	1	383	LR	149	
11160.20130521.2.27	-1	NA	-1	-1	LR	204	average fixpos(0.000000) is off from baseline(130.500000)!
11160.20130521.2.28	-1	NA	-1	-1	LR	128	first good sac has poor tracking ( 0.32 < 0.80 obvervedsamples/expected)
11160.20130521.2.29	1	345	1	367	LR	130	
11160.20130521.2.30	-1	NA	-1	-1	LR	150	4 samples > 22 px (10.00 max) from 121.44 (base)
11160.20130521.2.31	-1	NA	-1	-1	LR	201	blink before target onset
11160.20130521.2.32	1	405	1	417	LR	201	
11160.20130521.2.33	1	309	1	350	LR	147	
11160.20130521.2.34	2	277	2	283	LR	129	
11160.20130521.2.35	1	357	1	383	LR	202	
11160.20130521.2.36	1	409	1	400	LR	202	
11160.20130521.2.37	1	336	1	367	LR	130	
11160.20130521.2.38	1	317	1	350	LR	147	
11160.20130521.2.39	1	369	1	400	LR	128	
11160.20130521.2.40	1	337	-1	-1	LR	203	
11160.20130521.2.41	1	321	1	350	LR	150	
11160.20130521.2.42	1	425	1	433	LR	201	
11160.20130521.1.1	1	405	1	333	LR	201	
11160.20130521.1.2	-1	NA	1	400	LR	149	first good sac has poor tracking ( 0.71 < 0.80 obvervedsamples/expected)
11160.20130521.1.3	2	349	1	350	LR	129	
11160.20130521.1.4	-1	NA	1	367	LR	203	first good sac has poor tracking ( 0.50 < 0.80 obvervedsamples/expected)
11160.20130521.1.5	-1	NA	-1	-1	LR	201	average fixpos(0.000000) is off from baseline(130.500000)!
11160.20130521.1.6	1	397	1	367	LR	130	
11160.20130521.1.7	1	353	-1	-1	LR	201	
11160.20130521.1.8	-1	NA	-1	-1	LR	149	first good sac has poor tracking ( 0.38 < 0.80 obvervedsamples/expected)
11160.20130521.1.9	-1	NA	1	367	LR	147	first good sac has poor tracking ( 0.53 < 0.80 obvervedsamples/expected)
11160.20130521.1.10	1	329	1	350	LR	202	
11160.20130521.1.11	-1	NA	-1	-1	LR	128	blink before target onset
11160.20130521.1.12	-1	NA	1	383	LR	129	first good sac has poor tracking ( 0.73 < 0.80 obvervedsamples/expected)
11160.20130521.1.13	-1	NA	1	417	LR	127	moving (6.406 px/60Hz) before target onset
11160.20130521.1.14	-1	NA	-1	-1	LR	150	blink before target onset
11160.20130521.1.15	1	292	1	333	LR	130	
11160.20130521.1.16	1	353	1	383	LR	201	
11160.20130521.1.17	-1	NA	-1	-1	LR	150	blink before target onset
11160.20130521.1.18	-1	NA	-1	-1	LR	128	blink before target onset
11160.20130521.1.19	1	329	1	317	LR	204	
11160.20130521.1.20	1	325	1	350	LR	150	
11160.20130521.1.21	-1	NA	1	367	LR	203	first good sac has poor tracking ( 0.57 < 0.80 obvervedsamples/expected)
11160.20130521.1.22	1	324	1	333	LR	130	
11160.20130521.1.23	-1	NA	-1	-1	LR	203	average fixpos(32.750000) is off from baseline(130.500000)!
11160.20130521.1.24	-1	NA	1	350	LR	204	first good sac has poor tracking ( 0.62 < 0.80 obvervedsamples/expected)
11160.20130521.1.25	1	321	1	350	LR	148	
11160.20130521.1.26	1	329	1	367	LR	147	
11160.20130521.1.27	-1	NA	1	367	LR	127	moving (5.609 px/60Hz) before target onset
11160.20130521.1.28	1	325	1	350	LR	147	
11160.20130521.1.29	1	309	1	317	LR	127	
11160.20130521.1.30	1	425	1	450	LR	204	
11160.20130521.1.31	1	313	1	350	LR	147	
11160.20130521.1.32	-1	NA	1	333	LR	150	first good sac has poor tracking ( 0.40 < 0.80 obvervedsamples/expected)
11160.20130521.1.33	1	353	1	383	LR	148	
11160.20130521.1.34	-1	NA	1	367	LR	130	first good sac has poor tracking ( 0.32 < 0.80 obvervedsamples/expected)
11160.20130521.1.35	1	337	1	367	LR	128	
11160.20130521.1.36	1	381	1	417	LR	204	
11160.20130521.1.37	1	313	1	333	LR	202	
11160.20130521.1.38	1	361	1	367	LR	127	
11160.20130521.1.39	1	329	1	367	LR	202	
11160.20130521.1.40	1	342	1	367	LR	129	
11160.20130521.1.41	2	469	-1	-1	LR	148	
11160.20130521.1.42	1	361	1	383	LR	149	
11157.20130501.4.1	-1	NA	-1	-1	LR	147	4 samples > 87 px (10.00 max) from 157.01 (base)
11157.20130501.4.2	2	324	2	333	LR	130	
11157.20130501.4.3	1	445	1	483	LR	202	
11157.20130501.4.4	1	631	0	600	LR	149	
11157.20130501.4.5	1	425	1	450	LR	201	
11157.20130501.4.6	-1	NA	-1	-1	LR	202	4 samples > 47 px (10.00 max) from 139.04 (base)
11157.20130501.4.7	-1	NA	-1	-1	LR	129	poor tracking: sd of xpos Δ=80.394889
11157.20130501.4.8	1	573	1	583	LR	129	
11157.20130501.4.9	1	717	1	733	LR	150	
11157.20130501.4.10	1	509	1	533	LR	149	
11157.20130501.4.11	1	465	1	433	LR	130	
11157.20130501.4.12	1	461	1	500	LR	127	
11157.20130501.4.13	1	558	1	567	LR	203	
11157.20130501.4.14	1	389	1	417	LR	204	
11157.20130501.4.15	-1	NA	-1	-1	LR	129	average fixpos(182.112500) is off from baseline(130.500000)!
11157.20130501.4.16	1	769	-1	-1	LR	150	
11157.20130501.4.17	-1	NA	-1	-1	LR	128	average fixpos(208.350000) is off from baseline(130.500000)!
11157.20130501.4.18	-1	NA	-1	-1	LR	204	moving (4.104 px/60Hz) before target onset
11157.20130501.4.19	1	465	1	417	LR	203	
11157.20130501.4.20	-1	NA	-1	-1	LR	148	4 samples > 41 px (10.00 max) from 163.83 (base)
11157.20130501.4.21	-1	NA	0	1117	LR	149	moving (8.512 px/60Hz) before target onset
11157.20130501.4.22	1	169	1	733	LR	201	
11157.20130501.4.23	-1	NA	-1	-1	LR	203	average fixpos(188.600000) is off from baseline(130.500000)!
11157.20130501.4.24	1	473	1	500	LR	127	
11157.20130501.4.25	2	257	0	300	LR	150	
11157.20130501.4.26	1	585	1	617	LR	147	
11157.20130501.4.27	1	441	1	467	LR	148	
11157.20130501.4.28	1	361	1	400	LR	128	
11157.20130501.4.29	-1	NA	-1	-1	LR	127	moving (4.514 px/60Hz) before target onset
11157.20130501.4.30	1	423	1	433	LR	127	
11157.20130501.4.31	-1	NA	-1	-1	LR	147	4 samples > 14 px (10.00 max) from 126.00 (base)
11157.20130501.4.32	2	325	0	267	LR	204	
11157.20130501.4.33	1	813	1	750	LR	148	
11157.20130501.4.34	1	501	1	517	LR	201	
11157.20130501.4.35	-1	NA	0	117	LR	204	4 samples > 22 px (10.00 max) from 167.16 (base)
11157.20130501.4.36	2	205	-1	-1	LR	130	
11157.20130501.4.37	1	533	1	700	LR	128	
11157.20130501.4.38	1	613	-1	-1	LR	202	
11157.20130501.4.39	-1	NA	1	467	LR	147	3 samples > 21 px (10.00 max) from 109.99 (base)
11157.20130501.4.40	-1	NA	-1	-1	LR	150	average fixpos(213.862500) is off from baseline(130.500000)!
11157.20130501.4.41	2	440	0	467	LR	201	
11157.20130501.4.42	2	333	-1	-1	LR	130	
11157.20130501.3.1	2	333	2	367	LR	147	
11157.20130501.3.2	1	485	1	500	LR	127	
11157.20130501.3.3	2	613	0	650	LR	129	
11157.20130501.3.4	2	316	0	333	LR	147	
11157.20130501.3.5	1	485	1	517	LR	202	
11157.20130501.3.6	1	625	1	650	LR	129	
11157.20130501.3.7	-1	NA	0	450	LR	127	first good sac has poor tracking ( 0.40 < 0.80 obvervedsamples/expected)
11157.20130501.3.8	-1	NA	-1	-1	LR	204	4 samples > 48 px (10.00 max) from 144.47 (base)
11157.20130501.3.9	1	417	1	450	LR	201	
11157.20130501.3.10	1	465	1	483	LR	150	
11157.20130501.3.11	1	481	1	517	LR	203	
11157.20130501.3.12	1	661	1	650	LR	201	
11157.20130501.3.13	1	501	1	483	LR	128	
11157.20130501.3.14	1	457	1	483	LR	147	
11157.20130501.3.15	1	509	1	550	LR	149	
11157.20130501.3.16	1	473	1	500	LR	202	
11157.20130501.3.17	1	417	1	433	LR	128	
11157.20130501.3.18	1	429	1	433	LR	202	
11157.20130501.3.19	1	529	1	567	LR	150	
11157.20130501.3.20	1	505	1	533	LR	128	
11157.20130501.3.21	1	473	1	500	LR	129	
11157.20130501.3.22	1	526	1	550	LR	148	
11157.20130501.3.23	1	481	1	517	LR	148	
11157.20130501.3.24	-1	NA	2	350	LR	130	first good sac has poor tracking ( 0.33 < 0.80 obvervedsamples/expected)
11157.20130501.3.25	1	453	1	483	LR	204	
11157.20130501.3.26	1	453	1	483	LR	147	
11157.20130501.3.27	-1	NA	-1	-1	LR	203	3 samples > 36 px (10.00 max) from 156.40 (base)
11157.20130501.3.28	-1	NA	-1	-1	LR	130	moving (18.709 px/60Hz) before target onset
11157.20130501.3.29	2	585	0	617	LR	149	
11157.20130501.3.30	1	741	0	733	LR	203	
11157.20130501.3.31	1	529	1	533	LR	130	
11157.20130501.3.32	1	473	1	500	LR	149	
11157.20130501.3.33	1	459	1	483	LR	127	
11157.20130501.3.34	1	493	1	467	LR	150	
11157.20130501.3.35	2	453	1	833	LR	204	
11157.20130501.3.36	1	493	1	533	LR	148	
11157.20130501.3.37	1	429	1	450	LR	127	
11157.20130501.3.38	2	313	2	333	LR	204	
11157.20130501.3.39	-1	NA	2	117	LR	130	4 samples > 23 px (10.00 max) from 176.96 (base)
11157.20130501.3.40	1	417	-1	-1	LR	150	
11157.20130501.3.41	1	521	1	550	LR	201	
11157.20130501.3.42	1	433	1	467	LR	201	
11157.20130501.2.1	1	621	1	550	LR	127	
11157.20130501.2.2	2	653	-1	-1	LR	147	
11157.20130501.2.3	1	501	1	483	LR	127	
11157.20130501.2.4	2	323	0	350	LR	204	
11157.20130501.2.5	2	309	0	317	LR	150	
11157.20130501.2.6	-1	NA	1	433	LR	129	first good sac has poor tracking ( 0.50 < 0.80 obvervedsamples/expected)
11157.20130501.2.7	-1	NA	1	433	LR	150	first good sac has poor tracking ( 0.54 < 0.80 obvervedsamples/expected)
11157.20130501.2.8	1	421	1	450	LR	147	
11157.20130501.2.9	1	456	1	483	LR	203	
11157.20130501.2.10	1	445	1	467	LR	149	
11157.20130501.2.11	2	455	2	467	LR	130	
11157.20130501.2.12	1	426	1	450	LR	127	
11157.20130501.2.13	1	419	1	450	LR	201	
11157.20130501.2.14	1	385	1	367	LR	202	
11157.20130501.2.15	2	306	2	333	LR	203	
11157.20130501.2.16	2	401	2	433	LR	148	
11157.20130501.2.17	1	461	1	483	LR	148	
11157.20130501.2.18	2	307	2	317	LR	204	
11157.20130501.2.19	1	449	1	433	LR	148	
11157.20130501.2.20	1	417	1	450	LR	127	
11157.20130501.2.21	2	336	1	350	LR	129	
11157.20130501.2.22	1	429	1	433	LR	128	
11157.20130501.2.23	-1	NA	1	533	LR	130	no good saccades
11157.20130501.2.24	-1	NA	0	300	LR	204	first good sac has poor tracking ( 0.75 < 0.80 obvervedsamples/expected)
11157.20130501.2.25	1	493	1	500	LR	149	
11157.20130501.2.26	1	429	1	450	LR	149	
11157.20130501.2.27	1	418	1	450	LR	204	
11157.20130501.2.28	1	445	1	433	LR	128	
11157.20130501.2.29	-1	NA	-1	-1	LR	130	average fixpos(187.112500) is off from baseline(130.500000)!
11157.20130501.2.30	2	325	2	333	LR	150	
11157.20130501.2.31	2	325	0	317	LR	201	
11157.20130501.2.32	1	441	1	467	LR	201	
11157.20130501.2.33	2	409	1	383	LR	147	
11157.20130501.2.34	-1	NA	-1	-1	LR	129	first good sac has poor tracking ( 0.47 < 0.80 obvervedsamples/expected)
11157.20130501.2.35	-1	NA	-1	-1	LR	202	average fixpos(186.750000) is off from baseline(130.500000)!
11157.20130501.2.36	1	477	-1	-1	LR	202	
11157.20130501.2.37	-1	NA	-1	-1	LR	130	moving (7.120 px/60Hz) before target onset
11157.20130501.2.38	1	347	1	533	LR	147	
11157.20130501.2.39	2	393	2	417	LR	128	
11157.20130501.2.40	2	333	-1	-1	LR	203	
11157.20130501.2.41	2	301	2	300	LR	150	
11157.20130501.2.42	-1	NA	-1	-1	LR	201	average fixpos(189.640000) is off from baseline(130.500000)!
11157.20130501.1.1	1	549	1	483	LR	201	
11157.20130501.1.2	1	480	1	483	LR	149	
11157.20130501.1.3	2	505	2	533	LR	129	
11157.20130501.1.4	1	449	1	450	LR	203	
11157.20130501.1.5	1	578	1	583	LR	201	
11157.20130501.1.6	1	543	1	567	LR	130	
11157.20130501.1.7	1	653	1	667	LR	201	
11157.20130501.1.8	1	638	1	667	LR	149	
11157.20130501.1.9	1	537	1	567	LR	147	
11157.20130501.1.10	-1	NA	2	300	LR	202	3 samples > 11 px (10.00 max) from 125.44 (base)
11157.20130501.1.11	1	413	1	433	LR	128	
11157.20130501.1.12	1	709	1	733	LR	129	
11157.20130501.1.13	1	733	1	700	LR	127	
11157.20130501.1.14	2	305	2	333	LR	150	
11157.20130501.1.15	2	289	2	317	LR	130	
11157.20130501.1.16	1	469	1	483	LR	201	
11157.20130501.1.17	2	305	2	333	LR	150	
11157.20130501.1.18	1	417	1	450	LR	128	
11157.20130501.1.19	-1	NA	1	533	LR	204	first good sac has poor tracking ( 0.42 < 0.80 obvervedsamples/expected)
11157.20130501.1.20	2	341	2	350	LR	150	
11157.20130501.1.21	1	417	1	450	LR	203	
11157.20130501.1.22	1	485	1	517	LR	130	
11157.20130501.1.23	1	477	1	500	LR	203	
11157.20130501.1.24	1	533	1	567	LR	204	
11157.20130501.1.25	1	488	1	517	LR	148	
11157.20130501.1.26	1	621	1	617	LR	147	
11157.20130501.1.27	1	433	1	467	LR	127	
11157.20130501.1.28	-1	NA	1	617	LR	147	moving (7.588 px/60Hz) before target onset
11157.20130501.1.29	2	352	0	367	LR	127	
11157.20130501.1.30	2	306	1	333	LR	204	
11157.20130501.1.31	2	313	0	333	LR	147	
11157.20130501.1.32	-1	NA	0	350	LR	150	first good sac has poor tracking ( 0.56 < 0.80 obvervedsamples/expected)
11157.20130501.1.33	2	117	1	533	LR	148	
11157.20130501.1.34	2	573	2	617	LR	130	
11157.20130501.1.35	1	505	0	300	LR	128	
11157.20130501.1.36	-1	NA	-1	-1	LR	204	poor tracking: sd of xpos Δ=41.714026
11157.20130501.1.37	1	416	1	417	LR	202	
11157.20130501.1.38	-1	NA	-1	-1	LR	127	4 samples > 21 px (10.00 max) from 147.69 (base)
11157.20130501.1.39	2	529	0	533	LR	202	
11157.20130501.1.40	2	445	2	483	LR	129	
11157.20130501.1.41	-1	NA	2	517	LR	148	3 samples > 34 px (10.00 max) from 141.76 (base)
11157.20130501.1.42	2	301	2	317	LR	149	
11156.20130426.4.1	-1	NA	-1	-1	LR	147	4 samples > 62 px (10.00 max) from 142.85 (base)
11156.20130426.4.2	1	449	1	483	LR	130	
11156.20130426.4.3	1	561	1	433	LR	202	
11156.20130426.4.4	1	450	1	483	LR	149	
11156.20130426.4.5	-1	NA	-1	-1	LR	201	4 samples > 59 px (10.00 max) from 152.61 (base)
11156.20130426.4.6	1	517	1	533	LR	202	
11156.20130426.4.7	-1	NA	-1	-1	LR	129	average fixpos(190.350000) is off from baseline(130.500000)!
11156.20130426.4.8	-1	NA	-1	-1	LR	129	blink before target onset
11156.20130426.4.9	2	81	0	117	LR	150	
11156.20130426.4.10	-1	NA	1	400	LR	149	first good sac has poor tracking ( 0.16 < 0.80 obvervedsamples/expected)
11156.20130426.4.11	1	413	1	433	LR	130	
11156.20130426.4.12	1	465	1	500	LR	127	
11156.20130426.4.13	1	385	-1	-1	LR	203	
