trial	count_a	lat_a	count_m	lat_m	scorer
*10888.20110608.2.1	-1	-1	1	567	AW
*10888.20110608.2.2	-1	-1	1	617	AW
*10888.20110608.2.3	-1	-1	1	567	AW
*10888.20110608.2.4	-1	-1	1	717	AW
*10888.20110608.2.5	-1	-1	1	500	AW
*10888.20110608.2.6	-1	-1	1	450	AW
*10888.20110608.2.7	-1	-1	1	450	AW
*10888.20110608.2.8	-1	-1	1	533	AW
*10888.20110608.2.9	-1	-1	1	483	AW
*10888.20110608.2.10	-1	-1	1	550	AW
*10888.20110608.2.11	-1	-1	1	483	AW
*10888.20110608.2.12	-1	-1	1	533	AW
*10888.20110608.2.13	-1	-1	1	683	AW
*10888.20110608.2.14	-1	-1	1	717	AW
*10888.20110608.2.15	-1	-1	1	550	AW
*10888.20110608.2.16	-1	-1	1	567	AW
*10888.20110608.2.17	-1	-1	1	567	AW
*10888.20110608.2.18	-1	-1	1	750	AW
*10888.20110608.2.19	-1	-1	1	517	AW
*10888.20110608.2.20	-1	-1	-1	-1	AW
*10888.20110608.2.21	-1	-1	1	467	AW
*10888.20110608.2.22	-1	-1	-1	-1	AW
*10888.20110608.2.23	-1	-1	1	533	AW
*10888.20110608.2.24	-1	-1	1	533	AW
*10888.20110608.2.25	-1	-1	1	467	AW
*10888.20110608.2.26	-1	-1	1	467	AW
*10888.20110608.2.27	-1	-1	1	483	AW
*10888.20110608.2.28	-1	-1	-1	-1	AW
*10888.20110608.2.29	-1	-1	1	500	AW
*10888.20110608.2.30	-1	-1	2	467	AW
*10888.20110608.2.31	-1	-1	1	583	AW
*10888.20110608.2.32	-1	-1	1	700	AW
*10888.20110608.2.33	-1	-1	1	550	AW
*10888.20110608.2.34	-1	-1	1	483	AW
*10888.20110608.2.35	-1	-1	1	583	AW
*10888.20110608.2.36	-1	-1	0	517	AW
*10888.20110608.2.37	-1	-1	1	550	AW
*10888.20110608.2.38	-1	-1	1	667	AW
*10888.20110608.2.39	-1	-1	1	583	AW
*10888.20110608.2.40	-1	-1	1	600	AW
*10888.20110608.2.41	-1	-1	1	517	AW
*10888.20110608.2.42	-1	-1	1	717	AW
10888.20110608.1.1	1	649	1	567	AW
10888.20110608.1.2	1	481	1	517	AW
10888.20110608.1.3	1	445	1	450	AW
10888.20110608.1.4	1	585	1	617	AW
10888.20110608.1.5	1	701	2	533	AW
10888.20110608.1.6	1	507	1	533	AW
10888.20110608.1.7	1	609	1	633	AW
10888.20110608.1.8	1	486	1	500	AW
10888.20110608.1.9	1	697	1	717	AW
10888.20110608.1.10	1	525	1	550	AW
10888.20110608.1.11	1	497	-1	-1	AW
10888.20110608.1.12	1	501	1	533	AW
10888.20110608.1.13	1	473	1	500	AW
10888.20110608.1.14	1	445	1	483	AW
10888.20110608.1.15	1	437	1	467	AW
10888.20110608.1.16	1	597	1	617	AW
10888.20110608.1.17	1	437	-1	-1	AW
10888.20110608.1.18	1	585	1	583	AW
10888.20110608.1.19	1	769	1	800	AW
10888.20110608.1.20	1	549	1	583	AW
10888.20110608.1.21	-1	-1	-1	-1	AW
10888.20110608.1.22	1	449	1	483	AW
10888.20110608.1.23	1	489	1	517	AW
10888.20110608.1.24	1	421	1	450	AW
10888.20110608.1.25	1	529	1	550	AW
10888.20110608.1.26	1	477	1	500	AW
10888.20110608.1.27	1	494	1	500	AW
10888.20110608.1.28	1	701	1	717	AW
10888.20110608.1.29	2	493	2	517	AW
10888.20110608.1.30	1	569	1	600	AW
10888.20110608.1.31	1	557	1	583	AW
10888.20110608.1.32	1	477	1	500	AW
10888.20110608.1.33	1	521	1	550	AW
10888.20110608.1.34	1	509	1	533	AW
10888.20110608.1.35	1	541	1	567	AW
10888.20110608.1.36	1	553	1	583	AW
10888.20110608.1.37	1	505	1	517	AW
10888.20110608.1.38	1	542	1	550	AW
10888.20110608.1.39	1	493	1	517	AW
10888.20110608.1.40	1	463	1	483	AW
10888.20110608.1.41	1	524	1	550	AW
10888.20110608.1.42	1	506	1	533	AW
10887.20121107.4.1	-1	-1	1	267	LR
10887.20121107.4.2	-1	-1	-1	-1	LR
10887.20121107.4.3	1	385	1	417	LR
10887.20121107.4.4	1	360	1	400	LR
10887.20121107.4.5	1	473	1	500	LR
10887.20121107.4.6	1	381	1	400	LR
10887.20121107.4.7	1	441	1	483	LR
10887.20121107.4.8	1	377	1	417	LR
10887.20121107.4.9	1	439	1	467	LR
10887.20121107.4.10	1	389	1	417	LR
10887.20121107.4.11	1	436	1	467	LR
10887.20121107.4.12	1	388	1	383	LR
10887.20121107.4.13	1	405	1	433	LR
10887.20121107.4.14	1	381	1	417	LR
10887.20121107.4.15	1	373	1	400	LR
10887.20121107.4.16	1	380	1	417	LR
10887.20121107.4.17	1	581	1	617	LR
10887.20121107.4.18	1	377	1	383	LR
10887.20121107.4.19	1	357	1	400	LR
10887.20121107.4.20	1	461	1	483	LR
10887.20121107.4.21	1	401	1	433	LR
10887.20121107.4.22	1	446	1	467	LR
10887.20121107.4.23	-1	-1	-1	-1	LR
10887.20121107.4.24	1	352	-1	-1	LR
10887.20121107.4.25	1	381	1	400	LR
10887.20121107.4.26	1	520	1	550	LR
10887.20121107.4.27	1	396	1	400	LR
10887.20121107.4.28	1	705	1	717	LR
10887.20121107.4.29	1	376	1	383	LR
10887.20121107.4.30	2	361	0	383	LR
10887.20121107.4.31	1	459	1	483	LR
10887.20121107.4.32	1	416	1	450	LR
10887.20121107.4.33	1	663	1	650	LR
10887.20121107.4.34	1	533	1	550	LR
10887.20121107.4.35	1	404	1	433	LR
10887.20121107.4.36	1	361	1	400	LR
10887.20121107.4.37	-1	-1	1	433	LR
10887.20121107.4.38	1	421	1	417	LR
10887.20121107.4.39	-1	-1	1	450	LR
10887.20121107.4.40	1	401	1	433	LR
10887.20121107.4.41	-1	-1	1	417	LR
10887.20121107.4.42	1	353	1	383	LR
10887.20121107.3.1	-1	-1	1	350	LR
10887.20121107.3.2	1	337	1	367	LR
10887.20121107.3.3	1	505	1	533	LR
10887.20121107.3.4	-1	-1	1	400	LR
10887.20121107.3.5	1	686	1	683	LR
10887.20121107.3.6	1	365	1	400	LR
10887.20121107.3.7	1	456	1	483	LR
10887.20121107.3.8	1	485	1	517	LR
10887.20121107.3.9	-1	-1	-1	-1	LR
10887.20121107.3.10	1	329	1	367	LR
10887.20121107.3.11	1	349	1	383	LR
10887.20121107.3.12	1	448	1	467	LR
10887.20121107.3.13	1	481	1	500	LR
10887.20121107.3.14	1	377	-1	-1	LR
10887.20121107.3.15	1	374	1	383	LR
10887.20121107.3.16	1	402	1	433	LR
10887.20121107.3.17	1	409	1	450	LR
10887.20121107.3.18	1	410	1	417	LR
10887.20121107.3.19	1	368	1	400	LR
10887.20121107.3.20	1	379	1	383	LR
10887.20121107.3.21	1	417	1	450	LR
10887.20121107.3.22	1	441	1	433	LR
10887.20121107.3.23	1	368	1	383	LR
10887.20121107.3.24	1	377	1	417	LR
10887.20121107.3.25	1	424	1	450	LR
10887.20121107.3.26	1	437	1	467	LR
10887.20121107.3.27	1	418	1	417	LR
10887.20121107.3.28	1	477	1	500	LR
10887.20121107.3.29	-1	-1	1	500	LR
10887.20121107.3.30	1	408	1	433	LR
10887.20121107.3.31	1	450	1	483	LR
10887.20121107.3.32	1	407	1	433	LR
10887.20121107.3.33	1	497	1	533	LR
10887.20121107.3.34	1	399	1	417	LR
10887.20121107.3.35	1	657	1	683	LR
10887.20121107.3.36	1	366	1	400	LR
10887.20121107.3.37	1	378	1	400	LR
10887.20121107.3.38	1	393	1	417	LR
10887.20121107.3.39	1	370	1	400	LR
10887.20121107.3.40	1	373	1	400	LR
10887.20121107.3.41	1	418	1	450	LR
10887.20121107.3.42	1	458	1	500	LR
10887.20121107.2.1	1	415	1	333	LR
10887.20121107.2.2	1	359	-1	-1	LR
10887.20121107.2.3	-1	-1	-1	-1	LR
10887.20121107.2.4	1	378	1	417	LR
10887.20121107.2.5	1	405	1	433	LR
10887.20121107.2.6	1	329	1	367	LR
10887.20121107.2.7	-1	-1	1	333	LR
10887.20121107.2.8	1	319	-1	-1	LR
10887.20121107.2.9	1	349	1	383	LR
10887.20121107.2.10	1	345	1	383	LR
10887.20121107.2.11	1	372	1	400	LR
10887.20121107.2.12	1	370	1	400	LR
10887.20121107.2.13	1	349	1	383	LR
10887.20121107.2.14	1	381	1	400	LR
10887.20121107.2.15	1	366	1	400	LR
10887.20121107.2.16	1	384	1	417	LR
10887.20121107.2.17	1	457	1	467	LR
10887.20121107.2.18	1	385	1	417	LR
10887.20121107.2.19	1	417	1	450	LR
10887.20121107.2.20	1	395	1	433	LR
10887.20121107.2.21	-1	-1	1	417	LR
10887.20121107.2.22	1	478	1	500	LR
10887.20121107.2.23	1	361	1	400	LR
10887.20121107.2.24	1	350	1	383	LR
10887.20121107.2.25	1	379	1	417	LR
10887.20121107.2.26	1	413	1	450	LR
10887.20121107.2.27	1	439	1	467	LR
10887.20121107.2.28	-1	-1	1	517	LR
10887.20121107.2.29	1	352	1	367	LR
10887.20121107.2.30	-1	-1	1	400	LR
10887.20121107.2.31	1	581	1	583	LR
10887.20121107.2.32	1	381	1	417	LR
10887.20121107.2.33	1	371	1	400	LR
10887.20121107.2.34	1	484	1	517	LR
10887.20121107.2.35	1	433	1	450	LR
10887.20121107.2.36	-1	-1	1	417	LR
10887.20121107.2.37	1	472	1	500	LR
10887.20121107.2.38	1	360	1	400	LR
10887.20121107.2.39	-1	-1	-1	-1	LR
10887.20121107.2.40	1	357	1	383	LR
10887.20121107.2.41	1	337	1	383	LR
10887.20121107.2.42	-1	-1	1	350	LR
10887.20121107.1.1	2	321	0	250	LR
10887.20121107.1.2	1	433	1	450	LR
10887.20121107.1.3	1	361	1	400	LR
10887.20121107.1.4	1	364	1	383	LR
10887.20121107.1.5	1	445	1	467	LR
10887.20121107.1.6	1	433	1	450	LR
10887.20121107.1.7	1	465	1	500	LR
10887.20121107.1.8	1	432	1	467	LR
10887.20121107.1.9	-1	-1	1	417	LR
10887.20121107.1.10	1	484	1	500	LR
10887.20121107.1.11	1	354	1	383	LR
10887.20121107.1.12	1	370	1	400	LR
10887.20121107.1.13	1	396	1	433	LR
10887.20121107.1.14	1	353	1	383	LR
10887.20121107.1.15	1	353	1	383	LR
10887.20121107.1.16	1	339	-1	-1	LR
10887.20121107.1.17	1	373	1	400	LR
10887.20121107.1.18	-1	-1	1	467	LR
10887.20121107.1.19	1	373	1	417	LR
10887.20121107.1.20	1	361	1	400	LR
10887.20121107.1.21	1	313	1	317	LR
10887.20121107.1.22	1	341	1	383	LR
10887.20121107.1.23	1	353	1	367	LR
10887.20121107.1.24	1	369	1	400	LR
10887.20121107.1.25	-1	-1	1	400	LR
10887.20121107.1.26	-1	-1	1	400	LR
10887.20121107.1.27	-1	-1	1	333	LR
10887.20121107.1.28	-1	-1	1	400	LR
10887.20121107.1.29	1	526	1	550	LR
10887.20121107.1.30	1	369	1	400	LR
10887.20121107.1.31	-1	-1	1	400	LR
10887.20121107.1.32	1	366	1	383	LR
10887.20121107.1.33	1	330	1	350	LR
10887.20121107.1.34	1	353	1	383	LR
10887.20121107.1.35	1	369	1	417	LR
10887.20121107.1.36	2	317	0	333	LR
10887.20121107.1.37	1	353	1	383	LR
10887.20121107.1.38	1	359	1	400	LR
10887.20121107.1.39	1	377	1	400	LR
10887.20121107.1.40	2	309	2	267	LR
10887.20121107.1.41	1	362	1	400	LR
10887.20121107.1.42	1	312	1	333	LR
10887.20110531.4.1	1	457	1	383	AW
10887.20110531.4.2	1	465	1	483	AW
10887.20110531.4.3	-1	-1	1	1567	AW
10887.20110531.4.4	1	389	1	417	AW
10887.20110531.4.5	1	393	1	433	AW
10887.20110531.4.6	1	385	1	400	AW
10887.20110531.4.7	1	445	1	467	AW
10887.20110531.4.8	1	433	1	433	AW
10887.20110531.4.9	-1	-1	-1	-1	AW
10887.20110531.4.10	1	395	1	417	AW
10887.20110531.4.11	-1	-1	1	450	AW
10887.20110531.4.12	1	377	1	417	AW
10887.20110531.4.13	1	412	1	433	AW
10887.20110531.4.14	1	370	1	400	AW
10887.20110531.4.15	1	385	1	417	AW
10887.20110531.4.16	1	445	1	467	AW
10887.20110531.4.17	1	429	1	467	AW
10887.20110531.4.18	1	461	1	500	AW
10887.20110531.4.19	1	501	1	533	AW
10887.20110531.4.20	1	397	1	433	AW
10887.20110531.4.21	1	425	1	450	AW
10887.20110531.4.22	1	409	1	433	AW
10887.20110531.4.23	1	401	1	433	AW
10887.20110531.4.24	1	393	1	433	AW
10887.20110531.4.25	1	413	1	433	AW
10887.20110531.4.26	1	461	1	500	AW
10887.20110531.4.27	1	401	1	433	AW
10887.20110531.4.28	1	558	1	567	AW
10887.20110531.4.29	1	397	1	433	AW
10887.20110531.4.30	1	390	1	433	AW
10887.20110531.4.31	1	377	1	417	AW
10887.20110531.4.32	1	417	1	450	AW
10887.20110531.4.33	1	421	1	467	AW
10887.20110531.4.34	1	381	1	417	AW
10887.20110531.4.35	1	413	1	433	AW
10887.20110531.4.36	1	389	1	417	AW
10887.20110531.4.37	1	377	1	417	AW
10887.20110531.4.38	1	409	1	383	AW
10887.20110531.4.39	1	369	1	417	AW
10887.20110531.4.40	1	417	1	450	AW
10887.20110531.4.41	1	421	1	450	AW
10887.20110531.4.42	1	389	1	433	AW
10887.20110531.3.1	1	377	1	400	AW
10887.20110531.3.2	1	381	1	417	AW
10887.20110531.3.3	1	385	1	417	AW
10887.20110531.3.4	1	405	1	433	AW
10887.20110531.3.5	1	389	1	433	AW
10887.20110531.3.6	1	453	1	483	AW
10887.20110531.3.7	1	413	1	450	AW
10887.20110531.3.8	-1	-1	1	567	AW
10887.20110531.3.9	1	369	1	417	AW
10887.20110531.3.10	1	373	1	400	AW
10887.20110531.3.11	1	405	1	433	AW
10887.20110531.3.12	1	435	1	433	AW
10887.20110531.3.13	1	447	1	483	AW
10887.20110531.3.14	1	400	1	433	AW
10887.20110531.3.15	1	409	1	450	AW
10887.20110531.3.16	1	417	1	433	AW
10887.20110531.3.17	1	533	1	567	AW
10887.20110531.3.18	1	425	1	467	AW
10887.20110531.3.19	1	411	1	433	AW
10887.20110531.3.20	1	542	1	583	AW
10887.20110531.3.21	2	361	2	367	AW
10887.20110531.3.22	1	417	1	450	AW
10887.20110531.3.23	1	465	2	250	AW
10887.20110531.3.24	-1	-1	1	400	AW
10887.20110531.3.25	1	373	1	417	AW
10887.20110531.3.26	1	413	1	450	AW
10887.20110531.3.27	1	439	1	467	AW
10887.20110531.3.28	-1	-1	-1	-1	AW
10887.20110531.3.29	1	409	1	433	AW
10887.20110531.3.30	1	405	1	433	AW
10887.20110531.3.31	1	327	1	183	AW
10887.20110531.3.32	1	408	1	417	AW
10887.20110531.3.33	1	441	1	483	AW
10887.20110531.3.34	1	529	1	567	AW
10887.20110531.3.35	1	402	1	417	AW
10887.20110531.3.36	1	453	1	483	AW
10887.20110531.3.37	1	423	1	467	AW
10887.20110531.3.38	1	489	1	517	AW
10887.20110531.3.39	1	377	1	417	AW
10887.20110531.3.40	1	409	1	450	AW
10887.20110531.3.41	1	402	1	450	AW
10887.20110531.3.42	1	409	1	450	AW
10887.20110531.2.1	1	425	1	367	AW
10887.20110531.2.2	1	409	1	433	AW
10887.20110531.2.3	1	481	1	517	AW
10887.20110531.2.4	1	463	1	500	AW
10887.20110531.2.5	1	419	1	450	AW
10887.20110531.2.6	1	437	1	467	AW
10887.20110531.2.7	1	445	1	483	AW
10887.20110531.2.8	1	444	1	483	AW
10887.20110531.2.9	1	389	1	417	AW
10887.20110531.2.10	1	413	1	417	AW
10887.20110531.2.11	1	413	1	450	AW
10887.20110531.2.12	1	417	1	467	AW
10887.20110531.2.13	1	469	1	483	AW
10887.20110531.2.14	1	437	1	483	AW
10887.20110531.2.15	1	411	1	433	AW
10887.20110531.2.16	1	669	1	700	AW
10887.20110531.2.17	1	429	1	450	AW
10887.20110531.2.18	1	404	1	433	AW
10887.20110531.2.19	1	425	1	467	AW
10887.20110531.2.20	1	689	1	717	AW
10887.20110531.2.21	1	417	1	450	AW
10887.20110531.2.22	-1	-1	-1	-1	AW
10887.20110531.2.23	1	413	1	433	AW
10887.20110531.2.24	1	449	1	483	AW
10887.20110531.2.25	1	893	1	900	AW
10887.20110531.2.26	1	425	1	450	AW
10887.20110531.2.27	1	397	1	433	AW
10887.20110531.2.28	1	449	1	467	AW
10887.20110531.2.29	1	397	1	417	AW
10887.20110531.2.30	1	418	1	450	AW
10887.20110531.2.31	1	401	1	433	AW
10887.20110531.2.32	1	390	1	433	AW
10887.20110531.2.33	1	389	1	433	AW
10887.20110531.2.34	1	513	1	550	AW
10887.20110531.2.35	1	489	1	517	AW
10887.20110531.2.36	1	429	1	433	AW
10887.20110531.2.37	1	459	1	483	AW
10887.20110531.2.38	1	397	1	417	AW
10887.20110531.2.39	1	369	1	417	AW
10887.20110531.2.40	1	688	1	700	AW
10887.20110531.2.41	1	461	-1	-1	AW
10887.20110531.2.42	1	549	-1	-1	AW
10887.20110531.1.1	1	425	1	350	AW
10887.20110531.1.2	1	374	1	417	AW
10887.20110531.1.3	1	413	1	450	AW
10887.20110531.1.4	1	381	1	417	AW
10887.20110531.1.5	1	413	1	450	AW
10887.20110531.1.6	1	549	1	583	AW
10887.20110531.1.7	1	482	1	517	AW
10887.20110531.1.8	1	405	1	433	AW
10887.20110531.1.9	1	529	1	550	AW
10887.20110531.1.10	1	397	1	433	AW
10887.20110531.1.11	1	529	1	567	AW
10887.20110531.1.12	1	412	1	450	AW
10887.20110531.1.13	1	329	1	367	AW
10887.20110531.1.14	1	357	1	400	AW
10887.20110531.1.15	1	373	1	400	AW
10887.20110531.1.16	1	358	1	400	AW
10887.20110531.1.17	1	424	1	450	AW
10887.20110531.1.18	1	373	1	417	AW
10887.20110531.1.19	1	389	1	417	AW
10887.20110531.1.20	1	399	1	433	AW
10887.20110531.1.21	1	518	1	533	AW
10887.20110531.1.22	1	405	1	433	AW
10887.20110531.1.23	1	393	1	417	AW
10887.20110531.1.24	1	405	1	433	AW
10887.20110531.1.25	1	417	1	467	AW
10887.20110531.1.26	1	401	1	433	AW
10887.20110531.1.27	1	401	1	433	AW
10887.20110531.1.28	1	397	1	433	AW
10887.20110531.1.29	1	397	1	433	AW
10887.20110531.1.30	1	521	1	550	AW
10887.20110531.1.31	1	417	1	450	AW
10887.20110531.1.32	1	548	1	583	AW
10887.20110531.1.33	1	433	1	483	AW
10887.20110531.1.34	1	369	1	400	AW
10887.20110531.1.35	1	450	1	467	AW
10887.20110531.1.36	1	388	1	417	AW
10887.20110531.1.37	1	453	1	483	AW
10887.20110531.1.38	1	421	1	467	AW
10887.20110531.1.39	1	397	1	433	AW
10887.20110531.1.40	1	413	1	450	AW
10887.20110531.1.41	1	437	1	467	AW
10887.20110531.1.42	1	528	1	567	AW
10881.20121210.4.1	-1	-1	-1	-1	LR
10881.20121210.4.2	1	361	1	350	LR
10881.20121210.4.3	1	449	1	417	LR
10881.20121210.4.4	-1	-1	1	450	LR
10881.20121210.4.5	1	401	1	433	LR
10881.20121210.4.6	1	377	1	367	LR
10881.20121210.4.7	1	469	1	450	LR
10881.20121210.4.8	1	397	1	367	LR
10881.20121210.4.9	1	401	1	350	LR
10881.20121210.4.10	1	405	1	333	LR
10881.20121210.4.11	1	425	1	417	LR
10881.20121210.4.12	-1	-1	0	367	LR
10881.20121210.4.13	1	457	1	400	LR
10881.20121210.4.14	1	377	1	367	LR
10881.20121210.4.15	1	377	1	367	LR
10881.20121210.4.16	1	429	1	400	LR
10881.20121210.4.17	1	481	0	467	LR
10881.20121210.4.18	1	493	1	450	LR
10881.20121210.4.19	1	449	1	383	LR
10881.20121210.4.20	1	449	1	333	LR
10881.20121210.4.21	1	397	1	400	LR
10881.20121210.4.22	1	449	1	400	LR
10881.20121210.4.23	2	233	-1	-1	LR
10881.20121210.4.24	1	405	1	383	LR
10881.20121210.4.25	-1	-1	1	433	LR
10881.20121210.4.26	1	413	1	400	LR
10881.20121210.4.27	1	393	1	383	LR
10881.20121210.4.28	0	1205	1	467	LR
10881.20121210.4.29	1	437	1	400	LR
10881.20121210.4.30	1	393	1	400	LR
10881.20121210.4.31	1	377	1	350	LR
10881.20121210.4.32	1	417	1	450	LR
10881.20121210.4.33	-1	-1	1	367	LR
10881.20121210.4.34	1	413	1	433	LR
10881.20121210.4.35	1	407	1	417	LR
10881.20121210.4.36	1	405	1	417	LR
10881.20121210.4.37	0	1169	0	1100	LR
10881.20121210.4.38	0	1121	-1	-1	LR
10881.20121210.4.39	1	433	1	350	LR
10881.20121210.4.40	1	501	1	533	LR
10881.20121210.4.41	1	401	1	417	LR
10881.20121210.4.42	1	384	1	367	LR
*10881.20121210.3.1	-1	-1	-1	-1	LR
*10881.20121210.3.2	-1	-1	-1	-1	LR
*10881.20121210.3.3	-1	-1	1	133	LR
*10881.20121210.3.4	-1	-1	-1	-1	LR
*10881.20121210.3.5	-1	-1	1	533	LR
*10881.20121210.3.6	-1	-1	1	400	LR
*10881.20121210.3.7	-1	-1	1	483	LR
*10881.20121210.3.8	-1	-1	1	467	LR
*10881.20121210.3.9	-1	-1	1	483	LR
*10881.20121210.3.10	-1	-1	1	350	LR
*10881.20121210.3.11	-1	-1	1	383	LR
*10881.20121210.3.12	-1	-1	1	417	LR
*10881.20121210.3.13	-1	-1	1	383	LR
*10881.20121210.3.14	-1	-1	1	350	LR
*10881.20121210.3.15	-1	-1	1	383	LR
*10881.20121210.3.16	-1	-1	1	417	LR
*10881.20121210.3.17	-1	-1	1	400	LR
*10881.20121210.3.18	-1	-1	1	300	LR
*10881.20121210.3.19	-1	-1	1	500	LR
*10881.20121210.3.20	-1	-1	2	233	LR
*10881.20121210.3.21	-1	-1	1	400	LR
*10881.20121210.3.22	-1	-1	1	367	LR
*10881.20121210.3.23	-1	-1	1	433	LR
*10881.20121210.3.24	-1	-1	1	433	LR
*10881.20121210.3.25	-1	-1	1	417	LR
*10881.20121210.3.26	-1	-1	1	450	LR
*10881.20121210.3.27	-1	-1	1	417	LR
*10881.20121210.3.28	-1	-1	-1	-1	LR
*10881.20121210.3.29	-1	-1	1	467	LR
*10881.20121210.3.30	-1	-1	1	483	LR
*10881.20121210.3.31	-1	-1	1	333	LR
*10881.20121210.3.32	-1	-1	1	417	LR
*10881.20121210.3.33	-1	-1	1	450	LR
*10881.20121210.3.34	-1	-1	-1	-1	LR
*10881.20121210.3.35	-1	-1	1	433	LR
*10881.20121210.3.36	-1	-1	-1	-1	LR
*10881.20121210.3.37	-1	-1	1	467	LR
*10881.20121210.3.38	-1	-1	1	400	LR
*10881.20121210.3.39	-1	-1	1	367	LR
*10881.20121210.3.40	-1	-1	1	383	LR
*10881.20121210.3.41	-1	-1	1	417	LR
*10881.20121210.3.42	-1	-1	1	383	LR
10881.20121210.2.1	1	357	1	267	LR
10881.20121210.2.2	1	379	1	400	LR
10881.20121210.2.3	1	369	1	367	LR
10881.20121210.2.4	1	381	1	400	LR
10881.20121210.2.5	1	522	2	183	LR
10881.20121210.2.6	1	425	1	417	LR
10881.20121210.2.7	1	341	1	350	LR
10881.20121210.2.8	1	380	1	367	LR
10881.20121210.2.9	1	481	1	500	LR
10881.20121210.2.10	1	373	1	383	LR
10881.20121210.2.11	1	393	1	417	LR
10881.20121210.2.12	1	425	1	433	LR
10881.20121210.2.13	-1	-1	-1	-1	LR
10881.20121210.2.14	1	374	1	367	LR
10881.20121210.2.15	1	360	1	367	LR
10881.20121210.2.16	-1	-1	1	450	LR
10881.20121210.2.17	1	484	-1	-1	LR
10881.20121210.2.18	1	429	1	400	LR
10881.20121210.2.19	1	361	1	367	LR
10881.20121210.2.20	1	417	1	450	LR
10881.20121210.2.21	1	409	1	400	LR
10881.20121210.2.22	2	321	0	333	LR
10881.20121210.2.23	1	401	1	417	LR
10881.20121210.2.24	-1	-1	1	417	LR
10881.20121210.2.25	2	232	-1	-1	LR
10881.20121210.2.26	1	453	-1	-1	LR
10881.20121210.2.27	1	365	1	367	LR
10881.20121210.2.28	1	389	1	400	LR
10881.20121210.2.29	2	273	-1	-1	LR
10881.20121210.2.30	1	376	1	317	LR
10881.20121210.2.31	1	365	1	400	LR
10881.20121210.2.32	1	437	1	467	LR
10881.20121210.2.33	1	441	1	317	LR
10881.20121210.2.34	1	357	1	383	LR
10881.20121210.2.35	1	490	1	483	LR
10881.20121210.2.36	1	405	1	433	LR
10881.20121210.2.37	1	453	1	467	LR
10881.20121210.2.38	1	429	1	400	LR
10881.20121210.2.39	1	377	1	383	LR
10881.20121210.2.40	1	510	1	517	LR
10881.20121210.2.41	1	449	1	483	LR
10881.20121210.2.42	2	313	0	350	LR
*10881.20121210.1.1	-1	-1	1	333	LR
*10881.20121210.1.2	-1	-1	-1	-1	LR
*10881.20121210.1.3	-1	-1	-1	-1	LR
*10881.20121210.1.4	-1	-1	-1	-1	LR
*10881.20121210.1.5	-1	-1	-1	-1	LR
*10881.20121210.1.6	-1	-1	-1	-1	LR
*10881.20121210.1.7	-1	-1	-1	-1	LR
*10881.20121210.1.8	-1	-1	-1	-1	LR
*10881.20121210.1.9	-1	-1	-1	-1	LR
*10881.20121210.1.10	-1	-1	-1	-1	LR
*10881.20121210.1.11	-1	-1	1	383	LR
*10881.20121210.1.12	-1	-1	-1	-1	LR
*10881.20121210.1.13	-1	-1	-1	-1	LR
*10881.20121210.1.14	-1	-1	-1	-1	LR
*10881.20121210.1.15	-1	-1	-1	-1	LR
*10881.20121210.1.16	-1	-1	-1	-1	LR
*10881.20121210.1.17	-1	-1	-1	-1	LR
*10881.20121210.1.18	-1	-1	-1	-1	LR
*10881.20121210.1.19	-1	-1	-1	-1	LR
*10881.20121210.1.20	-1	-1	-1	-1	LR
*10881.20121210.1.21	-1	-1	-1	-1	LR
*10881.20121210.1.22	-1	-1	-1	-1	LR
*10881.20121210.1.23	-1	-1	-1	-1	LR
*10881.20121210.1.24	-1	-1	-1	-1	LR
*10881.20121210.1.25	-1	-1	-1	-1	LR
*10881.20121210.1.26	-1	-1	-1	-1	LR
*10881.20121210.1.27	-1	-1	-1	-1	LR
*10881.20121210.1.28	-1	-1	-1	-1	LR
*10881.20121210.1.29	-1	-1	-1	-1	LR
*10881.20121210.1.30	-1	-1	-1	-1	LR
*10881.20121210.1.31	-1	-1	-1	-1	LR
*10881.20121210.1.32	-1	-1	-1	-1	LR
*10881.20121210.1.33	-1	-1	-1	-1	LR
*10881.20121210.1.34	-1	-1	-1	-1	LR
*10881.20121210.1.35	-1	-1	-1	-1	LR
*10881.20121210.1.36	-1	-1	-1	-1	LR
*10881.20121210.1.37	-1	-1	-1	-1	LR
*10881.20121210.1.38	-1	-1	-1	-1	LR
*10881.20121210.1.39	-1	-1	-1	-1	LR
*10881.20121210.1.40	-1	-1	-1	-1	LR
*10881.20121210.1.41	-1	-1	-1	-1	LR
*10881.20121210.1.42	-1	-1	-1	-1	LR
10881.20110520.4.1	1	605	1	317	AW
10881.20110520.4.2	1	445	1	467	AW
10881.20110520.4.3	1	389	1	433	AW
10881.20110520.4.4	1	401	1	417	AW
10881.20110520.4.5	1	410	1	433	AW
10881.20110520.4.6	1	365	1	400	AW
10881.20110520.4.7	1	369	1	383	AW
10881.20110520.4.8	1	433	1	450	AW
10881.20110520.4.9	1	437	1	450	AW
10881.20110520.4.10	1	389	1	417	AW
10881.20110520.4.11	1	425	1	450	AW
10881.20110520.4.12	1	385	1	400	AW
10881.20110520.4.13	1	421	1	450	AW
10881.20110520.4.14	1	393	1	417	AW
10881.20110520.4.15	1	369	1	400	AW
10881.20110520.4.16	1	445	1	450	AW
10881.20110520.4.17	-1	-1	-1	-1	AW
10881.20110520.4.18	1	357	1	383	AW
10881.20110520.4.19	1	453	1	467	AW
