trial	count_a	lat_a	count_m	lat_m	scorer
10671.20101113.2.4	1	270	1	283	IO
10671.20101113.2.5	1	377	1	367	IO
10671.20101113.2.6	1	266	1	283	IO
10671.20101113.2.7	1	278	1	283	IO
10671.20101113.2.8	1	310	1	333	IO
10671.20101113.2.9	1	274	1	300	IO
10671.20101113.2.10	1	385	1	400	IO
10671.20101113.2.11	1	298	1	317	IO
10671.20101113.2.12	1	318	1	333	IO
10671.20101113.2.13	1	294	1	300	IO
10671.20101113.2.14	1	328	1	350	IO
10671.20101113.2.15	1	341	1	350	IO
10671.20101113.2.16	1	318	1	317	IO
10671.20101113.2.17	1	321	1	350	IO
10671.20101113.2.18	1	306	1	317	IO
10671.20101113.2.19	1	310	1	317	IO
10671.20101113.2.20	1	456	1	450	IO
10671.20101113.2.21	1	317	1	283	IO
10671.20101113.2.22	1	373	1	383	IO
10671.20101113.2.23	1	361	1	350	IO
10671.20101113.2.24	1	305	1	300	IO
10671.20101113.2.25	1	397	1	400	IO
10671.20101113.2.26	1	461	1	450	IO
10671.20101113.2.27	1	305	1	300	IO
10671.20101113.2.28	1	281	1	283	IO
10671.20101113.2.29	1	301	1	300	IO
10671.20101113.2.30	1	333	1	317	IO
10671.20101113.2.31	1	325	1	333	IO
10671.20101113.2.32	2	393	2	383	IO
10671.20101113.2.33	1	317	1	317	IO
10671.20101113.2.34	1	305	1	300	IO
10671.20101113.2.35	1	325	1	317	IO
10671.20101113.2.36	1	325	1	317	IO
10671.20101113.2.37	1	313	1	300	IO
10671.20101113.2.38	1	337	1	333	IO
10671.20101113.2.39	1	381	1	383	IO
10671.20101113.2.40	1	321	1	350	IO
10671.20101113.2.41	1	298	1	317	IO
10671.20101113.2.42	1	318	1	333	IO
10671.20101113.2.43	1	353	1	367	IO
10671.20101113.2.44	1	460	1	450	IO
10671.20101113.2.45	1	321	1	333	IO
10671.20101113.2.46	1	369	1	383	IO
10671.20101113.2.47	1	306	1	333	IO
10671.20101113.2.48	1	321	1	333	IO
10671.20101113.2.49	1	345	1	350	IO
10671.20101113.2.50	1	579	1	567	IO
10671.20101113.2.51	1	290	1	317	IO
10671.20101113.2.52	1	337	1	367	IO
10671.20101113.2.53	1	303	1	317	IO
10671.20101113.2.54	1	341	1	350	IO
10671.20101113.2.55	1	325	1	333	IO
10671.20101113.2.56	1	306	1	317	IO
10671.20101113.2.57	1	345	1	350	IO
10671.20101113.2.58	1	337	1	300	IO
10671.20101113.2.59	1	325	1	317	IO
10671.20101113.2.60	1	337	1	333	IO
10671.20101113.1.1	1	318	1	283	IO
10671.20101113.1.2	1	310	1	317	IO
10671.20101113.1.3	1	302	1	317	IO
10671.20101113.1.4	1	481	1	300	IO
10671.20101113.1.5	1	349	1	350	IO
10671.20101113.1.6	1	293	1	300	IO
10671.20101113.1.7	1	289	1	283	IO
10671.20101113.1.8	1	297	1	300	IO
10671.20101113.1.9	1	313	1	300	IO
10671.20101113.1.10	1	361	1	350	IO
10671.20101113.1.11	1	297	1	283	IO
10671.20101113.1.12	1	341	1	350	IO
10671.20101113.1.13	1	341	1	333	IO
10671.20101113.1.14	1	305	1	317	IO
10671.20101113.1.15	1	297	1	300	IO
10671.20101113.1.16	1	293	1	300	IO
10671.20101113.1.17	1	317	1	317	IO
10671.20101113.1.18	1	424	1	433	IO
10671.20101113.1.19	1	302	1	317	IO
10671.20101113.1.20	1	290	1	300	IO
10671.20101113.1.21	1	274	1	300	IO
10671.20101113.1.22	1	298	1	300	IO
10671.20101113.1.23	1	302	1	317	IO
10671.20101113.1.24	1	254	1	267	IO
10671.20101113.1.25	1	428	1	433	IO
10671.20101113.1.26	1	303	1	317	IO
10671.20101113.1.27	1	290	1	300	IO
10671.20101113.1.28	1	294	1	300	IO
10671.20101113.1.29	1	365	1	383	IO
10671.20101113.1.30	1	290	1	317	IO
10671.20101113.1.31	1	289	1	300	IO
10671.20101113.1.32	1	278	1	300	IO
10671.20101113.1.33	2	321	2	350	IO
10671.20101113.1.34	1	310	1	333	IO
10671.20101113.1.35	1	333	1	333	IO
10671.20101113.1.36	1	302	1	300	IO
10671.20101113.1.37	1	306	1	300	IO
10671.20101113.1.38	1	369	1	367	IO
10671.20101113.1.39	1	298	1	283	IO
10671.20101113.1.40	1	324	1	317	IO
10671.20101113.1.41	1	310	1	317	IO
10671.20101113.1.42	1	329	1	317	IO
10671.20101113.1.43	1	302	1	300	IO
10671.20101113.1.44	1	428	1	433	IO
10671.20101113.1.45	1	325	1	317	IO
10671.20101113.1.46	1	286	1	283	IO
10671.20101113.1.47	1	302	1	300	IO
10671.20101113.1.48	1	325	1	283	IO
10671.20101113.1.49	1	311	1	317	IO
10671.20101113.1.50	1	306	1	317	IO
10671.20101113.1.51	1	313	1	317	IO
10671.20101113.1.52	1	305	1	317	IO
10671.20101113.1.53	1	313	1	283	IO
10671.20101113.1.54	1	345	1	317	IO
10671.20101113.1.55	1	325	1	317	IO
10671.20101113.1.56	1	393	1	400	IO
10671.20101113.1.57	1	305	1	367	IO
10671.20101113.1.58	1	317	1	317	IO
10671.20101113.1.59	1	357	1	350	IO
10671.20101113.1.60	1	325	1	333	IO
10671.20090420.2.1	1	333	1	67	NATALIE
10671.20090420.2.2	1	329	1	333	NATALIE
10671.20090420.2.3	1	286	1	283	NATALIE
10671.20090420.2.4	1	306	1	300	NATALIE
10671.20090420.2.5	2	253	2	250	NATALIE
10671.20090420.2.6	1	278	1	283	NATALIE
10671.20090420.2.7	1	318	1	317	NATALIE
10671.20090420.2.8	1	286	1	283	NATALIE
10671.20090420.2.9	1	329	1	333	NATALIE
10671.20090420.2.10	1	670	1	667	NATALIE
10671.20090420.2.11	1	313	1	300	NATALIE
10671.20090420.2.12	1	333	1	300	NATALIE
10671.20090420.2.13	1	329	1	333	NATALIE
10671.20090420.2.14	1	313	1	317	NATALIE
10671.20090420.2.15	1	361	1	350	NATALIE
10671.20090420.2.16	1	349	1	350	NATALIE
10671.20090420.2.17	2	274	2	283	NATALIE
10671.20090420.2.18	1	342	1	350	NATALIE
10671.20090420.2.19	1	306	1	300	NATALIE
10671.20090420.2.20	1	345	1	350	NATALIE
10671.20090420.2.21	1	306	1	300	NATALIE
10671.20090420.2.22	1	347	1	350	NATALIE
10671.20090420.2.23	1	369	1	350	NATALIE
10671.20090420.2.24	1	281	1	267	NATALIE
10671.20090420.2.25	1	297	1	283	NATALIE
10671.20090420.2.26	1	345	1	333	NATALIE
10671.20090420.2.27	1	477	1	467	NATALIE
10671.20090420.2.28	1	373	1	367	NATALIE
10671.20090420.2.29	1	293	1	300	NATALIE
10671.20090420.2.30	1	353	1	350	NATALIE
10671.20090420.2.31	2	332	2	483	NATALIE
10671.20090420.2.32	-1	-1	-1	-1	NATALIE
10671.20090420.2.33	1	314	1	300	NATALIE
10671.20090420.2.34	1	290	1	283	NATALIE
10671.20090420.2.35	1	298	1	300	NATALIE
10671.20090420.2.36	1	365	1	350	NATALIE
10671.20090420.2.37	1	317	1	300	NATALIE
10671.20090420.2.38	1	425	1	417	NATALIE
10671.20090420.2.39	1	325	1	317	NATALIE
10671.20090420.2.40	1	309	1	317	NATALIE
10671.20090420.2.41	1	277	1	283	NATALIE
10671.20090420.2.42	1	337	1	333	NATALIE
10671.20090420.2.43	1	288	1	283	NATALIE
10671.20090420.2.44	1	289	1	283	NATALIE
10671.20090420.2.45	1	472	1	467	NATALIE
10671.20090420.2.46	1	306	1	300	NATALIE
10671.20090420.2.47	1	406	1	400	NATALIE
10671.20090420.2.48	1	436	1	417	NATALIE
10671.20090420.2.49	1	293	1	267	NATALIE
10671.20090420.2.50	1	321	1	300	NATALIE
10671.20090420.2.51	1	333	1	333	NATALIE
10671.20090420.2.52	1	789	1	783	NATALIE
10671.20090420.2.53	1	301	1	300	NATALIE
10671.20090420.2.54	1	365	1	350	NATALIE
10671.20090420.2.55	1	337	1	333	NATALIE
10671.20090420.2.56	1	302	1	283	NATALIE
10671.20090420.2.57	1	345	1	350	NATALIE
10671.20090420.2.58	1	278	1	267	NATALIE
10671.20090420.2.59	1	504	1	500	NATALIE
10671.20090420.2.60	1	306	1	300	NATALIE
10671.20090420.1.1	1	377	1	50	NATALIE
10671.20090420.1.2	1	428	1	417	NATALIE
10671.20090420.1.3	1	310	1	317	NATALIE
10671.20090420.1.4	1	310	1	317	NATALIE
10671.20090420.1.5	1	318	1	317	NATALIE
10671.20090420.1.6	1	294	1	300	NATALIE
10671.20090420.1.7	2	329	2	333	NATALIE
10671.20090420.1.8	1	437	1	417	NATALIE
10671.20090420.1.9	1	381	1	367	NATALIE
10671.20090420.1.10	1	377	1	350	NATALIE
10671.20090420.1.11	1	341	1	333	NATALIE
10671.20090420.1.12	1	317	1	317	NATALIE
10671.20090420.1.13	1	401	1	400	NATALIE
10671.20090420.1.14	1	345	1	350	NATALIE
10671.20090420.1.15	1	318	1	317	NATALIE
10671.20090420.1.16	1	302	1	300	NATALIE
10671.20090420.1.17	1	361	1	350	NATALIE
10671.20090420.1.18	1	318	1	317	NATALIE
10671.20090420.1.19	1	337	1	333	NATALIE
10671.20090420.1.20	1	389	1	383	NATALIE
10671.20090420.1.21	1	377	1	367	NATALIE
10671.20090420.1.22	1	329	1	300	NATALIE
10671.20090420.1.23	1	341	1	317	NATALIE
10671.20090420.1.24	1	485	1	483	NATALIE
10671.20090420.1.25	1	341	1	333	NATALIE
10671.20090420.1.26	1	329	1	317	NATALIE
10671.20090420.1.27	1	453	1	450	NATALIE
10671.20090420.1.28	1	298	1	300	NATALIE
10671.20090420.1.29	1	329	1	317	NATALIE
10671.20090420.1.30	1	381	1	383	NATALIE
10671.20090420.1.31	1	321	1	317	NATALIE
10671.20090420.1.32	1	333	1	333	NATALIE
10671.20090420.1.33	1	298	1	300	NATALIE
10671.20090420.1.34	1	333	1	317	NATALIE
10671.20090420.1.35	1	321	1	300	NATALIE
10671.20090420.1.36	1	337	1	317	NATALIE
10671.20090420.1.37	1	333	1	317	NATALIE
10671.20090420.1.38	1	281	1	283	NATALIE
10671.20090420.1.39	1	317	1	317	NATALIE
10671.20090420.1.40	1	309	1	300	NATALIE
10671.20090420.1.41	1	329	1	333	NATALIE
10671.20090420.1.42	1	329	1	317	NATALIE
10671.20090420.1.43	1	373	1	367	NATALIE
10671.20090420.1.44	1	333	1	333	NATALIE
10671.20090420.1.45	1	310	1	300	NATALIE
10671.20090420.1.46	1	318	1	317	NATALIE
10671.20090420.1.47	1	297	1	283	NATALIE
10671.20090420.1.48	1	357	1	333	NATALIE
10671.20090420.1.49	1	473	1	467	NATALIE
10671.20090420.1.50	1	297	1	300	NATALIE
10671.20090420.1.51	1	365	1	367	NATALIE
10671.20090420.1.52	1	306	1	300	NATALIE
10671.20090420.1.53	1	341	1	333	NATALIE
10671.20090420.1.54	2	246	2	250	NATALIE
10671.20090420.1.55	1	321	1	317	NATALIE
10671.20090420.1.56	1	302	1	300	NATALIE
10671.20090420.1.57	1	333	1	333	NATALIE
10671.20090420.1.58	1	306	1	300	NATALIE
10671.20090420.1.59	1	314	1	317	NATALIE
10671.20090420.1.60	1	393	1	383	NATALIE
10669.20090419.2.1	1	377	1	217	NATALIE
10669.20090419.2.2	1	309	1	317	NATALIE
10669.20090419.2.3	1	349	1	350	NATALIE
10669.20090419.2.4	1	325	1	317	NATALIE
10669.20090419.2.5	1	333	1	333	NATALIE
10669.20090419.2.6	1	306	1	300	NATALIE
10669.20090419.2.7	1	282	1	283	NATALIE
10669.20090419.2.8	1	306	1	300	NATALIE
10669.20090419.2.9	1	329	1	317	NATALIE
10669.20090419.2.10	1	389	1	367	NATALIE
10669.20090419.2.11	1	449	1	433	NATALIE
10669.20090419.2.12	1	385	1	383	NATALIE
10669.20090419.2.13	1	453	1	450	NATALIE
10669.20090419.2.14	1	413	1	417	NATALIE
10669.20090419.2.15	1	333	1	333	NATALIE
10669.20090419.2.16	1	389	1	383	NATALIE
10669.20090419.2.17	1	345	1	350	NATALIE
10669.20090419.2.18	1	397	1	400	NATALIE
10669.20090419.2.19	1	361	1	350	NATALIE
10669.20090419.2.20	1	365	1	367	NATALIE
10669.20090419.2.21	1	341	1	333	NATALIE
10669.20090419.2.22	1	306	1	300	NATALIE
10669.20090419.2.23	1	349	1	333	NATALIE
10669.20090419.2.24	1	341	1	317	NATALIE
10669.20090419.2.25	1	425	1	417	NATALIE
10669.20090419.2.26	1	393	1	383	NATALIE
10669.20090419.2.27	2	261	2	267	NATALIE
10669.20090419.2.28	1	329	1	333	NATALIE
10669.20090419.2.29	1	301	1	300	NATALIE
10669.20090419.2.30	1	325	1	317	NATALIE
10669.20090419.2.31	1	401	1	400	NATALIE
10669.20090419.2.32	1	329	1	333	NATALIE
10669.20090419.2.33	1	369	1	367	NATALIE
10669.20090419.2.34	1	349	1	350	NATALIE
10669.20090419.2.35	1	337	1	333	NATALIE
10669.20090419.2.36	1	329	1	317	NATALIE
10669.20090419.2.37	1	989	1	967	NATALIE
10669.20090419.2.38	1	297	1	300	NATALIE
10669.20090419.2.39	1	337	1	333	NATALIE
10669.20090419.2.40	1	417	1	417	NATALIE
10669.20090419.2.41	1	373	1	367	NATALIE
10669.20090419.2.42	1	412	1	417	NATALIE
10669.20090419.2.43	1	333	1	333	NATALIE
10669.20090419.2.44	1	361	1	367	NATALIE
10669.20090419.2.45	1	365	1	367	NATALIE
10669.20090419.2.46	1	318	1	317	NATALIE
10669.20090419.2.47	1	409	1	417	NATALIE
10669.20090419.2.48	1	389	1	383	NATALIE
10669.20090419.2.49	1	369	1	350	NATALIE
10669.20090419.2.50	1	425	-1	1067	NATALIE
10669.20090419.2.51	1	341	1	333	NATALIE
10669.20090419.2.52	1	417	1	417	NATALIE
10669.20090419.2.53	1	357	1	350	NATALIE
10669.20090419.2.54	1	325	1	317	NATALIE
10669.20090419.2.55	1	405	1	400	NATALIE
10669.20090419.2.56	1	321	1	317	NATALIE
10669.20090419.2.57	1	575	1	567	NATALIE
10669.20090419.2.58	1	451	1	450	NATALIE
10669.20090419.2.59	1	519	1	517	NATALIE
10669.20090419.2.60	1	329	1	333	NATALIE
10669.20090419.1.1	1	389	1	233	NATALIE
10669.20090419.1.2	1	369	1	367	NATALIE
10669.20090419.1.3	1	381	1	367	NATALIE
10669.20090419.1.4	1	337	1	317	NATALIE
10669.20090419.1.5	1	397	1	400	NATALIE
10669.20090419.1.6	1	333	1	333	NATALIE
10669.20090419.1.7	1	365	1	367	NATALIE
10669.20090419.1.8	1	349	1	350	NATALIE
10669.20090419.1.9	1	357	1	350	NATALIE
10669.20090419.1.10	1	310	1	317	NATALIE
10669.20090419.1.11	1	325	1	333	NATALIE
10669.20090419.1.12	1	341	1	333	NATALIE
10669.20090419.1.13	1	310	1	317	NATALIE
10669.20090419.1.14	1	369	1	367	NATALIE
10669.20090419.1.15	1	325	1	317	NATALIE
10669.20090419.1.16	1	329	1	300	NATALIE
10669.20090419.1.17	1	349	1	333	NATALIE
10669.20090419.1.18	1	337	1	333	NATALIE
10669.20090419.1.19	1	313	1	317	NATALIE
10669.20090419.1.20	1	282	1	283	NATALIE
10669.20090419.1.21	1	306	1	300	NATALIE
10669.20090419.1.22	1	337	1	333	NATALIE
10669.20090419.1.23	1	345	1	350	NATALIE
10669.20090419.1.24	1	294	1	300	NATALIE
10669.20090419.1.25	1	333	1	333	NATALIE
10669.20090419.1.26	1	314	1	317	NATALIE
10669.20090419.1.27	1	365	1	367	NATALIE
10669.20090419.1.28	1	349	1	333	NATALIE
10669.20090419.1.29	1	329	1	317	NATALIE
10669.20090419.1.30	1	401	1	400	NATALIE
10669.20090419.1.31	1	329	1	333	NATALIE
10669.20090419.1.32	1	317	1	317	NATALIE
10669.20090419.1.33	1	353	1	350	NATALIE
10669.20090419.1.34	1	349	1	350	NATALIE
10669.20090419.1.35	1	314	1	300	NATALIE
10669.20090419.1.36	1	361	1	367	NATALIE
10669.20090419.1.37	1	337	1	333	NATALIE
10669.20090419.1.38	1	333	1	333	NATALIE
10669.20090419.1.39	1	302	1	300	NATALIE
10669.20090419.1.40	1	306	1	300	NATALIE
10669.20090419.1.41	1	325	1	300	NATALIE
10669.20090419.1.42	1	321	1	300	NATALIE
10669.20090419.1.43	1	357	1	350	NATALIE
10669.20090419.1.44	1	413	1	417	NATALIE
10669.20090419.1.45	1	265	1	267	NATALIE
10669.20090419.1.46	1	313	1	317	NATALIE
10669.20090419.1.47	1	405	1	400	NATALIE
10669.20090419.1.48	1	306	1	300	NATALIE
10669.20090419.1.49	1	318	1	317	NATALIE
10669.20090419.1.50	1	314	1	317	NATALIE
10669.20090419.1.51	1	318	1	317	NATALIE
10669.20090419.1.52	1	373	1	367	NATALIE
10669.20090419.1.53	1	104	1	100	NATALIE
10669.20090419.1.54	1	333	1	317	NATALIE
10669.20090419.1.55	1	285	1	267	NATALIE
10669.20090419.1.56	1	413	1	417	NATALIE
10669.20090419.1.57	1	325	1	317	NATALIE
10669.20090419.1.58	1	329	1	317	NATALIE
10669.20090419.1.59	1	104	1	100	NATALIE
10669.20090419.1.60	1	385	1	383	NATALIE
10668.20090415.2.1	1	390	1	83	NATALIE
10668.20090415.2.2	1	345	1	333	NATALIE
10668.20090415.2.3	1	449	1	433	NATALIE
10668.20090415.2.4	1	337	1	333	NATALIE
10668.20090415.2.5	1	294	1	300	NATALIE
10668.20090415.2.6	1	409	1	400	NATALIE
10668.20090415.2.7	1	385	1	367	NATALIE
10668.20090415.2.8	1	333	1	317	NATALIE
10668.20090415.2.9	1	373	1	367	NATALIE
10668.20090415.2.10	1	317	1	317	NATALIE
10668.20090415.2.11	1	533	-1	-1	NATALIE
10668.20090415.2.12	1	385	-1	-1	NATALIE
10668.20090415.2.13	1	333	1	317	NATALIE
10668.20090415.2.14	1	314	1	300	NATALIE
10668.20090415.2.15	1	289	1	283	NATALIE
10668.20090415.2.16	1	302	1	300	NATALIE
10668.20090415.2.17	1	302	1	300	NATALIE
10668.20090415.2.18	1	310	1	317	NATALIE
10668.20090415.2.19	2	274	2	267	NATALIE
10668.20090415.2.20	1	329	1	317	NATALIE
10668.20090415.2.21	1	309	1	317	NATALIE
10668.20090415.2.22	1	341	1	333	NATALIE
10668.20090415.2.23	2	205	2	200	NATALIE
10668.20090415.2.24	1	334	1	333	NATALIE
10668.20090415.2.25	1	323	1	317	NATALIE
10668.20090415.2.26	1	333	1	317	NATALIE
10668.20090415.2.27	1	325	1	317	NATALIE
10668.20090415.2.28	1	325	1	317	NATALIE
10668.20090415.2.29	1	409	1	400	NATALIE
10668.20090415.2.30	1	349	1	333	NATALIE
10668.20090415.2.31	1	321	1	317	NATALIE
10668.20090415.2.32	1	413	1	383	NATALIE
10668.20090415.2.33	1	578	1	567	NATALIE
10668.20090415.2.34	1	333	1	317	NATALIE
10668.20090415.2.35	1	341	1	333	NATALIE
10668.20090415.2.36	1	409	1	400	NATALIE
10668.20090415.2.37	1	473	1	467	NATALIE
10668.20090415.2.38	1	381	1	367	NATALIE
10668.20090415.2.39	1	353	1	350	NATALIE
10668.20090415.2.40	1	409	1	400	NATALIE
10668.20090415.2.41	1	401	1	400	NATALIE
10668.20090415.2.42	1	1141	1	1150	NATALIE
10668.20090415.2.43	1	337	1	317	NATALIE
10668.20090415.2.44	1	329	1	317	NATALIE
10668.20090415.2.45	1	337	1	317	NATALIE
10668.20090415.2.46	1	389	1	367	NATALIE
10668.20090415.2.47	1	333	1	300	NATALIE
10668.20090415.2.48	1	365	1	350	NATALIE
10668.20090415.2.49	2	333	2	333	NATALIE
10668.20090415.2.50	-1	-1	-1	-1	NATALIE
10668.20090415.2.51	-1	-1	-1	-1	NATALIE
10668.20090415.2.52	1	302	1	300	NATALIE
10668.20090415.2.53	1	306	1	300	NATALIE
10668.20090415.2.54	1	314	1	300	NATALIE
10668.20090415.2.55	1	367	1	367	NATALIE
10668.20090415.2.56	1	383	1	383	NATALIE
10668.20090415.2.57	1	329	1	333	NATALIE
10668.20090415.2.58	1	337	1	317	NATALIE
10668.20090415.2.59	1	444	1	417	NATALIE
10668.20090415.2.60	2	301	2	283	NATALIE
10668.20090415.1.1	1	333	1	100	NATALIE
10668.20090415.1.2	1	331	1	317	NATALIE
10668.20090415.1.3	1	373	1	350	NATALIE
10668.20090415.1.4	1	321	1	317	NATALIE
10668.20090415.1.5	1	301	1	300	NATALIE
10668.20090415.1.6	1	317	1	317	NATALIE
10668.20090415.1.7	1	353	1	350	NATALIE
10668.20090415.1.8	2	183	2	183	NATALIE
10668.20090415.1.9	1	365	1	367	NATALIE
10668.20090415.1.10	1	163	1	150	NATALIE
10668.20090415.1.11	1	377	-1	367	NATALIE
10668.20090415.1.12	1	306	1	300	NATALIE
10668.20090415.1.13	1	306	1	300	NATALIE
10668.20090415.1.14	1	337	1	333	NATALIE
10668.20090415.1.15	1	353	1	333	NATALIE
10668.20090415.1.16	1	549	1	517	NATALIE
10668.20090415.1.17	1	321	1	317	NATALIE
10668.20090415.1.18	1	361	1	350	NATALIE
10668.20090415.1.19	1	297	1	300	NATALIE
10668.20090415.1.20	1	324	1	317	NATALIE
10668.20090415.1.21	1	314	1	300	NATALIE
10668.20090415.1.22	1	318	-1	-1	NATALIE
10668.20090415.1.23	1	302	1	300	NATALIE
10668.20090415.1.24	1	306	1	300	NATALIE
10668.20090415.1.25	1	310	1	300	NATALIE
10668.20090415.1.26	1	306	1	300	NATALIE
10668.20090415.1.27	1	333	1	333	NATALIE
10668.20090415.1.28	1	345	1	333	NATALIE
10668.20090415.1.29	1	393	1	367	NATALIE
10668.20090415.1.30	1	349	1	333	NATALIE
10668.20090415.1.31	1	325	1	317	NATALIE
10668.20090415.1.32	1	409	1	400	NATALIE
10668.20090415.1.33	1	409	-1	-1	NATALIE
10668.20090415.1.34	1	321	1	317	NATALIE
10668.20090415.1.35	1	290	1	117	NATALIE
10668.20090415.1.36	1	310	1	300	NATALIE
10668.20090415.1.37	1	428	1	417	NATALIE
10668.20090415.1.38	1	408	1	400	NATALIE
10668.20090415.1.39	-1	-1	2	17	NATALIE
10668.20090415.1.40	1	310	1	300	NATALIE
10668.20090415.1.41	1	321	1	300	NATALIE
10668.20090415.1.42	1	349	1	317	NATALIE
10668.20090415.1.43	1	405	1	400	NATALIE
10668.20090415.1.44	1	337	1	333	NATALIE
10668.20090415.1.45	1	321	1	317	NATALIE
10668.20090415.1.46	1	298	1	300	NATALIE
10668.20090415.1.47	1	452	1	450	NATALIE
10668.20090415.1.48	1	318	1	317	NATALIE
10668.20090415.1.49	1	389	1	383	NATALIE
10668.20090415.1.50	1	310	1	300	NATALIE
10668.20090415.1.51	1	365	1	367	NATALIE
10668.20090415.1.52	2	155	2	150	NATALIE
10668.20090415.1.53	1	353	1	350	NATALIE
10668.20090415.1.54	1	329	1	300	NATALIE
10668.20090415.1.55	2	381	2	350	NATALIE
10668.20090415.1.56	1	332	1	333	NATALIE
10668.20090415.1.57	1	337	1	333	NATALIE
10668.20090415.1.58	1	541	1	533	NATALIE
10668.20090415.1.59	1	333	1	333	NATALIE
10668.20090415.1.60	1	329	1	333	NATALIE
10667.20120825.2.1	1	345	1	50	RC
10667.20120825.2.2	1	325	1	333	RC
10667.20120825.2.3	1	441	1	450	RC
10667.20120825.2.4	1	485	1	483	RC
10667.20120825.2.5	1	433	1	417	RC
10667.20120825.2.6	1	313	1	317	RC
10667.20120825.2.7	1	361	1	350	RC
10667.20120825.2.8	1	305	-1	-1	RC
10667.20120825.2.9	1	329	1	317	RC
10667.20120825.2.10	1	445	1	433	RC
10667.20120825.2.11	1	309	1	300	RC
10667.20120825.2.12	1	489	1	467	RC
10667.20120825.2.13	1	373	1	367	RC
10667.20120825.2.14	1	345	1	350	RC
10667.20120825.2.15	1	385	1	367	RC
10667.20120825.2.16	1	385	1	383	RC
10667.20120825.2.17	1	345	1	350	RC
10667.20120825.2.18	1	385	1	383	RC
10667.20120825.2.19	1	381	1	367	RC
10667.20120825.2.20	1	318	1	317	RC
10667.20120825.2.21	1	385	1	367	RC
10667.20120825.2.22	1	314	1	317	RC
10667.20120825.2.23	1	365	1	350	RC
10667.20120825.2.24	1	365	1	367	RC
10667.20120825.2.25	1	373	1	383	RC
10667.20120825.2.26	1	393	1	383	RC
10667.20120825.2.27	1	349	1	333	RC
10667.20120825.2.28	1	325	1	317	RC
10667.20120825.2.29	1	323	1	317	RC
10667.20120825.2.30	1	430	1	417	RC
10667.20120825.2.31	1	472	1	483	RC
10667.20120825.2.32	1	333	1	333	RC
10667.20120825.2.33	1	373	1	367	RC
10667.20120825.2.34	1	341	1	333	RC
10667.20120825.2.35	1	377	1	367	RC
10667.20120825.2.36	1	325	1	317	RC
10667.20120825.2.37	1	412	1	400	RC
10667.20120825.2.38	1	385	1	383	RC
10667.20120825.2.39	1	397	1	383	RC
10667.20120825.2.40	1	318	1	317	RC
10667.20120825.2.41	1	325	1	317	RC
10667.20120825.2.42	1	357	1	350	RC
10667.20120825.2.43	1	377	1	367	RC
10667.20120825.2.44	1	339	1	317	RC
10667.20120825.2.45	1	353	1	350	RC
10667.20120825.2.46	1	353	1	350	RC
10667.20120825.2.47	1	341	1	333	RC
10667.20120825.2.48	1	417	1	417	RC
10667.20120825.2.49	1	358	1	350	RC
10667.20120825.2.50	1	349	1	333	RC
10667.20120825.2.51	1	325	1	317	RC
10667.20120825.2.52	1	381	1	383	RC
10667.20120825.2.53	1	397	1	383	RC
10667.20120825.2.54	1	405	1	383	RC
10667.20120825.2.55	1	381	1	400	RC
10667.20120825.2.56	1	329	1	333	RC
10667.20120825.2.57	1	306	1	300	RC
10667.20120825.2.58	1	361	1	367	RC
10667.20120825.2.59	1	321	1	333	RC
10667.20120825.2.60	1	369	1	367	RC
10667.20120825.1.1	1	336	1	483	RC
10667.20120825.1.2	1	345	1	333	RC
10667.20120825.1.3	1	325	1	333	RC
10667.20120825.1.4	1	341	1	317	RC
10667.20120825.1.5	1	357	1	350	RC
10667.20120825.1.6	1	333	1	333	RC
10667.20120825.1.7	1	313	1	317	RC
10667.20120825.1.8	1	341	1	350	RC
10667.20120825.1.9	1	405	1	400	RC
10667.20120825.1.10	1	401	1	400	RC
10667.20120825.1.11	1	410	1	400	RC
10667.20120825.1.12	1	339	1	350	RC
10667.20120825.1.13	1	361	1	367	RC
10667.20120825.1.14	1	325	1	350	RC
10667.20120825.1.15	1	341	1	350	RC
10667.20120825.1.16	1	457	1	467	RC
10667.20120825.1.17	1	357	1	367	RC
10667.20120825.1.18	1	353	1	367	RC
10667.20120825.1.19	1	353	1	367	RC
10667.20120825.1.20	1	333	1	333	RC
10667.20120825.1.21	1	298	1	300	RC
10667.20120825.1.22	1	365	1	383	RC
10667.20120825.1.23	1	361	1	367	RC
10667.20120825.1.24	1	527	1	533	RC
10667.20120825.1.25	1	385	1	400	RC
10667.20120825.1.26	1	341	1	350	RC
10667.20120825.1.27	1	345	1	350	RC
10667.20120825.1.28	1	337	1	350	RC
10667.20120825.1.29	1	476	1	483	RC
10667.20120825.1.30	1	412	1	417	RC
10667.20120825.1.31	1	321	1	333	RC
10667.20120825.1.32	1	353	1	367	RC
10667.20120825.1.33	1	357	1	367	RC
10667.20120825.1.34	1	373	1	383	RC
10667.20120825.1.35	1	357	1	350	RC
10667.20120825.1.36	1	397	1	383	RC
10667.20120825.1.37	1	365	1	333	RC
10667.20120825.1.38	1	309	1	317	RC
10667.20120825.1.39	1	369	1	350	RC
10667.20120825.1.40	1	637	1	633	RC
10667.20120825.1.41	1	321	1	333	RC
10667.20120825.1.42	1	425	1	417	RC
10667.20120825.1.43	1	381	1	367	RC
10667.20120825.1.44	1	301	1	300	RC
10667.20120825.1.45	1	361	1	350	RC
10667.20120825.1.46	1	369	1	367	RC
10667.20120825.1.47	1	333	1	333	RC
