subj,date,trial,sac.type,score,lat
10161,20040417,15,anti,2,117
10161,20040417,17,anti,1,300
10161,20040417,20,vgs,0,50
10161,20040417,22,vgs,1,150
10161,20040417,23,anti,2,167
10161,20040417,26,vgs,0,83
10161,20040417,27,vgs,1,133
10161,20040417,30,anti,1,183
10161,20040417,32,vgs,1,83
10161,20040417,34,vgs,1,117
10161,20040417,35,anti,1,233
10161,20040417,36,vgs,1,150
10161,20040417,38,anti,2,133
10161,20040417,39,vgs,0,200
10161,20040417,40,anti,2,183
10161,20040417,41,vgs,0,283
10161,20040417,42,vgs,1,217
10161,20040417,43,vgs,1,50
10161,20040417,44,anti,1,250
10161,20040417,47,vgs,1,333
10161,20040417,48,vgs,1,133
10161,20070605,1,anti,2,133
10161,20070605,4,anti,1,200
10161,20070605,5,vgs,1,117
10161,20070605,6,vgs,0,83
10161,20070605,7,vgs,1,117
10161,20070605,9,anti,1,217
10161,20070605,10,vgs,0,83
10161,20070605,11,vgs,1,267
10161,20070605,12,anti,1,367
10161,20070605,15,vgs,1,217
10161,20070605,17,vgs,1,150
10161,20070605,18,anti,1,183
10161,20070605,20,vgs,1,133
10161,20070605,23,vgs,1,167
10161,20070605,24,anti,1,217
10161,20070605,25,anti,1,217
10161,20070605,26,vgs,1,367
10161,20070605,27,anti,1,200
10161,20070605,28,anti,1,267
10161,20070605,29,vgs,1,150
10161,20070605,30,anti,1,200
10161,20070605,31,vgs,1,217
10161,20070605,33,vgs,1,283
10161,20070605,34,vgs,1,100
10161,20070605,36,anti,1,250
10161,20070605,37,vgs,1,517
10161,20070605,38,anti,1,233
10161,20070605,39,anti,1,183
10161,20070605,40,vgs,1,283
10161,20070605,42,anti,1,250
10161,20070605,46,anti,1,250
10161,20081016,1,anti,1,167
10161,20081016,3,vgs,1,183
10161,20081016,4,anti,2,150
10161,20081016,5,anti,1,200
10161,20081016,7,vgs,1,150
10161,20081016,8,vgs,1,117
10161,20081016,9,anti,1,217
10161,20081016,10,anti,1,233
10161,20081016,11,vgs,0,283
10161,20081016,14,anti,1,233
10161,20081016,16,anti,2,117
10161,20081016,18,anti,1,250
10161,20081016,19,vgs,1,167
10161,20081016,20,vgs,1,117
10161,20081016,25,anti,1,233
10161,20081016,27,vgs,1,117
10161,20081016,28,vgs,1,300
10161,20081016,29,anti,2,400
10161,20081016,31,anti,1,233
10161,20081016,35,anti,1,217
10161,20081016,38,anti,1,267
10161,20081016,40,vgs,1,183
10161,20081016,41,vgs,1,183
10161,20081016,42,vgs,1,200
10161,20081016,44,vgs,1,150
10161,20081016,45,vgs,1,200
10161,20081016,48,vgs,1,200
10161,20090819,1,vgs,1,117
10161,20090819,2,anti,1,233
10161,20090819,5,anti,1,250
10161,20090819,6,vgs,1,117
10161,20090819,8,anti,2,117
10161,20090819,9,vgs,1,200
10161,20090819,10,anti,1,217
10161,20090819,12,vgs,1,117
10161,20090819,13,vgs,0,83
10161,20090819,15,anti,1,367
10161,20090819,16,vgs,1,183
10161,20090819,17,vgs,1,167
10161,20090819,20,anti,1,183
10161,20090819,22,anti,1,267
10161,20090819,26,anti,1,283
10161,20090819,27,anti,1,200
10161,20090819,28,vgs,1,133
10161,20090819,29,anti,1,217
10161,20090819,31,vgs,1,150
10161,20090819,35,anti,1,250
10161,20090819,37,vgs,1,200
10161,20090819,38,anti,1,267
10161,20090819,39,vgs,1,367
10161,20090819,40,anti,1,267
10161,20090819,43,anti,1,283
10161,20090819,44,vgs,1,333
10161,20090819,48,vgs,1,200
10161,20120529,2,vgs,1,183
10161,20120529,3,anti,1,217
10161,20120529,5,vgs,1,133
10161,20120529,6,anti,1,217
10161,20120529,8,vgs,1,117
10161,20120529,9,vgs,1,583
10161,20120529,10,anti,1,200
10161,20120529,12,vgs,1,167
10161,20120529,15,vgs,1,133
10161,20120529,18,anti,1,217
10161,20120529,19,vgs,1,183
10161,20120529,20,anti,1,267
10161,20120529,21,vgs,1,167
10161,20120529,22,vgs,1,133
10161,20120529,23,anti,1,450
10161,20120529,25,anti,1,267
10161,20120529,26,vgs,1,167
10161,20120529,28,vgs,1,333
10161,20120529,29,vgs,1,167
10161,20120529,31,anti,2,133
10161,20120529,32,anti,1,250
10161,20120529,33,anti,1,217
10161,20120529,34,vgs,2,250
10161,20120529,36,anti,1,217
10161,20120529,37,vgs,1,167
10161,20120529,38,anti,1,233
10161,20120529,39,vgs,1,283
10161,20120529,42,vgs,1,317
10161,20120529,43,anti,1,200
10161,20120529,44,anti,1,283
10161,20120529,46,anti,1,250
10161,20120529,47,anti,1,300
10161,20130515,4,vgs,1,200
10161,20130515,5,anti,1,250
10161,20130515,6,vgs,1,117
10161,20130515,8,vgs,1,183
10161,20130515,10,vgs,1,417
10161,20130515,12,anti,1,200
10161,20130515,13,vgs,1,183
10161,20130515,14,vgs,1,133
10161,20130515,15,anti,1,233
10161,20130515,16,vgs,1,283
10161,20130515,17,anti,1,200
10161,20130515,19,anti,1,250
10161,20130515,20,anti,1,250
10161,20130515,21,anti,1,233
10161,20130515,22,anti,1,217
10161,20130515,25,vgs,1,280
10161,20130515,26,anti,1,350
10161,20130515,29,anti,1,367
10161,20130515,30,vgs,1,750
10161,20130515,31,vgs,1,167
10161,20130515,32,anti,1,250
10161,20130515,33,anti,1,150
10161,20130515,34,anti,1,183
10161,20130515,35,vgs,1,100
10161,20130515,40,vgs,1,283
10161,20130515,41,vgs,1,100
10161,20130515,43,anti,1,300
10161,20130515,45,vgs,1,150
10161,20130515,46,vgs,1,183
10161,20130515,47,anti,1,233
10162,20050727,2,vgs,1,250
10162,20050727,3,vgs,1,333
10162,20050727,6,anti,1,433
10162,20050727,7,anti,1,367
10162,20050727,8,anti,1,100
10162,20050727,9,anti,1,417
10162,20050727,10,vgs,1,267
10162,20050727,12,vgs,1,267
10162,20050727,20,anti,2,283
10162,20050727,22,anti,2,267
10162,20050727,28,anti,0,567
10162,20050727,29,vgs,1,250
10162,20050727,30,anti,2,167
10162,20050727,32,anti,1,333
10162,20050727,34,anti,1,233
10162,20050727,35,anti,2,300
10162,20050727,36,anti,1,550
10162,20050727,46,vgs,1,267
10162,20061219,3,vgs,1,400
10162,20061219,5,vgs,1,217
10162,20061219,8,vgs,1,283
10162,20061219,9,vgs,1,383
10162,20061219,10,vgs,1,217
10162,20061219,11,anti,1,300
10162,20061219,12,vgs,1,317
10162,20061219,13,anti,2,233
10162,20061219,14,anti,1,383
10162,20061219,16,anti,1,350
10162,20061219,17,vgs,1,417
10162,20061219,18,anti,1,583
10162,20061219,22,anti,1,317
10162,20061219,24,vgs,1,217
10162,20061219,25,vgs,1,383
10162,20061219,28,anti,1,267
10162,20061219,31,anti,1,317
10162,20061219,32,vgs,1,450
10162,20061219,34,anti,1,383
10162,20061219,37,anti,1,383
10162,20061219,38,anti,1,367
10162,20061219,39,vgs,1,300
10162,20061219,40,anti,1,383
10162,20061219,44,vgs,1,183
10162,20061219,46,anti,1,367
10162,20061219,48,vgs,1,367
10162,20081211,2,anti,1,300
10162,20081211,3,vgs,1,167
10162,20081211,6,anti,1,217
10162,20081211,9,vgs,0,300
10162,20081211,13,anti,1,300
10162,20081211,15,anti,1,267
10162,20081211,16,vgs,1,233
10162,20081211,18,vgs,1,367
10162,20081211,20,anti,1,333
10162,20081211,21,vgs,1,800
10162,20081211,23,vgs,1,300
10162,20081211,24,anti,1,600
10162,20081211,26,anti,1,533
10162,20081211,27,anti,1,417
10162,20081211,28,anti,1,433
10162,20081211,30,vgs,1,800
10162,20081211,31,vgs,1,217
10162,20081211,32,vgs,1,267
10162,20081211,33,anti,1,350
10162,20081211,35,anti,1,367
10162,20081211,36,vgs,1,533
10162,20081211,38,anti,1,467
10162,20081211,39,vgs,0,483
10162,20081211,40,vgs,1,317
10162,20081211,41,anti,1,433
10162,20081211,42,vgs,1,450
10162,20081211,43,anti,1,317
10162,20081211,44,vgs,0,500
10162,20081211,45,vgs,1,350
10162,20081211,46,anti,1,317
10162,20081211,47,anti,1,467
10162,20081211,48,vgs,1,250
10162,20100225,2,vgs,1,750
10162,20100225,4,anti,1,333
10162,20100225,5,anti,1,300
10162,20100225,7,anti,1,333
10162,20100225,9,anti,1,333
10162,20100225,10,vgs,1,217
10162,20100225,11,vgs,0,500
10162,20100225,13,anti,1,367
10162,20100225,16,vgs,0,333
10162,20100225,17,vgs,1,333
10162,20100225,18,anti,2,350
10162,20100225,21,anti,1,700
10162,20100225,24,vgs,1,267
10162,20100225,25,vgs,1,367
10162,20100225,27,anti,1,333
10162,20100225,28,anti,1,483
10162,20100225,29,vgs,0,367
10162,20100225,32,vgs,1,350
10162,20100225,33,vgs,1,250
10162,20100225,34,vgs,1,133
10162,20100225,35,anti,2,567
10162,20100225,36,anti,1,350
10162,20100225,37,vgs,1,667
10162,20100225,41,anti,1,333
10162,20100225,45,vgs,1,517
10162,20100225,46,anti,1,400
10162,20100225,47,anti,1,400
10162,20100225,48,anti,1,417
10163,20050728,1,anti,1,267
10163,20050728,3,vgs,1,167
10163,20050728,7,vgs,1,167
10163,20050728,8,vgs,1,233
10163,20050728,9,vgs,1,200
10163,20050728,11,vgs,1,167
10163,20050728,13,anti,1,300
10163,20050728,14,vgs,1,183
10163,20050728,16,vgs,1,300
10163,20050728,17,anti,1,317
10163,20050728,18,anti,1,267
10163,20050728,19,anti,1,267
10163,20050728,20,anti,1,417
10163,20050728,21,anti,1,333
10163,20050728,22,vgs,1,217
10163,20050728,26,vgs,1,217
10163,20050728,28,anti,1,267
10163,20050728,29,vgs,1,267
10163,20050728,30,vgs,1,150
10163,20050728,31,anti,1,450
10163,20050728,32,anti,2,167
10163,20050728,35,vgs,1,167
10163,20050728,36,anti,1,300
10163,20050728,37,anti,1,267
10163,20050728,39,anti,1,433
10163,20050728,42,vgs,1,150
10163,20050728,44,anti,1,300
10163,20050728,45,vgs,1,183
10163,20050728,46,vgs,1,150
10163,20050728,47,anti,1,283
10163,20050728,48,vgs,0,400
10163,20060731,1,anti,1,250
10163,20060731,3,vgs,1,150
10163,20060731,5,anti,1,217
10163,20060731,7,anti,1,200
10163,20060731,8,vgs,1,133
10163,20060731,10,vgs,1,150
10163,20060731,11,anti,1,217
10163,20060731,13,vgs,1,167
10163,20060731,14,vgs,1,133
10163,20060731,15,anti,1,233
10163,20060731,16,anti,1,200
10163,20060731,18,anti,1,267
10163,20060731,19,anti,2,150
10163,20060731,20,anti,2,133
10163,20060731,21,vgs,1,133
10163,20060731,23,vgs,1,150
10163,20060731,26,anti,1,233
10163,20060731,27,vgs,1,250
10163,20060731,30,vgs,1,167
10163,20060731,31,anti,2,133
10163,20060731,32,vgs,1,183
10163,20060731,34,vgs,1,150
10163,20060731,35,vgs,1,167
10163,20060731,36,anti,1,200
10163,20060731,38,vgs,1,200
10163,20060731,39,vgs,1,167
10163,20060731,40,anti,1,217
10163,20060731,43,anti,1,250
10163,20060731,45,anti,1,217
10163,20060731,46,vgs,1,133
10163,20060731,47,anti,1,300
10163,20060731,48,vgs,1,567
10163,20070711,1,anti,1,233
10163,20070711,2,anti,1,200
10163,20070711,3,vgs,1,150
10163,20070711,4,vgs,1,167
10163,20070711,6,vgs,1,100
10163,20070711,7,vgs,1,150
10163,20070711,8,vgs,1,200
10163,20070711,9,vgs,1,150
10163,20070711,11,anti,1,200
10163,20070711,12,anti,2,150
10163,20070711,14,vgs,1,133
10163,20070711,16,anti,1,367
10163,20070711,17,anti,1,583
10163,20070711,18,anti,1,250
10163,20070711,19,vgs,0,267
10163,20070711,20,vgs,1,217
10163,20070711,21,anti,2,417
10163,20070711,24,anti,1,233
10163,20070711,25,anti,1,250
10163,20070711,26,vgs,1,383
10163,20070711,27,anti,1,300
10163,20070711,28,vgs,0,417
10163,20070711,30,anti,1,300
10163,20070711,31,vgs,1,367
10163,20070711,32,anti,1,200
10163,20070711,33,vgs,0,250
10163,20070711,34,vgs,1,317
10163,20070711,35,vgs,1,267
10163,20070711,37,anti,1,217
10163,20070711,39,anti,1,317
10163,20070711,45,vgs,1,367
10163,20070711,46,anti,2,450
10163,20091009,1,anti,2,133
10163,20091009,2,vgs,1,83
10163,20091009,4,vgs,1,117
10163,20091009,7,anti,1,183
10163,20091009,8,anti,1,217
10163,20091009,9,vgs,1,167
10163,20091009,11,vgs,1,267
10163,20091009,12,anti,1,217
10163,20091009,15,anti,1,233
10163,20091009,16,anti,2,133
10163,20091009,18,anti,1,233
10163,20091009,19,vgs,1,117
10163,20091009,20,vgs,1,200
10163,20091009,21,anti,1,283
10163,20091009,22,vgs,1,200
10163,20091009,25,anti,1,383
10163,20091009,26,anti,1,217
10163,20091009,29,anti,1,217
10163,20091009,34,vgs,1,550
10163,20091009,37,vgs,1,200
10163,20091009,38,anti,1,267
10163,20091009,39,vgs,1,400
10163,20091009,42,anti,1,200
10163,20091009,43,vgs,1,167
10163,20091009,44,anti,1,350
10163,20091009,45,vgs,1,233
10163,20091009,48,anti,1,217
10164,20050729,1,vgs,1,200
10164,20050729,3,anti,1,300
10164,20050729,5,anti,1,283
10164,20050729,6,vgs,1,283
10164,20050729,8,anti,1,433
10164,20050729,9,vgs,1,267
10164,20050729,10,anti,1,283
10164,20050729,12,vgs,1,233
10164,20050729,13,anti,1,333
10164,20050729,15,anti,1,267
10164,20050729,16,vgs,1,267
10164,20050729,17,anti,1,367
10164,20050729,18,vgs,1,400
10164,20050729,19,anti,1,333
10164,20050729,20,vgs,1,283
10164,20050729,24,vgs,1,217
10164,20050729,26,vgs,1,250
10164,20050729,27,vgs,1,200
10164,20050729,28,anti,1,350
10164,20050729,29,vgs,1,317
10164,20050729,30,anti,1,350
10164,20050729,33,vgs,1,167
10164,20050729,36,vgs,1,250
10164,20050729,38,anti,1,300
10164,20050729,40,vgs,1,183
10164,20050729,43,anti,1,417
10164,20050729,44,anti,1,550
10164,20050729,45,vgs,1,250
10164,20050729,47,anti,1,300
10164,20050729,48,anti,1,267
10165,20050804,4,anti,0,350
10165,20050804,5,anti,0,167
10165,20050804,6,vgs,1,200
10165,20050804,10,anti,1,350
10165,20050804,17,vgs,1,133
10165,20050804,19,anti,1,167
10165,20050804,20,vgs,1,150
10165,20050804,22,vgs,1,233
10165,20050804,23,anti,1,100
10165,20050804,24,anti,1,433
10165,20050804,25,vgs,1,200
10165,20050804,27,vgs,1,200
10165,20050804,28,vgs,1,217
10165,20050804,29,anti,0,567
10165,20050804,31,anti,0,233
10165,20050804,32,vgs,1,233
10165,20050804,33,vgs,1,150
10165,20050804,34,anti,1,183
10165,20050804,35,vgs,1,183
10165,20050804,36,vgs,1,183
10165,20050804,37,anti,0,167
10165,20050804,38,vgs,1,183
10165,20050804,39,vgs,1,233
10165,20050804,42,vgs,1,233
10165,20050804,44,anti,0,783
10165,20050804,46,vgs,1,167
10165,20050804,47,anti,1,133
10165,20050804,48,vgs,1,167
10166,20050804,1,vgs,1,167
10166,20050804,4,vgs,1,283
10166,20050804,5,anti,1,350
10166,20050804,7,vgs,1,183
10166,20050804,8,anti,1,367
10166,20050804,9,vgs,1,267
10166,20050804,11,anti,2,167
10166,20050804,13,vgs,1,133
10166,20050804,14,anti,1,400
10166,20050804,15,vgs,1,300
10166,20050804,17,anti,1,333
10166,20050804,19,anti,1,333
10166,20050804,20,vgs,1,433
10166,20050804,22,anti,2,133
10166,20050804,23,anti,1,417
10166,20050804,25,vgs,1,200
10166,20050804,28,anti,1,350
10166,20050804,29,anti,2,167
10166,20050804,31,vgs,1,167
10166,20050804,34,anti,1,333
10166,20050804,35,vgs,1,283
10166,20050804,36,vgs,1,317
10166,20050804,37,anti,1,350
10166,20050804,39,anti,1,317
10166,20050804,40,vgs,1,200
10166,20050804,41,anti,1,317
10166,20050804,43,anti,1,767
10166,20050804,44,vgs,1,350
10166,20050804,45,vgs,1,333
10166,20050804,47,vgs,1,217
10166,20050804,48,vgs,1,400
10167,20050805,1,vgs,1,267
10167,20050805,4,anti,1,217
10167,20050805,5,vgs,1,250
10167,20050805,6,anti,1,267
10167,20050805,10,anti,1,250
10167,20050805,12,vgs,1,200
10167,20050805,13,vgs,1,250
10167,20050805,16,vgs,1,250
10167,20050805,17,anti,1,350
10167,20050805,18,anti,1,250
10167,20050805,20,anti,1,267
10167,20050805,22,anti,1,250
10167,20050805,23,anti,2,183
10167,20050805,24,vgs,1,233
10167,20050805,25,vgs,1,150
10167,20050805,27,vgs,1,200
10167,20050805,28,anti,1,283
10167,20050805,30,anti,2,150
10167,20050805,31,vgs,1,217
10167,20050805,33,anti,1,250
10167,20050805,34,anti,1,233
10167,20050805,35,vgs,1,250
10167,20050805,37,vgs,1,183
10167,20050805,39,anti,1,450
10167,20050805,40,vgs,1,183
10167,20050805,41,anti,1,267
10167,20050805,42,vgs,1,250
10167,20050805,44,vgs,1,183
10167,20050805,45,anti,1,250
10167,20050805,46,vgs,1,150
10167,20050805,48,anti,1,250
10167,20070607,3,vgs,1,183
10167,20070607,6,anti,1,267
10167,20070607,9,anti,1,317
10167,20070607,11,vgs,1,600
10167,20070607,13,anti,1,250
10167,20070607,14,anti,1,233
10167,20070607,15,vgs,1,167
10167,20070607,16,vgs,1,167
10167,20070607,17,anti,1,233
10167,20070607,18,vgs,1,233
10167,20070607,19,anti,1,300
10167,20070607,20,anti,1,233
10167,20070607,21,anti,1,283
10167,20070607,24,vgs,1,667
10167,20070607,25,vgs,1,250
10167,20070607,30,vgs,1,133
10167,20070607,31,vgs,1,317
10167,20070607,32,anti,2,133
10167,20070607,34,anti,1,283
10167,20070607,38,vgs,1,250
10167,20070607,39,vgs,1,183
10167,20070607,40,anti,2,167
10167,20070607,42,anti,2,167
10167,20070607,44,vgs,1,700
10167,20070607,47,anti,2,167
10167,20090511,1,anti,1,183
10167,20090511,3,vgs,1,133
10167,20090511,4,vgs,1,67
10167,20090511,5,vgs,1,133
10167,20090511,8,anti,1,233
10167,20090511,10,anti,1,217
10167,20090511,11,vgs,1,183
10167,20090511,12,anti,2,233
10167,20090511,13,anti,1,250
10167,20090511,16,anti,1,283
10167,20090511,17,anti,1,300
10167,20090511,18,anti,1,250
10167,20090511,21,anti,1,250
10167,20090511,25,vgs,1,150
10167,20090511,26,vgs,1,217
10167,20090511,27,vgs,1,217
10167,20090511,29,vgs,1,217
10167,20090511,31,vgs,1,183
10167,20090511,32,vgs,1,150
10167,20090511,33,anti,1,267
10167,20090511,36,vgs,1,200
10167,20090511,37,anti,1,217
10167,20090511,38,vgs,1,167
10167,20090511,39,anti,1,250
10167,20090511,40,anti,1,233
10167,20090511,41,vgs,1,133
10167,20090511,43,anti,1,233
10167,20090511,44,vgs,1,200
10168,20050810,4,vgs,0,433
10168,20050810,6,anti,1,367
10168,20050810,7,anti,1,417
10168,20050810,10,vgs,1,550
10168,20050810,11,vgs,1,450
10168,20050810,12,anti,1,683
10168,20050810,13,anti,1,283
10168,20050810,14,anti,1,367
10168,20050810,15,anti,1,400
10168,20050810,17,vgs,1,383
10168,20050810,18,anti,2,383
10168,20050810,19,anti,1,717
10168,20050810,22,vgs,1,267
10168,20050810,28,vgs,1,683
10168,20050810,30,vgs,1,333
10168,20050810,31,anti,1,350
10168,20050810,32,anti,1,567
10168,20050810,33,anti,1,467
10168,20050810,35,anti,1,367
10168,20050810,36,vgs,1,217
10168,20050810,39,vgs,1,533
10168,20050810,40,vgs,1,667
10168,20050810,41,vgs,1,367
10168,20050810,42,anti,1,500
10168,20050810,43,anti,1,400
10168,20050810,48,vgs,1,350
10169,20050818,1,vgs,1,183
10169,20050818,2,anti,1,217
10169,20050818,4,anti,1,233
10169,20050818,9,vgs,1,233
10169,20050818,10,vgs,1,400
10169,20050818,11,vgs,1,167
10169,20050818,13,vgs,1,200
10169,20050818,14,vgs,1,183
10169,20050818,18,anti,2,133
10169,20050818,19,anti,1,367
10169,20050818,20,vgs,1,200
10169,20050818,21,vgs,1,183
10169,20050818,22,vgs,1,267
10169,20050818,26,anti,1,467
10169,20050818,27,anti,1,300
10169,20050818,30,anti,1,267
10169,20050818,31,anti,1,383
10169,20050818,32,vgs,1,183
10169,20050818,33,vgs,1,167
10169,20050818,36,vgs,1,833
10169,20050818,37,anti,1,467
10169,20050818,38,anti,2,217
10169,20050818,42,vgs,0,117
10169,20050818,43,anti,1,233
10169,20050818,44,anti,1,367
10169,20050818,45,anti,2,167
10169,20050818,48,vgs,1,300
10169,20061009,1,anti,1,417
10169,20061009,4,anti,1,367
10169,20061009,4,vgs,1,150
10169,20061009,5,vgs,1,250
10169,20061009,7,anti,1,267
10169,20061009,7,vgs,1,183
10169,20061009,8,anti,2,150
10169,20061009,10,vgs,1,183
10169,20061009,11,anti,1,450
10169,20061009,11,vgs,1,267
10169,20061009,13,anti,1,283
10169,20061009,14,anti,2,150
10169,20061009,14,vgs,1,300
10169,20061009,18,anti,1,383
10169,20061009,19,vgs,1,350
10169,20061009,21,vgs,0,333
10169,20061009,22,vgs,1,267
10169,20061009,23,vgs,1,267
10169,20061009,24,anti,1,350
10169,20061009,26,anti,1,400
10169,20061009,27,vgs,1,233
10169,20061009,29,anti,1,483
10169,20061009,31,anti,1,283
10169,20061009,33,vgs,1,250
10169,20061009,34,vgs,1,250
10169,20061009,38,anti,2,200
10169,20061009,40,vgs,1,200
10169,20061009,41,anti,1,367
10169,20061009,42,anti,1,233
10169,20061009,44,anti,1,283
10169,20061009,45,vgs,1,233
10169,20061009,46,vgs,1,900
10169,20090509,4,anti,1,233
10169,20090509,9,anti,1,233
10169,20090509,12,anti,1,283
10169,20090509,14,vgs,1,233
10169,20090509,19,vgs,1,200
10169,20090509,26,vgs,1,200
10169,20090509,28,anti,1,250
10169,20090509,31,anti,1,250
10169,20090509,33,vgs,0,267
10169,20090509,34,anti,1,217
10169,20090509,37,anti,1,233
10169,20090509,42,vgs,1,483
10169,20090509,45,vgs,1,300
10170,20050818,2,anti,1,317
10170,20050818,3,vgs,1,217
10170,20050818,4,anti,1,267
10170,20050818,8,anti,1,350
10170,20050818,12,vgs,1,200
10170,20050818,13,vgs,1,183
10170,20050818,14,anti,1,317
10170,20050818,15,anti,0,167
10170,20050818,17,anti,1,317
10170,20050818,18,anti,1,300
10170,20050818,19,vgs,1,217
10170,20050818,20,anti,1,250
10170,20050818,21,vgs,1,150
10170,20050818,22,vgs,1,167
10170,20050818,23,vgs,1,167
10170,20050818,27,vgs,1,233
10170,20050818,28,anti,1,200
10170,20050818,29,anti,1,433
10170,20050818,30,vgs,1,333
10170,20050818,31,vgs,1,150
10170,20050818,34,vgs,1,567
10170,20050818,35,vgs,1,250
10170,20050818,36,vgs,1,217
10170,20050818,37,vgs,1,250
10170,20050818,38,anti,1,317
10170,20050818,39,vgs,1,150
10170,20050818,40,anti,1,267
10170,20050818,41,anti,1,300
10170,20050818,42,vgs,1,233
10170,20050818,43,anti,1,633
10170,20050818,45,anti,1,483
10170,20061009,2,vgs,1,167
10170,20061009,5,vgs,1,200
10170,20061009,6,anti,1,250
10170,20061009,9,anti,1,283
10170,20061009,11,vgs,1,250
10170,20061009,12,anti,0,233
10170,20061009,14,anti,1,267
10170,20061009,17,anti,1,367
10170,20061009,19,anti,1,300
10170,20061009,20,vgs,1,250
10170,20061009,21,vgs,1,117
10170,20061009,22,anti,2,300
10170,20061009,23,vgs,1,783
10170,20061009,24,anti,1,417
10170,20061009,26,vgs,1,717
10170,20061009,27,anti,1,417
10170,20061009,29,anti,1,450
10170,20061009,31,vgs,1,317
10170,20061009,32,anti,1,300
10170,20061009,33,vgs,1,233
10170,20061009,36,vgs,1,183
10170,20061009,37,anti,0,217
10170,20061009,38,vgs,1,300
10170,20061009,39,anti,1,583
10170,20061009,41,vgs,1,217
10170,20061009,42,anti,1,267
10170,20061009,44,anti,2,517
10170,20061009,46,vgs,1,217
10171,20050819,1,anti,2,150
10171,20050819,2,vgs,1,150
10171,20050819,3,anti,2,200
10171,20050819,8,vgs,1,183
10171,20050819,9,vgs,1,267
10171,20050819,10,anti,1,517
10171,20050819,11,vgs,1,117
10171,20050819,12,anti,1,517
10171,20050819,13,vgs,1,183
10171,20050819,14,anti,1,333
10171,20050819,15,vgs,1,150
10171,20050819,16,anti,2,333
10171,20050819,17,vgs,1,200
10171,20050819,18,anti,2,133
10171,20050819,20,anti,1,333
10171,20050819,21,anti,2,200
10171,20050819,24,vgs,1,283
10171,20050819,26,vgs,1,283
10171,20050819,30,anti,2,200
