trial	count_a	lat_a	count_m	lat_m	scorer	xdat
10173.20080821.1.5	1	120	1	133	JBEDITKS	123
10173.20080821.1.6	1	105	1	117	JBEDITKS	123
10173.20080821.1.7	1	207	1	217	JBEDITKS	122
10173.20080821.1.8	1	124	1	133	JBEDITKS	123
10173.20080821.1.9	1	90	1	117	JBEDITKS	124
10173.20080821.1.10	1	154	1	167	JBEDITKS	121
10173.20080821.1.11	1	187	1	200	JBEDITKS	122
10173.20080821.1.12	1	164	1	183	JBEDITKS	123
10173.20080821.1.13	1	117	1	133	JBEDITKS	123
10173.20080821.1.14	1	132	1	133	JBEDITKS	121
10173.20080821.1.15	1	114	1	133	JBEDITKS	124
10173.20080821.1.16	1	142	1	167	JBEDITKS	121
10173.20080821.1.17	1	127	1	150	JBEDITKS	124
10173.20080821.1.18	1	117	1	133	JBEDITKS	124
10173.20080821.1.19	2	102	0	117	JBEDITKS	123
10173.20080821.1.20	1	119	1	133	JBEDITKS	122
10173.20080821.1.21	1	105	1	133	JBEDITKS	124
10173.20080821.1.22	1	167	1	183	JBEDITKS	121
10173.20080821.1.23	1	149	1	167	JBEDITKS	121
10173.20080821.1.24	1	122	1	133	JBEDITKS	124
10173.20080821.1.25	1	113	1	133	JBEDITKS	122
10173.20080821.1.26	1	162	1	183	JBEDITKS	121
10173.20080821.1.27	1	179	1	200	JBEDITKS	122
10173.20080821.1.28	1	179	1	200	JBEDITKS	123
10173.20080821.1.29	1	142	1	167	JBEDITKS	122
10173.20080821.1.30	1	162	1	183	JBEDITKS	122
10173.20080821.1.31	1	117	1	133	JBEDITKS	124
10173.20080821.1.32	1	169	-1	-1	JBEDITKS	123
10173.20080821.1.33	1	197	1	217	JBEDITKS	122
10173.20080821.1.34	1	164	1	183	JBEDITKS	121
10173.20080821.1.35	1	142	1	150	JBEDITKS	122
10173.20080821.1.36	1	142	1	167	JBEDITKS	121
10173.20080821.1.37	1	137	1	150	JBEDITKS	121
10173.20080821.1.38	1	234	-1	-1	JBEDITKS	122
10173.20080821.1.39	1	134	1	150	JBEDITKS	123
10173.20080821.1.40	1	129	1	150	JBEDITKS	124
10173.20080821.1.41	1	174	1	200	JBEDITKS	124
10173.20080821.1.42	1	187	-1	-1	JBEDITKS	123
10173.20080821.1.43	1	154	1	167	JBEDITKS	124
10173.20080821.1.44	1	191	1	217	JBEDITKS	121
10173.20080821.1.45	1	182	1	200	JBEDITKS	122
10173.20080821.1.46	1	197	1	217	JBEDITKS	124
10173.20080821.1.47	1	134	1	150	JBEDITKS	123
10173.20080821.1.48	1	361	1	383	JBEDITKS	121
*10173.20070815.1.1	-1	-1	1	300	ANDREW	
*10173.20070815.1.2	-1	-1	1	150	ANDREW	
*10173.20070815.1.3	-1	-1	1	233	ANDREW	
*10173.20070815.1.4	-1	-1	1	150	ANDREW	
*10173.20070815.1.5	-1	-1	1	150	ANDREW	
*10173.20070815.1.6	-1	-1	1	167	ANDREW	
*10173.20070815.1.7	-1	-1	0	117	ANDREW	
*10173.20070815.1.8	-1	-1	1	150	ANDREW	
*10173.20070815.1.9	-1	-1	-1	-1	ANDREW	
*10173.20070815.1.10	-1	-1	1	167	ANDREW	
*10173.20070815.1.11	-1	-1	1	150	ANDREW	
*10173.20070815.1.12	-1	-1	1	133	ANDREW	
*10173.20070815.1.13	-1	-1	1	117	ANDREW	
*10173.20070815.1.14	-1	-1	1	133	ANDREW	
*10173.20070815.1.15	-1	-1	1	200	ANDREW	
*10173.20070815.1.16	-1	-1	1	133	ANDREW	
*10173.20070815.1.17	-1	-1	-1	-1	ANDREW	
*10173.20070815.1.18	-1	-1	1	150	ANDREW	
*10173.20070815.1.19	-1	-1	1	133	ANDREW	
*10173.20070815.1.20	-1	-1	1	150	ANDREW	
*10173.20070815.1.21	-1	-1	1	183	ANDREW	
*10173.20070815.1.22	-1	-1	1	167	ANDREW	
*10173.20070815.1.23	-1	-1	1	200	ANDREW	
*10173.20070815.1.24	-1	-1	1	67	ANDREW	
*10173.20070815.1.25	-1	-1	1	250	ANDREW	
*10173.20070815.1.26	-1	-1	1	200	ANDREW	
*10173.20070815.1.27	-1	-1	1	217	ANDREW	
*10173.20070815.1.28	-1	-1	1	217	ANDREW	
*10173.20070815.1.29	-1	-1	1	167	ANDREW	
*10173.20070815.1.30	-1	-1	1	183	ANDREW	
*10173.20070815.1.31	-1	-1	1	183	ANDREW	
*10173.20070815.1.32	-1	-1	1	300	ANDREW	
*10173.20070815.1.33	-1	-1	1	150	ANDREW	
*10173.20070815.1.34	-1	-1	1	217	ANDREW	
*10173.20070815.1.35	-1	-1	1	150	ANDREW	
*10173.20070815.1.36	-1	-1	1	133	ANDREW	
*10173.20070815.1.37	-1	-1	1	133	ANDREW	
*10173.20070815.1.38	-1	-1	1	167	ANDREW	
*10173.20070815.1.39	-1	-1	1	167	ANDREW	
*10173.20070815.1.40	-1	-1	1	167	ANDREW	
*10173.20070815.1.41	-1	-1	1	150	ANDREW	
*10173.20070815.1.42	-1	-1	1	183	ANDREW	
*10173.20070815.1.43	-1	-1	1	150	ANDREW	
*10173.20070815.1.44	-1	-1	1	167	ANDREW	
*10173.20070815.1.45	-1	-1	1	183	ANDREW	
*10173.20070815.1.46	-1	-1	1	150	ANDREW	
*10173.20070815.1.47	-1	-1	1	200	ANDREW	
*10173.20070815.1.48	-1	-1	1	150	ANDREW	
*10173.20060829.1.1	-1	-1	1	83	MEG	
*10173.20060829.1.2	-1	-1	1	150	MEG	
*10173.20060829.1.3	-1	-1	1	150	MEG	
*10173.20060829.1.4	-1	-1	-1	-1	MEG	
*10173.20060829.1.5	-1	-1	1	133	MEG	
*10173.20060829.1.6	-1	-1	1	150	MEG	
*10173.20060829.1.7	-1	-1	1	150	MEG	
*10173.20060829.1.8	-1	-1	1	133	MEG	
*10173.20060829.1.9	-1	-1	1	150	MEG	
*10173.20060829.1.10	-1	-1	1	183	MEG	
*10173.20060829.1.11	-1	-1	1	233	MEG	
*10173.20060829.1.12	-1	-1	1	200	MEG	
*10173.20060829.1.13	-1	-1	1	233	MEG	
*10173.20060829.1.14	-1	-1	0	83	MEG	
*10173.20060829.1.15	-1	-1	1	150	MEG	
*10173.20060829.1.16	-1	-1	1	150	MEG	
*10173.20060829.1.17	-1	-1	1	150	MEG	
*10173.20060829.1.18	-1	-1	1	150	MEG	
*10173.20060829.1.19	-1	-1	1	150	MEG	
*10173.20060829.1.20	-1	-1	1	167	MEG	
*10173.20060829.1.21	-1	-1	1	317	MEG	
*10173.20060829.1.22	-1	-1	1	217	MEG	
*10173.20060829.1.23	-1	-1	1	133	MEG	
*10173.20060829.1.24	-1	-1	-1	-1	MEG	
*10173.20060829.1.25	-1	-1	-1	-1	MEG	
*10173.20060829.1.26	-1	-1	1	183	MEG	
*10173.20060829.1.27	-1	-1	1	133	MEG	
*10173.20060829.1.28	-1	-1	1	150	MEG	
*10173.20060829.1.29	-1	-1	-1	-1	MEG	
*10173.20060829.1.30	-1	-1	1	233	MEG	
*10173.20060829.1.31	-1	-1	1	150	MEG	
*10173.20060829.1.32	-1	-1	1	167	MEG	
*10173.20060829.1.33	-1	-1	1	167	MEG	
*10173.20060829.1.34	-1	-1	1	233	MEG	
*10173.20060829.1.35	-1	-1	1	133	MEG	
*10173.20060829.1.36	-1	-1	1	150	MEG	
*10173.20060829.1.37	-1	-1	1	167	MEG	
*10173.20060829.1.38	-1	-1	-1	-1	MEG	
*10173.20060829.1.39	-1	-1	-1	-1	MEG	
*10173.20060829.1.40	-1	-1	1	183	MEG	
*10173.20060829.1.41	-1	-1	1	100	MEG	
*10173.20060829.1.42	-1	-1	1	100	MEG	
*10173.20060829.1.43	-1	-1	1	283	MEG	
*10173.20060829.1.44	-1	-1	-1	-1	MEG	
*10173.20060829.1.45	-1	-1	1	183	MEG	
*10173.20060829.1.46	-1	-1	-1	-1	MEG	
*10173.20060829.1.47	-1	-1	1	150	MEG	
*10173.20060829.1.48	-1	-1	-1	-1	MEG	
*10173.20050822.1.1	-1	-1	1	267	MW	
*10173.20050822.1.2	-1	-1	1	167	MW	
*10173.20050822.1.3	-1	-1	1	183	MW	
*10173.20050822.1.4	-1	-1	1	217	MW	
*10173.20050822.1.5	-1	-1	1	150	MW	
*10173.20050822.1.6	-1	-1	1	150	MW	
*10173.20050822.1.7	-1	-1	1	183	MW	
*10173.20050822.1.8	-1	-1	1	150	MW	
*10173.20050822.1.9	-1	-1	1	150	MW	
*10173.20050822.1.10	-1	-1	1	133	MW	
*10173.20050822.1.11	-1	-1	1	150	MW	
*10173.20050822.1.12	-1	-1	1	167	MW	
*10173.20050822.1.13	-1	-1	1	200	MW	
*10173.20050822.1.14	-1	-1	1	133	MW	
*10173.20050822.1.15	-1	-1	1	200	MW	
*10173.20050822.1.16	-1	-1	1	183	MW	
*10173.20050822.1.17	-1	-1	1	267	MW	
*10173.20050822.1.18	-1	-1	1	167	MW	
*10173.20050822.1.19	-1	-1	1	217	MW	
*10173.20050822.1.20	-1	-1	1	233	MW	
*10173.20050822.1.21	-1	-1	1	217	MW	
*10173.20050822.1.22	-1	-1	1	600	MW	
*10173.20050822.1.23	-1	-1	1	167	MW	
*10173.20050822.1.24	-1	-1	0	100	MW	
*10173.20050822.1.25	-1	-1	1	200	MW	
*10173.20050822.1.26	-1	-1	1	200	MW	
*10173.20050822.1.27	-1	-1	1	117	MW	
*10173.20050822.1.28	-1	-1	1	150	MW	
*10173.20050822.1.29	-1	-1	1	133	MW	
*10173.20050822.1.30	-1	-1	1	133	MW	
*10173.20050822.1.31	-1	-1	1	200	MW	
*10173.20050822.1.32	-1	-1	1	200	MW	
*10173.20050822.1.33	-1	-1	1	200	MW	
*10173.20050822.1.34	-1	-1	1	167	MW	
*10173.20050822.1.35	-1	-1	1	200	MW	
*10173.20050822.1.36	-1	-1	1	183	MW	
*10173.20050822.1.37	-1	-1	1	200	MW	
*10173.20050822.1.38	-1	-1	1	150	MW	
*10173.20050822.1.39	-1	-1	1	200	MW	
*10173.20050822.1.40	-1	-1	1	200	MW	
*10173.20050822.1.41	-1	-1	1	250	MW	
*10173.20050822.1.42	-1	-1	1	183	MW	
*10173.20050822.1.43	-1	-1	1	200	MW	
*10173.20050822.1.44	-1	-1	1	167	MW	
*10173.20050822.1.45	-1	-1	1	233	MW	
*10173.20050822.1.46	-1	-1	1	217	MW	
*10173.20050822.1.47	-1	-1	1	150	MW	
*10173.20050822.1.48	-1	-1	1	133	MW	
*10173.20031106.1.1	-1	-1	1	267	IO	
*10173.20031106.1.2	-1	-1	1	217	IO	
*10173.20031106.1.3	-1	-1	1	150	IO	
*10173.20031106.1.4	-1	-1	1	133	IO	
*10173.20031106.1.5	-1	-1	1	217	IO	
*10173.20031106.1.6	-1	-1	1	267	IO	
*10173.20031106.1.7	-1	-1	1	133	IO	
*10173.20031106.1.8	-1	-1	1	200	IO	
*10173.20031106.1.9	-1	-1	1	150	IO	
*10173.20031106.1.10	-1	-1	1	167	IO	
*10173.20031106.1.11	-1	-1	1	133	IO	
*10173.20031106.1.12	-1	-1	1	250	IO	
*10173.20031106.1.13	-1	-1	1	317	IO	
*10173.20031106.1.14	-1	-1	-1	-1	IO	
*10173.20031106.1.15	-1	-1	1	350	IO	
*10173.20031106.1.16	-1	-1	1	217	IO	
*10173.20031106.1.17	-1	-1	1	267	IO	
*10173.20031106.1.18	-1	-1	1	117	IO	
*10173.20031106.1.19	-1	-1	-1	-1	IO	
*10173.20031106.1.20	-1	-1	-1	-1	IO	
*10173.20031106.1.21	-1	-1	1	150	IO	
*10173.20031106.1.22	-1	-1	1	250	IO	
*10173.20031106.1.23	-1	-1	1	217	IO	
*10173.20031106.1.24	-1	-1	1	167	IO	
*10173.20031106.1.25	-1	-1	-1	-1	IO	
*10173.20031106.1.26	-1	-1	1	183	IO	
*10173.20031106.1.27	-1	-1	-1	-1	IO	
*10173.20031106.1.28	-1	-1	1	267	IO	
*10173.20031106.1.29	-1	-1	1	167	IO	
*10173.20031106.1.30	-1	-1	1	217	IO	
*10173.20031106.1.31	-1	-1	1	283	IO	
*10173.20031106.1.32	-1	-1	-1	-1	IO	
*10173.20031106.1.33	-1	-1	1	167	IO	
*10173.20031106.1.34	-1	-1	1	167	IO	
*10173.20031106.1.35	-1	-1	1	283	IO	
*10173.20031106.1.36	-1	-1	1	200	IO	
*10173.20031106.1.37	-1	-1	1	167	IO	
*10173.20031106.1.38	-1	-1	1	217	IO	
*10173.20031106.1.39	-1	-1	-1	-1	IO	
*10173.20031106.1.40	-1	-1	1	167	IO	
*10173.20031106.1.41	-1	-1	1	267	IO	
*10173.20031106.1.42	-1	-1	-1	-1	IO	
*10173.20031106.1.43	-1	-1	1	250	IO	
*10173.20031106.1.44	-1	-1	1	217	IO	
*10173.20031106.1.45	-1	-1	-1	-1	IO	
*10173.20031106.1.46	-1	-1	-1	-1	IO	
*10173.20031106.1.47	-1	-1	1	250	IO	
*10173.20031106.1.48	-1	-1	1	167	IO	
*10172.20050819.1.1	-1	-1	1	183	MW	
*10172.20050819.1.2	-1	-1	1	200	MW	
*10172.20050819.1.3	-1	-1	1	217	MW	
*10172.20050819.1.4	-1	-1	1	183	MW	
*10172.20050819.1.5	-1	-1	1	150	MW	
*10172.20050819.1.6	-1	-1	1	217	MW	
*10172.20050819.1.7	-1	-1	1	250	MW	
*10172.20050819.1.8	-1	-1	1	217	MW	
*10172.20050819.1.9	-1	-1	1	167	MW	
*10172.20050819.1.10	-1	-1	1	200	MW	
*10172.20050819.1.11	-1	-1	1	367	MW	
*10172.20050819.1.12	-1	-1	1	217	MW	
*10172.20050819.1.13	-1	-1	1	233	MW	
*10172.20050819.1.14	-1	-1	0	83	MW	
*10172.20050819.1.15	-1	-1	-1	-1	MW	
*10172.20050819.1.16	-1	-1	1	183	MW	
*10172.20050819.1.17	-1	-1	1	233	MW	
*10172.20050819.1.18	-1	-1	1	250	MW	
*10172.20050819.1.19	-1	-1	1	250	MW	
*10172.20050819.1.20	-1	-1	1	200	MW	
*10172.20050819.1.21	-1	-1	1	200	MW	
*10172.20050819.1.22	-1	-1	1	200	MW	
*10172.20050819.1.23	-1	-1	1	167	MW	
*10172.20050819.1.24	-1	-1	1	267	MW	
*10172.20050819.1.25	-1	-1	1	217	MW	
*10172.20050819.1.26	-1	-1	-1	-1	MW	
*10172.20050819.1.27	-1	-1	-1	-1	MW	
*10172.20050819.1.28	-1	-1	1	250	MW	
*10172.20050819.1.29	-1	-1	1	150	MW	
*10172.20050819.1.30	-1	-1	1	250	MW	
*10172.20050819.1.31	-1	-1	1	233	MW	
*10172.20050819.1.32	-1	-1	1	267	MW	
*10172.20050819.1.33	-1	-1	1	383	MW	
*10172.20050819.1.34	-1	-1	1	217	MW	
*10172.20050819.1.35	-1	-1	1	283	MW	
*10172.20050819.1.36	-1	-1	1	250	MW	
*10172.20050819.1.37	-1	-1	-1	-1	MW	
*10172.20050819.1.38	-1	-1	1	183	MW	
*10172.20050819.1.39	-1	-1	1	217	MW	
*10172.20050819.1.40	-1	-1	1	367	MW	
*10172.20050819.1.41	-1	-1	1	233	MW	
*10172.20050819.1.42	-1	-1	1	183	MW	
*10172.20050819.1.43	-1	-1	1	233	MW	
*10172.20050819.1.44	-1	-1	1	267	MW	
*10172.20050819.1.45	-1	-1	1	233	MW	
*10172.20050819.1.46	-1	-1	1	183	MW	
*10172.20050819.1.47	-1	-1	1	233	MW	
*10172.20050819.1.48	-1	-1	1	317	MW	
*10171.20061024.1.1	-1	-1	1	267	MEG	
*10171.20061024.1.2	-1	-1	1	233	MEG	
*10171.20061024.1.3	-1	-1	1	200	MEG	
*10171.20061024.1.4	-1	-1	-1	-1	MEG	
*10171.20061024.1.5	-1	-1	1	217	MEG	
*10171.20061024.1.6	-1	-1	1	183	MEG	
*10171.20061024.1.7	-1	-1	1	333	MEG	
*10171.20061024.1.8	-1	-1	-1	-1	MEG	
*10171.20061024.1.9	-1	-1	1	233	MEG	
*10171.20061024.1.10	-1	-1	1	217	MEG	
*10171.20061024.1.11	-1	-1	1	167	MEG	
*10171.20061024.1.12	-1	-1	1	200	MEG	
*10171.20061024.1.13	-1	-1	1	217	MEG	
*10171.20061024.1.14	-1	-1	1	233	MEG	
*10171.20061024.1.15	-1	-1	1	367	MEG	
*10171.20061024.1.16	-1	-1	1	150	MEG	
*10171.20061024.1.17	-1	-1	1	217	MEG	
*10171.20061024.1.18	-1	-1	0	117	MEG	
*10171.20061024.1.19	-1	-1	1	317	MEG	
*10171.20061024.1.20	-1	-1	1	183	MEG	
*10171.20061024.1.21	-1	-1	1	183	MEG	
*10171.20061024.1.22	-1	-1	1	167	MEG	
*10171.20061024.1.23	-1	-1	1	317	MEG	
*10171.20061024.1.24	-1	-1	1	233	MEG	
*10171.20061024.1.25	-1	-1	1	217	MEG	
*10171.20061024.1.26	-1	-1	1	200	MEG	
*10171.20061024.1.27	-1	-1	1	150	MEG	
*10171.20061024.1.28	-1	-1	1	200	MEG	
*10171.20061024.1.29	-1	-1	1	283	MEG	
*10171.20061024.1.30	-1	-1	1	150	MEG	
*10171.20061024.1.31	-1	-1	1	167	MEG	
*10171.20061024.1.32	-1	-1	1	233	MEG	
*10171.20061024.1.33	-1	-1	1	333	MEG	
*10171.20061024.1.34	-1	-1	1	217	MEG	
*10171.20061024.1.35	-1	-1	1	267	MEG	
*10171.20061024.1.36	-1	-1	1	267	MEG	
*10171.20061024.1.37	-1	-1	1	217	MEG	
*10171.20061024.1.38	-1	-1	1	200	MEG	
*10171.20061024.1.39	-1	-1	1	150	MEG	
*10171.20061024.1.40	-1	-1	1	167	MEG	
*10171.20061024.1.41	-1	-1	0	150	MEG	
*10171.20061024.1.42	-1	-1	1	417	MEG	
*10171.20061024.1.43	-1	-1	1	200	MEG	
*10171.20061024.1.44	-1	-1	1	167	MEG	
*10171.20061024.1.45	-1	-1	1	267	MEG	
*10171.20061024.1.46	-1	-1	-1	-1	MEG	
*10171.20061024.1.47	-1	-1	0	100	MEG	
*10171.20061024.1.48	-1	-1	1	367	MEG	
*10171.20050819.1.1	-1	-1	1	200	EMI	
*10171.20050819.1.2	-1	-1	1	233	EMI	
*10171.20050819.1.3	-1	-1	1	183	EMI	
*10171.20050819.1.4	-1	-1	1	233	EMI	
*10171.20050819.1.5	-1	-1	1	217	EMI	
*10171.20050819.1.6	-1	-1	1	217	EMI	
*10171.20050819.1.7	-1	-1	1	233	EMI	
*10171.20050819.1.8	-1	-1	-1	-1	EMI	
*10171.20050819.1.9	-1	-1	1	167	EMI	
*10171.20050819.1.10	-1	-1	1	200	EMI	
*10171.20050819.1.11	-1	-1	1	267	EMI	
*10171.20050819.1.12	-1	-1	1	350	EMI	
*10171.20050819.1.13	-1	-1	1	233	EMI	
*10171.20050819.1.14	-1	-1	1	167	EMI	
*10171.20050819.1.15	-1	-1	1	250	EMI	
*10171.20050819.1.16	-1	-1	1	217	EMI	
*10171.20050819.1.17	-1	-1	1	217	EMI	
*10171.20050819.1.18	-1	-1	1	267	EMI	
*10171.20050819.1.19	-1	-1	1	217	EMI	
*10171.20050819.1.20	-1	-1	1	183	EMI	
*10171.20050819.1.21	-1	-1	1	233	EMI	
*10171.20050819.1.22	-1	-1	1	150	EMI	
*10171.20050819.1.23	-1	-1	1	183	EMI	
*10171.20050819.1.24	-1	-1	-1	-1	EMI	
*10171.20050819.1.25	-1	-1	1	217	EMI	
*10171.20050819.1.26	-1	-1	1	167	EMI	
*10171.20050819.1.27	-1	-1	1	183	EMI	
*10171.20050819.1.28	-1	-1	1	167	EMI	
*10171.20050819.1.29	-1	-1	1	167	EMI	
*10171.20050819.1.30	-1	-1	1	200	EMI	
*10171.20050819.1.31	-1	-1	-1	-1	EMI	
*10171.20050819.1.32	-1	-1	1	200	EMI	
*10171.20050819.1.33	-1	-1	1	233	EMI	
*10171.20050819.1.34	-1	-1	1	167	EMI	
*10171.20050819.1.35	-1	-1	1	233	EMI	
*10171.20050819.1.36	-1	-1	1	183	EMI	
*10171.20050819.1.37	-1	-1	1	183	EMI	
*10171.20050819.1.38	-1	-1	1	150	EMI	
*10171.20050819.1.39	-1	-1	1	267	EMI	
*10171.20050819.1.40	-1	-1	1	167	EMI	
*10171.20050819.1.41	-1	-1	1	200	EMI	
*10171.20050819.1.42	-1	-1	1	200	EMI	
*10171.20050819.1.43	-1	-1	1	217	EMI	
*10171.20050819.1.44	-1	-1	1	200	EMI	
*10171.20050819.1.45	-1	-1	1	283	EMI	
*10171.20050819.1.46	-1	-1	1	250	EMI	
*10171.20050819.1.47	-1	-1	1	200	EMI	
*10171.20050819.1.48	-1	-1	-1	-1	EMI	
*10170.20061009.1.1	-1	-1	1	183	MEG	
*10170.20061009.1.2	-1	-1	1	350	MEG	
*10170.20061009.1.3	-1	-1	1	300	MEG	
*10170.20061009.1.4	-1	-1	1	300	MEG	
*10170.20061009.1.5	-1	-1	-1	-1	MEG	
*10170.20061009.1.6	-1	-1	1	233	MEG	
*10170.20061009.1.7	-1	-1	1	183	MEG	
*10170.20061009.1.8	-1	-1	-1	-1	MEG	
*10170.20061009.1.9	-1	-1	-1	-1	MEG	
*10170.20061009.1.10	-1	-1	1	233	MEG	
*10170.20061009.1.11	-1	-1	1	267	MEG	
*10170.20061009.1.12	-1	-1	1	250	MEG	
*10170.20061009.1.13	-1	-1	1	200	MEG	
*10170.20061009.1.14	-1	-1	-1	-1	MEG	
*10170.20061009.1.15	-1	-1	1	300	MEG	
*10170.20061009.1.16	-1	-1	1	283	MEG	
*10170.20061009.1.17	-1	-1	1	400	MEG	
*10170.20061009.1.18	-1	-1	1	150	MEG	
*10170.20061009.1.19	-1	-1	1	183	MEG	
*10170.20061009.1.20	-1	-1	1	167	MEG	
*10170.20061009.1.21	-1	-1	-1	-1	MEG	
*10170.20061009.1.22	-1	-1	-1	-1	MEG	
*10170.20061009.1.23	-1	-1	1	250	MEG	
*10170.20061009.1.24	-1	-1	-1	-1	MEG	
*10170.20061009.1.25	-1	-1	1	217	MEG	
*10170.20061009.1.26	-1	-1	1	333	MEG	
*10170.20061009.1.27	-1	-1	-1	-1	MEG	
*10170.20061009.1.28	-1	-1	1	150	MEG	
*10170.20061009.1.29	-1	-1	1	150	MEG	
*10170.20061009.1.30	-1	-1	1	183	MEG	
*10170.20061009.1.31	-1	-1	1	167	MEG	
*10170.20061009.1.32	-1	-1	-1	-1	MEG	
*10170.20061009.1.33	-1	-1	1	183	MEG	
*10170.20061009.1.34	-1	-1	1	283	MEG	
*10170.20061009.1.35	-1	-1	1	233	MEG	
*10170.20061009.1.36	-1	-1	1	267	MEG	
*10170.20061009.1.37	-1	-1	1	317	MEG	
*10170.20061009.1.38	-1	-1	-1	-1	MEG	
*10170.20061009.1.39	-1	-1	-1	-1	MEG	
*10170.20061009.1.40	-1	-1	1	250	MEG	
*10170.20061009.1.41	-1	-1	-1	-1	MEG	
*10170.20061009.1.42	-1	-1	1	217	MEG	
*10170.20061009.1.43	-1	-1	-1	-1	MEG	
*10170.20061009.1.44	-1	-1	1	167	MEG	
*10170.20061009.1.45	-1	-1	1	250	MEG	
*10170.20061009.1.46	-1	-1	-1	-1	MEG	
*10170.20061009.1.47	-1	-1	1	200	MEG	
*10170.20061009.1.48	-1	-1	-1	-1	MEG	
*10170.20050818.1.1	-1	-1	-1	-1	ALINA	
*10170.20050818.1.2	-1	-1	1	250	ALINA	
*10170.20050818.1.3	-1	-1	1	183	ALINA	
*10170.20050818.1.4	-1	-1	1	250	ALINA	
*10170.20050818.1.5	-1	-1	1	200	ALINA	
*10170.20050818.1.6	-1	-1	1	200	ALINA	
*10170.20050818.1.7	-1	-1	1	283	ALINA	
*10170.20050818.1.8	-1	-1	1	217	ALINA	
*10170.20050818.1.9	-1	-1	-1	-1	ALINA	
*10170.20050818.1.10	-1	-1	1	233	ALINA	
*10170.20050818.1.11	-1	-1	1	200	ALINA	
*10170.20050818.1.12	-1	-1	1	167	ALINA	
*10170.20050818.1.13	-1	-1	1	200	ALINA	
*10170.20050818.1.14	-1	-1	-1	-1	ALINA	
*10170.20050818.1.15	-1	-1	-1	-1	ALINA	
*10170.20050818.1.16	-1	-1	1	217	ALINA	
*10170.20050818.1.17	-1	-1	1	283	ALINA	
*10170.20050818.1.18	-1	-1	-1	-1	ALINA	
*10170.20050818.1.19	-1	-1	1	200	ALINA	
*10170.20050818.1.20	-1	-1	1	183	ALINA	
*10170.20050818.1.21	-1	-1	-1	-1	ALINA	
*10170.20050818.1.22	-1	-1	1	233	ALINA	
*10170.20050818.1.23	-1	-1	1	183	ALINA	
*10170.20050818.1.24	-1	-1	1	233	ALINA	
*10170.20050818.1.25	-1	-1	1	200	ALINA	
*10170.20050818.1.26	-1	-1	1	200	ALINA	
*10170.20050818.1.27	-1	-1	-1	-1	ALINA	
*10170.20050818.1.28	-1	-1	-1	-1	ALINA	
*10170.20050818.1.29	-1	-1	1	233	ALINA	
*10170.20050818.1.30	-1	-1	1	200	ALINA	
*10170.20050818.1.31	-1	-1	1	167	ALINA	
*10170.20050818.1.32	-1	-1	1	217	ALINA	
*10170.20050818.1.33	-1	-1	1	333	ALINA	
*10170.20050818.1.34	-1	-1	-1	-1	ALINA	
*10170.20050818.1.35	-1	-1	-1	-1	ALINA	
*10170.20050818.1.36	-1	-1	1	233	ALINA	
*10170.20050818.1.37	-1	-1	1	283	ALINA	
*10170.20050818.1.38	-1	-1	-1	-1	ALINA	
*10170.20050818.1.39	-1	-1	1	150	ALINA	
*10170.20050818.1.40	-1	-1	1	183	ALINA	
*10170.20050818.1.41	-1	-1	1	200	ALINA	
*10170.20050818.1.42	-1	-1	1	267	ALINA	
*10170.20050818.1.43	-1	-1	1	233	ALINA	
*10170.20050818.1.44	-1	-1	1	167	ALINA	
*10170.20050818.1.45	-1	-1	1	133	ALINA	
*10170.20050818.1.46	-1	-1	1	200	ALINA	
*10170.20050818.1.47	-1	-1	1	250	ALINA	
*10170.20050818.1.48	-1	-1	-1	-1	ALINA	
10169.20090509.1.1	-1	-1	-1	-1	JB	
10169.20090509.1.2	1	207	1	200	JB	122
10169.20090509.1.3	1	249	1	267	JB	122
10169.20090509.1.4	1	NA	-1	-1	JB	124
10169.20090509.1.5	1	167	1	183	JB	122
10169.20090509.1.6	1	NA	-1	-1	JB	123
10169.20090509.1.7	1	NA	-1	-1	JB	123
10169.20090509.1.8	1	202	-1	-1	JB	123
10169.20090509.1.9	-1	-1	1	167	JB	
10169.20090509.1.10	1	127	0	150	JB	122
10169.20090509.1.11	2	164	0	83	JB	121
10169.20090509.1.12	-1	-1	1	133	JB	
10169.20090509.1.13	1	NA	-1	-1	JB	123
10169.20090509.1.14	1	197	1	200	JB	121
10169.20090509.1.15	1	257	1	283	JB	121
10169.20090509.1.16	-1	-1	-1	-1	JB	
10169.20090509.1.17	-1	-1	-1	-1	JB	
10169.20090509.1.18	-1	-1	-1	-1	JB	
10169.20090509.1.19	1	NA	1	167	JB	124
10169.20090509.1.20	1	204	1	233	JB	121
10169.20090509.1.21	-1	-1	-1	-1	JB	
10169.20090509.1.22	1	NA	-1	-1	JB	122
10169.20090509.1.23	-1	-1	1	117	JB	
10169.20090509.1.24	-1	-1	-1	-1	JB	
10169.20090509.1.25	1	NA	-1	-1	JB	124
10169.20090509.1.26	1	162	1	183	JB	121
10169.20090509.1.27	1	NA	-1	-1	JB	124
10169.20090509.1.28	1	NA	-1	-1	JB	123
10169.20090509.1.29	-1	-1	-1	-1	JB	
10169.20090509.1.30	-1	-1	-1	-1	JB	
10169.20090509.1.31	-1	-1	-1	-1	JB	
10169.20090509.1.32	-1	-1	-1	-1	JB	
10169.20090509.1.33	1	159	0	133	JB	121
10169.20090509.1.34	1	218	1	250	JB	122
10169.20090509.1.35	1	197	1	217	JB	122
