"vid","trial","lat.asl","Count.asl","Desc.asl","dotpos","lat.el","Count.el","Desc.el"
"3924rr17",12,237,1,"",96,214,1,""
"3924rr17",13,NA,-1,"blink starts 0.570 before any saccade",1824,23,-1,"early saccade"
"3924rr17",14,NA,-1,"moving (-Inf px/60Hz) before target onset",1824,-19,-1,"early saccade"
"3924rr17",15,424,1,"",96,417,1,""
"3924rr17",16,292,2,"",514,283,2,""
"3924rr17",17,431,1,"",1406,93,1,""
"3924rr17",18,233,2,"",514,227,2,""
"3924rr17",19,242,1,"",259,238,1,""
"3924rr17",2,182,1,"",1406,178,1,""
"3924rr17",20,237,1,"",259,236,1,""
"3924rr17",21,222,1,"",96,222,1,""
"3924rr17",22,NA,-1,"moving (-Inf px/60Hz) before target onset",1824,122,2,""
"3924rr17",23,196,1,"",1661,194,1,""
"3924rr17",24,200,2,"",1406,198,2,""
"3924rr17",25,229,1,"",1661,226,1,""
"3924rr17",26,567,1,"",96,238,2,""
"3924rr17",27,230,1,"",1824,228,1,""
"3924rr17",28,251,2,"",1824,246,2,""
"3924rr17",29,207,1,"",96,205,1,""
"3924rr17",3,207,1,"",1406,202,1,""
"3924rr17",30,244,1,"",96,241,1,""
"3924rr17",31,420,1,"",96,129,2,""
"3924rr17",32,207,1,"",1661,205,1,""
"3924rr17",33,534,1,"",1661,299,1,""
"3924rr17",34,224,1,"",514,217,1,""
"3924rr17",35,306,1,"",1824,305,1,""
"3924rr17",36,332,1,"",1824,329,1,""
"3924rr17",37,438,1,"",1406,117,2,""
"3924rr17",38,215,1,"",514,211,1,""
"3924rr17",39,284,1,"",1406,279,1,""
"3924rr17",4,229,1,"",514,178,1,""
"3924rr17",40,409,1,"",259,407,1,""
"3924rr17",41,253,1,"",1824,253,1,""
"3924rr17",42,199,1,"",259,198,1,""
"3924rr17",43,296,1,"",1661,293,1,""
"3924rr17",44,260,1,"",96,253,1,""
"3924rr17",45,280,1,"",96,277,1,""
"3924rr17",46,NA,-1,"blink starts 0.380 before any saccade",1406,23,-1,"early saccade"
"3924rr17",47,231,1,"",514,227,1,""
"3924rr17",48,231,1,"",1824,231,1,""
"3924rr17",49,321,1,"",1824,313,1,""
"3924rr17",5,237,1,"",259,230,1,""
"3924rr17",50,222,1,"",259,217,1,""
"3924rr17",51,256,2,"",1661,247,2,""
"3924rr17",52,NA,-1,"blink ends before any saccades",514,193,1,""
"3924rr17",53,NA,-1,"blink starts 0.823 before any saccade",96,11,-1,"early saccade"
"3924rr17",54,140,2,"",1824,131,2,""
"3924rr17",55,245,1,"",1406,243,1,""
"3924rr17",56,274,1,"",259,272,1,""
"3924rr17",57,431,1,"",1661,68,1,""
"3924rr17",58,288,1,"",1824,288,1,""
"3924rr17",59,207,1,"",259,208,1,""
"3924rr17",6,196,1,"",1824,194,1,""
"3924rr17",60,237,1,"",514,192,1,""
"3924rr17",61,240,1,"",96,240,1,""
"3924rr17",62,270,1,"",259,266,1,""
"3924rr17",63,152,2,"",96,114,2,""
"3924rr17",64,347,1,"",96,34,-1,"early saccade"
"3924rr17",65,347,1,"",1406,346,1,""
"3924rr17",66,402,1,"",1824,400,1,""
"3924rr17",67,204,1,"",1824,206,1,""
"3924rr17",68,188,1,"",514,184,1,""
"3924rr17",69,350,1,"",1406,346,1,""
"3924rr17",7,225,1,"",96,220,1,""
"3924rr17",70,266,1,"",1661,266,1,""
"3924rr17",71,307,1,"",1824,306,1,""
"3924rr17",72,244,1,"",96,242,1,""
"3924rr17",73,171,1,"",1824,166,1,""
"3924rr17",74,207,1,"",514,206,1,""
"3924rr17",75,182,1,"",259,180,1,""
"3924rr17",76,244,2,"",1661,10,-1,"early saccade"
"3924rr17",77,262,1,"",96,262,1,""
"3924rr17",78,460,1,"",96,41,-1,"early saccade"
"3924rr17",79,222,2,"",514,212,2,""
"3924rr17",8,195,1,"",96,190,1,""
"3924rr17",80,226,1,"",1824,225,1,""
"3924rr17",81,258,2,"",1406,253,2,""
"3924rr17",82,259,2,"",1661,253,2,""
"3924rr17",83,NA,-1,"moving (-Inf px/60Hz) before target onset",1406,-47,-1,"early saccade"
"3924rr17",84,229,2,"",259,229,2,""
"3924rr17",85,229,1,"",96,227,1,""
"3924rr17",86,203,2,"",1824,205,2,""
"3924rr17",87,342,1,"",1824,137,2,""
"3924rr17",88,222,2,"",1406,217,2,""
"3924rr17",89,193,2,"",514,193,2,""
"3924rr17",9,248,1,"",1661,242,1,""
"3924rr17",90,171,2,"",96,171,2,""
"3924rr17",91,380,1,"",1661,377,1,""
"3924rr17",92,603,1,"",1824,575,1,""
"3924rr17",93,262,2,"",514,259,2,""
"3924rr17",94,197,1,"",1661,197,1,""
"3924rr17",95,218,1,"",259,215,1,""
"3924rr17",96,259,1,"",259,252,1,""
"3924rr17",97,255,1,"",96,251,1,""
"3924rr17",98,240,1,"",1406,243,1,""
"3924rr17",99,259,1,"",96,256,1,""
"3924rr18",1,306,1,"",1406,303,1,""
"3924rr18",10,240,1,"",96,237,1,""
"3924rr18",100,321,1,"",259,318,1,""
"3924rr18",101,169,2,"",1824,172,2,""
"3924rr18",102,252,1,"",1661,256,1,""
"3924rr18",103,191,1,"",1406,190,1,""
"3924rr18",104,220,1,"",1406,220,1,""
"3924rr18",105,343,1,"",514,342,1,""
"3924rr18",106,528,1,"",1661,138,2,""
"3924rr18",107,223,1,"",1824,224,1,""
"3924rr18",108,285,1,"",1824,288,1,""
"3924rr18",109,198,1,"",96,198,1,""
"3924rr18",11,229,1,"",96,225,1,""
"3924rr18",110,278,1,"",259,276,1,""
"3924rr18",111,216,1,"",96,212,1,""
"3924rr18",12,259,1,"",1406,256,1,""
"3924rr18",13,251,1,"",1824,247,1,""
"3924rr18",14,237,1,"",514,234,1,""
"3924rr18",15,NA,-1,"moving (-Inf px/60Hz) before target onset",1406,-122,-1,"early saccade"
"3924rr18",16,273,1,"",1406,270,1,""
"3924rr18",17,215,2,"",96,212,2,""
"3924rr18",18,427,1,"",259,129,2,""
"3924rr18",19,189,1,"",1824,182,1,""
"3924rr18",2,229,1,"",1824,223,1,""
"3924rr18",20,NA,-1,"moving (-Inf px/60Hz) before target onset",514,-103,-1,"early saccade"
"3924rr18",21,NA,-1,"blink starts 0.665 before any saccade",1824,67,1,""
"3924rr18",22,266,1,"",96,261,1,""
"3924rr18",23,325,1,"",96,47,-1,"early saccade"
"3924rr18",24,314,1,"",259,309,1,""
"3924rr18",25,266,1,"",514,261,1,""
"3924rr18",26,244,1,"",1824,241,1,""
"3924rr18",27,248,1,"",1661,245,1,""
"3924rr18",28,281,1,"",1661,277,1,""
"3924rr18",29,248,1,"",1824,244,1,""
"3924rr18",3,270,1,"",1661,263,1,""
"3924rr18",30,229,1,"",1406,224,1,""
"3924rr18",31,270,1,"",259,267,1,""
"3924rr18",32,215,1,"",1661,212,1,""
"3924rr18",33,292,1,"",514,287,1,""
"3924rr18",34,222,1,"",1661,220,1,""
"3924rr18",35,350,1,"",96,67,2,""
"3924rr18",36,270,1,"",96,265,1,""
"3924rr18",37,262,1,"",1824,257,1,""
"3924rr18",38,204,1,"",514,197,1,""
"3924rr18",39,130,2,"",1406,113,2,""
"3924rr18",4,255,1,"",1661,133,1,""
"3924rr18",40,475,1,"",259,257,2,""
"3924rr18",41,251,1,"",1824,247,1,""
"3924rr18",42,248,1,"",96,245,1,""
"3924rr18",43,259,2,"",259,254,2,""
"3924rr18",44,254,1,"",1824,252,1,""
"3924rr18",45,204,1,"",1661,200,1,""
"3924rr18",46,196,2,"",514,194,2,""
"3924rr18",47,222,1,"",96,216,1,""
"3924rr18",48,369,1,"",259,363,1,""
"3924rr18",49,266,1,"",1406,262,1,""
"3924rr18",5,295,1,"",1824,289,1,""
"3924rr18",50,229,1,"",1824,226,1,""
"3924rr18",51,383,1,"",1824,381,1,""
"3924rr18",52,NA,-1,"blink starts 0.370 before any saccade",1661,29,-1,"early saccade"
"3924rr18",53,211,1,"",96,209,1,""
"3924rr18",54,211,2,"",514,211,2,""
"3924rr18",55,237,2,"",96,231,2,""
"3924rr18",56,204,2,"",1406,189,1,""
"3924rr18",57,425,1,"",514,91,2,""
"3924rr18",58,245,1,"",96,243,1,""
"3924rr18",59,231,2,"",1824,167,1,""
"3924rr18",6,255,1,"",96,57,-1,"early saccade"
"3924rr18",60,227,1,"",96,225,1,""
"3924rr18",61,202,2,"",1406,193,2,""
"3924rr18",62,255,1,"",1661,253,1,""
"3924rr18",63,314,1,"",259,51,-1,"early saccade"
"3924rr18",64,234,2,"",259,231,2,""
"3924rr18",65,252,2,"",1824,239,1,""
"3924rr18",66,365,1,"",1406,224,1,""
"3924rr18",67,325,1,"",96,316,1,""
"3924rr18",68,231,1,"",1661,228,1,""
"3924rr18",69,180,2,"",1824,180,1,""
"3924rr18",7,248,1,"",259,241,1,""
"3924rr18",70,165,2,"",514,162,2,""
"3924rr18",71,211,2,"",96,211,2,""
"3924rr18",72,284,1,"",96,219,2,""
"3924rr18",73,229,1,"",1406,227,1,""
"3924rr18",74,290,1,"",1824,285,1,""
"3924rr18",75,174,2,"",514,171,2,""
"3924rr18",76,185,1,"",1406,179,1,""
"3924rr18",77,233,2,"",1824,231,2,""
"3924rr18",78,244,2,"",96,245,2,""
"3924rr18",79,220,2,"",259,219,2,""
"3924rr18",8,218,1,"",514,211,1,""
"3924rr18",80,207,2,"",514,206,2,""
"3924rr18",81,314,2,"",1661,-269,-1,"early saccade"
"3924rr18",82,273,1,"",259,272,1,""
"3924rr18",83,206,1,"",1824,204,1,""
"3924rr18",84,342,1,"",1661,238,1,""
"3924rr18",85,245,2,"",1824,241,2,""
"3924rr18",86,238,1,"",96,235,1,""
"3924rr18",87,245,1,"",514,245,1,""
"3924rr18",88,510,1,"",259,493,1,""
"3924rr18",89,281,1,"",1661,281,1,""
"3924rr18",9,229,1,"",259,225,1,""
"3924rr18",90,325,2,"",96,113,2,""
"3924rr18",91,296,1,"",514,293,1,""
"3924rr18",92,220,2,"",1661,215,2,""
"3924rr18",93,260,1,"",259,257,1,""
"3924rr18",94,234,2,"",1406,235,2,""
"3924rr18",95,227,1,"",1406,226,1,""
"3924rr18",96,249,1,"",1824,244,1,""
"3924rr18",97,216,1,"",96,214,1,""
"3924rr18",98,296,1,"",1824,294,1,""
"3924rr18",99,198,2,"",514,198,2,""
"3924rr99",1,444,1,"",514,455,1,""
"3924rr99",10,339,1,"",259,347,1,""
"3924rr99",100,NA,-1,"poor tracking: sd of xpos Δ=60.400748",96,312,1,""
"3924rr99",101,266,1,"",1406,264,1,""
"3924rr99",102,218,1,"",1661,220,1,""
"3924rr99",103,270,1,"",96,266,1,""
"3924rr99",104,317,1,"",514,-48,-1,"early saccade"
"3924rr99",105,361,1,"",96,361,1,""
"3924rr99",106,270,1,"",1661,266,1,""
"3924rr99",107,365,1,"",1824,361,1,""
"3924rr99",108,354,1,"",1406,247,1,""
"3924rr99",109,365,1,"",259,361,1,""
"3924rr99",11,343,1,"",514,353,1,""
"3924rr99",110,332,1,"",1824,331,1,""
"3924rr99",111,277,1,"",259,275,1,""
"3924rr99",12,506,1,"",1824,513,1,""
"3924rr99",13,365,1,"",259,371,1,""
"3924rr99",14,542,1,"",96,131,2,""
"3924rr99",15,321,1,"",1661,327,1,""
"3924rr99",16,299,1,"",259,307,1,""
"3924rr99",17,307,1,"",1824,313,1,""
"3924rr99",18,296,1,"",1824,301,1,""
"3924rr99",19,278,1,"",1406,287,1,""
"3924rr99",2,332,1,"",96,340,1,""
"3924rr99",20,354,2,"",96,315,1,""
"3924rr99",21,317,1,"",1406,310,1,""
"3924rr99",22,303,1,"",259,296,1,""
"3924rr99",23,288,1,"",1661,276,1,""
"3924rr99",24,321,1,"",514,314,1,""
"3924rr99",25,409,1,"",96,402,1,""
"3924rr99",26,346,1,"",1824,332,1,""
"3924rr99",27,281,1,"",514,272,1,""
"3924rr99",28,336,1,"",96,330,1,""
"3924rr99",29,545,1,"",1824,539,1,""
"3924rr99",3,278,1,"",1661,287,1,""
"3924rr99",30,361,1,"",1824,-9,-1,"early saccade"
"3924rr99",31,193,2,"",259,187,2,""
"3924rr99",32,405,1,"",514,399,1,""
"3924rr99",33,296,1,"",1406,289,1,""
"3924rr99",34,295,1,"",259,10,-1,"early saccade"
"3924rr99",35,280,1,"",1824,270,1,""
"3924rr99",36,303,1,"",96,300,1,""
"3924rr99",37,361,1,"",96,356,1,""
"3924rr99",38,NA,-1,"poor tracking: sd of xpos Δ=40.874017",514,318,1,""
"3924rr99",39,292,1,"",1406,286,1,""
"3924rr99",4,285,1,"",1406,294,1,""
"3924rr99",40,310,1,"",1661,306,1,""
"3924rr99",41,424,1,"",96,414,1,""
"3924rr99",42,303,1,"",1661,294,1,""
"3924rr99",43,314,1,"",514,309,1,""
"3924rr99",44,310,2,"",1406,302,2,""
"3924rr99",45,292,1,"",1661,284,1,""
"3924rr99",46,321,1,"",514,97,2,""
"3924rr99",47,475,1,"",1824,464,1,""
"3924rr99",48,369,1,"",1824,364,1,""
"3924rr99",49,237,2,"",1824,234,2,""
"3924rr99",5,357,1,"",96,367,1,""
"3924rr99",50,431,1,"",96,424,1,""
"3924rr99",51,427,1,"",1661,418,1,""
"3924rr99",52,207,2,"",96,204,1,""
"3924rr99",53,325,1,"",96,320,1,""
"3924rr99",54,288,1,"",259,282,1,""
"3924rr99",55,339,1,"",1406,330,1,""
"3924rr99",56,380,1,"",259,320,1,""
"3924rr99",57,284,1,"",514,280,1,""
"3924rr99",58,288,1,"",259,284,1,""
"3924rr99",59,244,1,"",1661,238,1,""
"3924rr99",6,256,1,"",1824,265,1,""
"3924rr99",60,NA,-1,"poor tracking: sd of xpos Δ=46.505365",96,244,1,""
"3924rr99",61,497,1,"",1824,494,1,""
"3924rr99",62,244,2,"",1824,242,2,""
"3924rr99",63,NA,-1,"poor tracking: sd of xpos Δ=56.337261",514,284,1,""
"3924rr99",64,233,2,"",1406,224,2,""
"3924rr99",65,262,1,"",1661,258,1,""
"3924rr99",66,288,1,"",96,284,1,""
"3924rr99",67,277,1,"",259,274,1,""
"3924rr99",68,332,1,"",1406,220,2,""
"3924rr99",69,251,1,"",96,248,1,""
"3924rr99",7,336,1,"",1406,345,1,""
"3924rr99",70,185,2,"",1824,182,2,""
"3924rr99",71,273,1,"",1406,269,1,""
"3924rr99",72,409,1,"",96,58,-1,"early saccade"
"3924rr99",73,266,2,"",96,266,2,""
"3924rr99",74,295,1,"",1824,294,1,""
"3924rr99",75,303,1,"",514,300,1,""
"3924rr99",76,211,1,"",1661,208,1,""
"3924rr99",77,270,1,"",259,270,1,""
"3924rr99",78,288,1,"",1406,286,1,""
"3924rr99",79,270,1,"",259,268,1,""
"3924rr99",8,285,1,"",1661,291,1,""
"3924rr99",80,215,2,"",96,212,2,""
"3924rr99",81,284,1,"",1661,280,1,""
"3924rr99",82,453,1,"",1824,68,1,""
"3924rr99",83,303,1,"",1824,298,1,""
"3924rr99",84,233,2,"",514,230,2,""
"3924rr99",85,446,1,"",96,340,1,""
"3924rr99",86,266,1,"",1406,262,1,""
"3924rr99",87,358,1,"",1661,78,2,""
"3924rr99",88,288,1,"",96,288,1,""
"3924rr99",89,336,1,"",1824,50,-1,"early saccade"
"3924rr99",9,274,1,"",1824,283,1,""
"3924rr99",90,226,2,"",259,224,2,""
"3924rr99",91,NA,-1,"poor tracking: sd of xpos Δ=42.832608",259,228,1,""
"3924rr99",92,391,1,"",514,386,1,""
"3924rr99",93,222,2,"",1406,225,2,""
"3924rr99",94,251,2,"",96,251,2,""
"3924rr99",95,281,1,"",1824,119,1,""
"3924rr99",96,222,2,"",514,221,2,""
"3924rr99",97,372,1,"",1824,371,1,""
"3924rr99",98,321,1,"",1661,147,1,""
"3924rr99",99,196,2,"",1824,192,2,""
"3931rr01",1,227,1,"",514,241,1,""
"3931rr01",10,262,1,"",1406,260,1,""
"3931rr01",100,479,1,"",96,25,-1,"early saccade"
"3931rr01",101,266,2,"",96,272,2,""
"3931rr01",102,233,1,"",514,234,1,""
"3931rr01",103,280,1,"",1661,73,1,""
"3931rr01",104,NA,-1,"moving (-Inf px/60Hz) before target onset",259,-9,-1,"early saccade"
"3931rr01",105,284,1,"",1824,286,1,""
"3931rr01",106,259,1,"",96,17,-1,"early saccade"
"3931rr01",107,332,1,"",1661,-123,-1,"early saccade"
"3931rr01",108,NA,-1,"no data left after removing blinks",1824,-213,-1,"early saccade"
"3931rr01",109,429,1,"",1824,429,1,""
"3931rr01",11,244,1,"",1406,246,1,""
"3931rr01",110,292,1,"",259,69,1,""
"3931rr01",111,244,2,"",1406,56,-1,"early saccade"
"3931rr01",12,NA,-1,"moving (6.906 px/60Hz) before target onset",1661,16,-1,"early saccade"
"3931rr01",13,281,1,"",96,278,1,""
"3931rr01",14,251,1,"",1661,252,1,""
"3931rr01",15,251,1,"",1661,252,1,""
"3931rr01",16,284,1,"",96,286,1,""
"3931rr01",17,306,1,"",1661,305,1,""
"3931rr01",18,274,1,"",1824,272,1,""
"3931rr01",19,267,1,"",514,281,1,""
"3931rr01",2,281,1,"",259,282,1,""
"3931rr01",20,306,1,"",1406,23,-1,"early saccade"
"3931rr01",21,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-5371,-1,"early saccade"
"3931rr01",22,442,1,"",96,1,-1,"early saccade"
"3931rr01",23,244,1,"",259,248,1,""
"3931rr01",24,255,1,"",1824,257,1,""
"3931rr01",25,339,1,"",1824,-3,-1,"early saccade"
"3931rr01",26,134,2,"",514,41,-1,"early saccade"
"3931rr01",27,332,1,"",259,63,1,""
"3931rr01",28,255,1,"",1406,255,1,""
"3931rr01",29,222,1,"",1824,224,1,""
"3931rr01",3,260,1,"",1824,259,1,""
"3931rr01",30,277,1,"",1824,280,1,""
"3931rr01",31,266,1,"",1661,268,1,""
"3931rr01",32,314,1,"",96,314,1,""
"3931rr01",33,342,1,"",259,136,2,""
"3931rr01",34,277,1,"",1406,278,1,""
"3931rr01",35,277,1,"",1824,-40,-1,"early saccade"
"3931rr01",36,244,1,"",96,242,1,""
"3931rr01",37,336,1,"",1406,338,1,""
"3931rr01",38,328,2,"",1661,330,2,""
"3931rr01",39,255,1,"",514,254,1,""
"3931rr01",4,288,1,"",259,290,1,""
"3931rr01",40,252,1,"",514,36,-1,"early saccade"
"3931rr01",41,249,1,"",259,-5604,-1,"early saccade"
"3931rr01",42,251,1,"",96,253,1,""
"3931rr01",43,134,2,"",514,128,2,""
"3931rr01",44,281,1,"",1406,285,1,""
"3931rr01",45,244,1,"",96,243,1,""
"3931rr01",46,NA,-1,"blink before target onset (14 of 18 pretarget NA)",1824,-25,-1,"early saccade"
"3931rr01",47,347,1,"",1661,353,1,""
"3931rr01",48,233,1,"",1824,235,1,""
"3931rr01",49,240,1,"",1661,241,1,""
"3931rr01",5,270,1,"",96,272,1,""
"3931rr01",50,262,1,"",1406,267,1,""
"3931rr01",51,328,1,"",259,-13,-1,"early saccade"
"3931rr01",52,287,1,"",259,-29,-1,"early saccade"
"3931rr01",53,244,2,"",1824,247,2,""
"3931rr01",54,281,1,"",514,-1065,-1,"early saccade"
"3931rr01",55,266,2,"",96,269,2,""
"3931rr01",56,NA,-1,"moving (-Inf px/60Hz) before target onset",96,-73,-1,"early saccade"
"3931rr01",57,292,2,"",1824,87,1,""
"3931rr01",58,NA,-1,"moving (-Inf px/60Hz) before target onset",259,-19,-1,"early saccade"
"3931rr01",59,288,1,"",1824,293,1,""
"3931rr01",6,288,1,"",514,288,1,""
"3931rr01",60,306,2,"",1406,229,2,""
"3931rr01",61,278,1,"",514,-51,-1,"early saccade"
"3931rr01",62,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-2583,-1,"early saccade"
"3931rr01",63,361,1,"",96,97,1,""
"3931rr01",64,336,1,"",1824,353,1,""
"3931rr01",65,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-2179,-1,"early saccade"
"3931rr01",66,222,2,"",1406,227,2,""
"3931rr01",67,310,1,"",1661,315,1,""
"3931rr01",68,259,1,"",1661,261,1,""
"3931rr01",69,233,1,"",514,237,1,""
"3931rr01",7,343,1,"",1824,344,1,""
"3931rr01",70,310,1,"",96,33,-1,"early saccade"
"3931rr01",71,123,2,"",1824,120,2,""
"3931rr01",72,229,1,"",514,234,1,""
"3931rr01",73,266,1,"",96,270,1,""
"3931rr01",74,215,1,"",259,222,1,""
"3931rr01",75,248,1,"",1824,252,1,""
"3931rr01",76,336,1,"",96,318,1,""
"3931rr01",77,207,2,"",96,214,2,""
"3931rr01",78,226,1,"",514,230,1,""
"3931rr01",79,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-1145,-1,"early saccade"
"3931rr01",8,270,1,"",96,272,1,""
"3931rr01",80,336,1,"",1406,325,1,""
"3931rr01",81,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-967,-1,"early saccade"
"3931rr01",82,376,1,"",1661,383,1,""
"3931rr01",83,383,1,"",259,-41,-1,"early saccade"
"3931rr01",84,262,1,"",1824,60,1,""
"3931rr01",85,152,2,"",259,155,2,""
"3931rr01",86,295,2,"",1824,85,1,""
"3931rr01",87,310,1,"",259,313,1,""
"3931rr01",88,222,1,"",96,163,1,""
"3931rr01",89,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1661,-441,-1,"early saccade"
"3931rr01",9,350,1,"",1824,348,1,""
"3931rr01",90,333,1,"",1824,337,1,""
"3931rr01",91,298,1,"",514,-215,-1,"early saccade"
"3931rr01",92,407,1,"",1406,17,-1,"early saccade"
"3931rr01",93,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-2207,-1,"early saccade"
"3931rr01",94,336,2,"",1661,343,2,""
"3931rr01",95,193,2,"",514,195,2,""
"3931rr01",96,310,1,"",96,313,1,""
"3931rr01",97,270,1,"",1824,273,1,""
"3931rr01",98,310,1,"",96,313,1,""
"3931rr01",99,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1406,-1234,-1,"early saccade"
"3931rr02",1,321,1,"",1661,116,1,""
"3931rr02",10,249,1,"",259,204,1,""
"3931rr02",100,278,1,"",1824,289,1,""
"3931rr02",101,289,1,"",514,298,1,""
"3931rr02",102,275,1,"",259,284,1,""
"3931rr02",103,196,2,"",1406,204,2,""
"3931rr02",104,178,1,"",96,189,1,""
"3931rr02",105,221,1,"",514,231,1,""
"3931rr02",106,343,1,"",1661,161,1,""
"3931rr02",107,214,1,"",1406,224,1,""
"3931rr02",108,178,2,"",96,191,2,""
"3931rr02",109,99,2,"",1824,106,2,""
"3931rr02",11,470,1,"",96,473,1,""
"3931rr02",110,289,1,"",1824,297,1,""
"3931rr02",111,178,2,"",96,188,2,""
"3931rr02",12,246,1,"",1824,246,1,""
"3931rr02",13,156,2,"",514,160,2,""
"3931rr02",14,216,2,"",514,86,2,""
"3931rr02",15,281,1,"",514,281,1,""
"3931rr02",16,452,1,"",1406,453,1,""
"3931rr02",17,220,1,"",1661,223,1,""
"3931rr02",18,227,1,"",96,233,1,""
"3931rr02",19,256,1,"",514,261,1,""
"3931rr02",2,278,1,"",96,280,1,""
"3931rr02",20,303,1,"",259,307,1,""
"3931rr02",21,183,2,"",1824,189,2,""
"3931rr02",22,205,1,"",96,207,1,""
"3931rr02",23,202,1,"",259,104,1,""
"3931rr02",24,241,1,"",1661,244,1,""
"3931rr02",25,325,1,"",96,330,1,""
"3931rr02",26,405,1,"",1824,408,1,""
"3931rr02",27,535,1,"",1824,540,1,""
"3931rr02",28,347,2,"",1406,320,2,""
"3931rr02",29,408,1,"",259,413,1,""
"3931rr02",3,346,1,"",1406,350,1,""
"3931rr02",30,394,1,"",1661,394,1,""
"3931rr02",31,198,1,"",96,203,1,""
"3931rr02",32,267,1,"",1661,271,1,""
"3931rr02",33,252,1,"",1406,255,1,""
"3931rr02",34,223,1,"",96,227,1,""
"3931rr02",35,336,1,"",514,339,1,""
"3931rr02",36,430,1,"",1824,433,1,""
"3931rr02",37,415,1,"",1406,422,1,""
"3931rr02",38,332,1,"",259,339,1,""
"3931rr02",39,231,1,"",514,236,1,""
"3931rr02",4,128,2,"",1661,134,2,""
"3931rr02",40,357,1,"",1824,361,1,""
"3931rr02",41,245,1,"",96,252,1,""
"3931rr02",42,292,1,"",1824,294,1,""
"3931rr02",43,187,2,"",96,195,2,""
"3931rr02",44,328,1,"",96,333,1,""
"3931rr02",45,198,1,"",1824,203,1,""
"3931rr02",46,347,1,"",1661,351,1,""
"3931rr02",47,231,1,"",1406,239,1,""
"3931rr02",48,216,1,"",96,221,1,""
"3931rr02",49,212,2,"",514,217,2,""
"3931rr02",5,113,2,"",1406,118,2,""
"3931rr02",50,401,1,"",1824,405,1,""
"3931rr02",51,252,1,"",259,261,1,""
"3931rr02",52,281,1,"",1406,281,1,""
"3931rr02",53,379,1,"",1661,389,1,""
"3931rr02",54,430,1,"",259,435,1,""
"3931rr02",55,332,1,"",1824,335,1,""
"3931rr02",56,318,1,"",514,327,1,""
"3931rr02",57,231,2,"",514,233,2,""
"3931rr02",58,191,2,"",1824,200,2,""
"3931rr02",59,111,2,"",1406,115,2,""
"3931rr02",6,207,1,"",1824,210,1,""
"3931rr02",60,NA,-1,"4 samples > 12 px (10.00 max) from 133.30 (base)",96,444,1,""
"3931rr02",61,314,1,"",1661,322,1,""
"3931rr02",62,82,2,"",96,90,2,""
"3931rr02",63,430,1,"",1824,436,1,""
"3931rr02",64,332,1,"",1661,338,1,""
"3931rr02",65,332,1,"",96,339,1,""
"3931rr02",66,95,2,"",1406,99,2,""
"3931rr02",67,267,1,"",514,55,-1,"early saccade"
"3931rr02",68,429,1,"",259,283,1,""
"3931rr02",69,282,1,"",259,73,1,""
"3931rr02",7,314,1,"",96,320,1,""
"3931rr02",70,267,1,"",1824,273,1,""
"3931rr02",71,253,1,"",96,260,1,""
"3931rr02",72,314,1,"",514,324,1,""
"3931rr02",73,242,2,"",1661,250,2,""
"3931rr02",74,210,1,"",96,218,1,""
"3931rr02",75,214,1,"",1824,218,1,""
"3931rr02",76,257,1,"",259,264,1,""
"3931rr02",77,343,1,"",1406,350,1,""
"3931rr02",78,361,1,"",1406,365,1,""
"3931rr02",79,171,2,"",514,176,2,""
"3931rr02",8,336,1,"",1824,340,1,""
"3931rr02",80,199,2,"",1824,211,2,""
"3931rr02",81,207,1,"",1661,213,1,""
"3931rr02",82,203,1,"",259,211,1,""
"3931rr02",83,346,1,"",96,49,-1,"early saccade"
"3931rr02",84,296,1,"",1824,302,1,""
"3931rr02",85,149,2,"",1406,154,2,""
"3931rr02",86,232,2,"",514,238,2,""
"3931rr02",87,235,1,"",514,244,1,""
"3931rr02",88,210,1,"",1661,216,1,""
"3931rr02",89,310,2,"",1824,80,2,""
"3931rr02",9,325,1,"",259,330,1,""
"3931rr02",90,85,2,"",259,94,2,""
"3931rr02",91,NA,-1,"average fixpos(226.0) is off from middle(130.5) by 95.46 (>max 50.0)!",96,514,1,""
"3931rr02",92,160,2,"",1406,95,2,""
"3931rr02",93,156,2,"",96,27,-1,"early saccade"
"3931rr02",94,196,2,"",1661,207,2,""
"3931rr02",95,203,1,"",1824,210,1,""
"3931rr02",96,246,1,"",259,257,1,""
"3931rr02",97,199,1,"",96,3,-1,"early saccade"
"3931rr02",98,228,2,"",1824,237,2,""
"3931rr02",99,103,2,"",1661,113,2,""
"3931rr03",1,251,2,"",1661,254,2,""
"3931rr03",10,376,1,"",96,374,1,""
"3931rr03",100,244,1,"",1406,249,1,""
"3931rr03",101,222,1,"",1824,227,1,""
"3931rr03",102,226,1,"",259,229,1,""
"3931rr03",103,174,2,"",1406,178,2,""
"3931rr03",104,200,1,"",1824,200,1,""
"3931rr03",105,299,1,"",259,304,1,""
"3931rr03",106,204,2,"",1661,212,2,""
