"vid","trial","lat.asl","Count.asl","Desc.asl","dotpos","lat.el","Count.el","Desc.el"
"220898rr01",51,256,1,"",1406,248,1,""
"220898rr01",52,441,1,"",1824,432,1,""
"220898rr01",53,285,1,"",259,276,1,""
"220898rr01",54,162,2,"",514,156,2,""
"220898rr01",55,205,1,"",1406,200,1,""
"220898rr01",56,227,1,"",1661,224,1,""
"220898rr01",57,526,1,"",96,543,1,""
"220898rr01",58,267,1,"",1406,279,1,""
"220898rr01",59,207,1,"",259,227,1,""
"220898rr01",6,NA,-1,"average fixpos(248.5) is off from middle(130.5) by 118.03 (>max 50.0)!",96,76,0,""
"220898rr01",60,214,1,"",1824,227,1,""
"220898rr01",61,210,1,"",1406,179,1,""
"220898rr01",62,177,1,"",96,191,1,""
"220898rr01",63,264,2,"",514,279,2,""
"220898rr01",64,257,1,"",1661,-13,-1,"early saccade"
"220898rr01",65,432,1,"",1824,263,1,""
"220898rr01",66,149,2,"",96,163,2,""
"220898rr01",67,199,1,"",1824,47,-1,"early saccade"
"220898rr01",68,257,1,"",259,-21,-1,"early saccade"
"220898rr01",69,156,2,"",1661,71,2,""
"220898rr01",7,NA,-1,"average fixpos(233.9) is off from middle(130.5) by 103.45 (>max 50.0)!",1406,12,-1,"early saccade"
"220898rr01",70,246,1,"",514,259,1,""
"220898rr01",71,405,1,"",259,129,1,""
"220898rr01",72,205,1,"",514,202,1,""
"220898rr01",73,191,1,"",1406,185,1,""
"220898rr01",74,212,1,"",1824,210,1,""
"220898rr01",75,285,1,"",96,282,1,""
"220898rr01",76,183,1,"",1824,134,1,""
"220898rr01",77,238,1,"",1824,158,1,""
"220898rr01",78,285,1,"",96,-6,-1,"early saccade"
"220898rr01",79,176,2,"",1406,178,2,""
"220898rr01",8,NA,-1,"average fixpos(26.0) is off from middle(130.5) by 104.47 (>max 50.0)!",259,39,-1,"early saccade"
"220898rr01",80,249,1,"",1661,242,1,""
"220898rr01",81,303,1,"",259,306,1,""
"220898rr01",82,267,1,"",96,42,-1,"early saccade"
"220898rr01",83,263,1,"",1661,74,1,""
"220898rr01",84,220,1,"",514,10,-1,"early saccade"
"220898rr01",85,285,1,"",259,176,1,""
"220898rr01",86,256,1,"",96,252,1,""
"220898rr01",87,241,1,"",1661,-36,-1,"early saccade"
"220898rr01",88,495,1,"",514,48,-1,"early saccade"
"220898rr01",89,252,1,"",96,-56,-1,"early saccade"
"220898rr01",9,NA,-1,"average fixpos(13.5) is off from middle(130.5) by 116.97 (>max 50.0)!",514,315,2,""
"220898rr01",90,220,2,"",1661,220,2,""
"220898rr01",91,180,2,"",259,180,2,""
"220898rr01",92,223,1,"",514,0,-1,"early saccade"
"220898rr01",93,267,1,"",1406,156,1,""
"220898rr01",94,173,2,"",1406,-108,-1,"early saccade"
"220898rr01",95,183,2,"",1824,188,2,""
"220898rr01",96,205,1,"",1824,200,1,""
"220898rr01",97,339,1,"",96,-84,-1,"early saccade"
"220898rr01",98,263,1,"",1824,-36,-1,"early saccade"
"220898rr01",99,560,1,"",1824,207,1,""
"222143rr01",1,488,1,"",96,500,1,""
"222143rr01",10,NA,-1,"average fixpos(223.2) is off from middle(130.5) by 92.72 (>max 50.0)!",1661,528,1,""
"222143rr01",100,NA,-1,"average fixpos(44.0) is off from middle(130.5) by 86.48 (>max 50.0)!",1661,450,1,""
"222143rr01",101,NA,-1,"average fixpos(-13.3) is off from middle(130.5) by 143.78 (>max 50.0)!",1406,40,-1,"early saccade"
"222143rr01",102,NA,-1,"average fixpos(48.9) is off from middle(130.5) by 81.65 (>max 50.0)!",514,90,1,""
"222143rr01",103,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-140,-1,"early saccade"
"222143rr01",104,NA,-1,"average fixpos(27.4) is off from middle(130.5) by 103.11 (>max 50.0)!",96,152,2,""
"222143rr01",105,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-272,-1,"early saccade"
"222143rr01",106,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,82,2,""
"222143rr01",107,NA,-1,"average fixpos(237.3) is off from middle(130.5) by 106.76 (>max 50.0)!",514,462,1,""
"222143rr01",108,NA,-1,"average fixpos(228.3) is off from middle(130.5) by 97.79 (>max 50.0)!",96,660,1,""
"222143rr01",109,NA,-1,"average fixpos(236.4) is off from middle(130.5) by 105.91 (>max 50.0)!",1661,446,1,""
"222143rr01",11,NA,-1,"average fixpos(29.5) is off from middle(130.5) by 101.05 (>max 50.0)!",1661,307,1,""
"222143rr01",110,NA,-1,"average fixpos(15.8) is off from middle(130.5) by 114.70 (>max 50.0)!",1824,-5556,-1,"early saccade"
"222143rr01",111,NA,-1,"average fixpos(35.0) is off from middle(130.5) by 95.55 (>max 50.0)!",1406,488,1,""
"222143rr01",12,NA,-1,"average fixpos(2.4) is off from middle(130.5) by 128.11 (>max 50.0)!",1406,747,1,""
"222143rr01",13,NA,-1,"average fixpos(3.7) is off from middle(130.5) by 126.78 (>max 50.0)!",1824,-545,-1,"early saccade"
"222143rr01",14,NA,-1,"average fixpos(4.7) is off from middle(130.5) by 125.83 (>max 50.0)!",514,1391,1,""
"222143rr01",15,NA,-1,"average fixpos(243.2) is off from middle(130.5) by 112.67 (>max 50.0)!",514,1038,-1,"no saccades"
"222143rr01",16,NA,-1,"average fixpos(238.9) is off from middle(130.5) by 108.44 (>max 50.0)!",1824,228,2,""
"222143rr01",17,NA,-1,"average fixpos(0.7) is off from middle(130.5) by 129.77 (>max 50.0)!",1824,534,1,""
"222143rr01",18,NA,-1,"average fixpos(-4.5) is off from middle(130.5) by 135.01 (>max 50.0)!",96,408,1,""
"222143rr01",19,NA,-1,"average fixpos(266.9) is off from middle(130.5) by 136.43 (>max 50.0)!",1824,178,1,""
"222143rr01",2,NA,-1,"4 samples > 11 px (10.00 max) from 144.36 (base)",259,-4,-1,"early saccade"
"222143rr01",20,NA,-1,"average fixpos(1.4) is off from middle(130.5) by 129.14 (>max 50.0)!",514,-242,-1,"early saccade"
"222143rr01",21,NA,-1,"average fixpos(2.9) is off from middle(130.5) by 127.57 (>max 50.0)!",259,116,2,""
"222143rr01",22,NA,-1,"average fixpos(230.0) is off from middle(130.5) by 99.51 (>max 50.0)!",1661,34,-1,"early saccade"
"222143rr01",23,NA,-1,"average fixpos(10.7) is off from middle(130.5) by 119.79 (>max 50.0)!",1661,45,-1,"early saccade"
"222143rr01",24,NA,-1,"average fixpos(27.8) is off from middle(130.5) by 102.67 (>max 50.0)!",1406,159,1,""
"222143rr01",25,NA,-1,"average fixpos(16.6) is off from middle(130.5) by 113.85 (>max 50.0)!",1406,-225,-1,"early saccade"
"222143rr01",26,NA,-1,"average fixpos(7.7) is off from middle(130.5) by 122.79 (>max 50.0)!",96,303,1,""
"222143rr01",28,NA,-1,"average fixpos(240.6) is off from middle(130.5) by 110.09 (>max 50.0)!",259,381,1,""
"222143rr01",29,NA,-1,"average fixpos(232.7) is off from middle(130.5) by 102.19 (>max 50.0)!",1406,356,1,""
"222143rr01",3,NA,-1,"average fixpos(259.9) is off from middle(130.5) by 129.37 (>max 50.0)!",1824,258,1,""
"222143rr01",30,NA,-1,"average fixpos(6.6) is off from middle(130.5) by 123.95 (>max 50.0)!",96,392,1,""
"222143rr01",31,NA,-1,"average fixpos(242.7) is off from middle(130.5) by 112.23 (>max 50.0)!",514,528,1,""
"222143rr01",32,NA,-1,"average fixpos(224.1) is off from middle(130.5) by 93.62 (>max 50.0)!",1824,172,2,""
"222143rr01",33,NA,-1,"average fixpos(252.6) is off from middle(130.5) by 122.10 (>max 50.0)!",259,406,2,""
"222143rr01",34,NA,-1,"average fixpos(226.7) is off from middle(130.5) by 96.23 (>max 50.0)!",1406,352,1,""
"222143rr01",35,NA,-1,"average fixpos(25.1) is off from middle(130.5) by 105.38 (>max 50.0)!",1661,10,-1,"early saccade"
"222143rr01",36,NA,-1,"average fixpos(16.0) is off from middle(130.5) by 114.53 (>max 50.0)!",1824,440,1,""
"222143rr01",37,NA,-1,"average fixpos(9.6) is off from middle(130.5) by 120.87 (>max 50.0)!",1661,1174,1,""
"222143rr01",38,NA,-1,"average fixpos(20.3) is off from middle(130.5) by 110.19 (>max 50.0)!",514,369,1,""
"222143rr01",39,NA,-1,"average fixpos(248.9) is off from middle(130.5) by 118.42 (>max 50.0)!",96,463,1,""
"222143rr01",4,NA,-1,"average fixpos(6.5) is off from middle(130.5) by 123.95 (>max 50.0)!",96,330,1,""
"222143rr01",40,NA,-1,"average fixpos(220.1) is off from middle(130.5) by 89.60 (>max 50.0)!",1824,-923,-1,"early saccade"
"222143rr01",41,NA,-1,"average fixpos(36.7) is off from middle(130.5) by 93.83 (>max 50.0)!",96,363,1,""
"222143rr01",42,NA,-1,"average fixpos(209.4) is off from middle(130.5) by 78.94 (>max 50.0)!",259,-15,-1,"early saccade"
"222143rr01",43,NA,-1,"average fixpos(235.2) is off from middle(130.5) by 104.68 (>max 50.0)!",1406,570,1,""
"222143rr01",44,NA,-1,"average fixpos(20.4) is off from middle(130.5) by 110.10 (>max 50.0)!",96,376,1,""
"222143rr01",45,NA,-1,"average fixpos(226.8) is off from middle(130.5) by 96.30 (>max 50.0)!",514,1430,-1,"no saccades"
"222143rr01",46,NA,-1,"average fixpos(231.4) is off from middle(130.5) by 100.88 (>max 50.0)!",96,748,-1,"no saccades"
"222143rr01",47,NA,-1,"average fixpos(245.1) is off from middle(130.5) by 114.56 (>max 50.0)!",1661,206,1,""
"222143rr01",48,NA,-1,"average fixpos(32.3) is off from middle(130.5) by 98.17 (>max 50.0)!",96,378,1,""
"222143rr01",49,NA,-1,"average fixpos(238.1) is off from middle(130.5) by 107.62 (>max 50.0)!",1661,170,1,""
"222143rr01",5,191,2,"",514,205,2,""
"222143rr01",50,NA,-1,"average fixpos(49.1) is off from middle(130.5) by 81.36 (>max 50.0)!",1406,-26,-1,"early saccade"
"222143rr01",51,NA,-1,"average fixpos(38.3) is off from middle(130.5) by 92.21 (>max 50.0)!",1824,70,1,""
"222143rr01",52,NA,-1,"average fixpos(5.5) is off from middle(130.5) by 124.98 (>max 50.0)!",259,78,1,""
"222143rr01",53,NA,-1,"average fixpos(243.6) is off from middle(130.5) by 113.09 (>max 50.0)!",1824,150,2,""
"222143rr01",54,NA,-1,"average fixpos(2.5) is off from middle(130.5) by 128.00 (>max 50.0)!",514,556,1,""
"222143rr01",55,NA,-1,"average fixpos(237.3) is off from middle(130.5) by 106.78 (>max 50.0)!",1824,86,2,""
"222143rr01",56,NA,-1,"average fixpos(15.0) is off from middle(130.5) by 115.50 (>max 50.0)!",259,54,-1,"early saccade"
"222143rr01",57,NA,-1,"average fixpos(235.3) is off from middle(130.5) by 104.77 (>max 50.0)!",1406,845,1,""
"222143rr01",58,NA,-1,"average fixpos(22.3) is off from middle(130.5) by 108.17 (>max 50.0)!",1824,35,-1,"early saccade"
"222143rr01",59,NA,-1,"average fixpos(40.8) is off from middle(130.5) by 89.70 (>max 50.0)!",1824,499,1,""
"222143rr01",6,NA,-1,"average fixpos(-0.9) is off from middle(130.5) by 131.44 (>max 50.0)!",259,456,1,""
"222143rr01",60,NA,-1,"average fixpos(9.7) is off from middle(130.5) by 120.82 (>max 50.0)!",514,-23,-1,"early saccade"
"222143rr01",61,NA,-1,"average fixpos(224.3) is off from middle(130.5) by 93.83 (>max 50.0)!",1661,257,2,""
"222143rr01",62,NA,-1,"average fixpos(25.7) is off from middle(130.5) by 104.77 (>max 50.0)!",96,235,2,""
"222143rr01",63,NA,-1,"average fixpos(239.4) is off from middle(130.5) by 108.86 (>max 50.0)!",96,-97,-1,"early saccade"
"222143rr01",64,NA,-1,"average fixpos(224.5) is off from middle(130.5) by 93.98 (>max 50.0)!",1824,59,-1,"early saccade"
"222143rr01",65,NA,-1,"average fixpos(29.9) is off from middle(130.5) by 100.64 (>max 50.0)!",1406,35,-1,"early saccade"
"222143rr01",66,NA,-1,"average fixpos(41.4) is off from middle(130.5) by 89.08 (>max 50.0)!",259,173,2,""
"222143rr01",67,NA,-1,"average fixpos(212.1) is off from middle(130.5) by 81.61 (>max 50.0)!",96,467,-1,"no saccades"
"222143rr01",68,NA,-1,"average fixpos(218.1) is off from middle(130.5) by 87.64 (>max 50.0)!",1661,322,2,""
"222143rr01",69,NA,-1,"average fixpos(51.0) is off from middle(130.5) by 79.49 (>max 50.0)!",259,395,1,""
"222143rr01",70,NA,-1,"average fixpos(200.3) is off from middle(130.5) by 69.81 (>max 50.0)!",514,170,1,""
"222143rr01",71,NA,-1,"average fixpos(222.7) is off from middle(130.5) by 92.22 (>max 50.0)!",1406,447,1,""
"222143rr01",72,NA,-1,"average fixpos(33.0) is off from middle(130.5) by 97.47 (>max 50.0)!",96,215,2,""
"222143rr01",73,NA,-1,"average fixpos(229.5) is off from middle(130.5) by 98.95 (>max 50.0)!",1406,5,-1,"early saccade"
"222143rr01",74,NA,-1,"average fixpos(40.7) is off from middle(130.5) by 89.80 (>max 50.0)!",514,-3,-1,"early saccade"
"222143rr01",75,NA,-1,"average fixpos(232.3) is off from middle(130.5) by 101.76 (>max 50.0)!",1661,79,1,""
"222143rr01",76,NA,-1,"average fixpos(45.0) is off from middle(130.5) by 85.45 (>max 50.0)!",96,385,1,""
"222143rr01",77,NA,-1,"average fixpos(239.8) is off from middle(130.5) by 109.28 (>max 50.0)!",1661,-5,-1,"early saccade"
"222143rr01",78,NA,-1,"average fixpos(48.5) is off from middle(130.5) by 81.96 (>max 50.0)!",259,97,1,""
"222143rr01",79,NA,-1,"average fixpos(228.4) is off from middle(130.5) by 97.94 (>max 50.0)!",259,85,1,""
"222143rr01",8,NA,-1,"average fixpos(16.2) is off from middle(130.5) by 114.28 (>max 50.0)!",1824,538,1,""
"222143rr01",80,NA,-1,"average fixpos(240.1) is off from middle(130.5) by 109.57 (>max 50.0)!",96,321,-1,"no saccades"
"222143rr01",81,NA,-1,"average fixpos(240.7) is off from middle(130.5) by 110.19 (>max 50.0)!",1824,92,2,""
"222143rr01",82,86,1,"",1824,78,1,""
"222143rr01",83,NA,-1,"average fixpos(41.3) is off from middle(130.5) by 89.21 (>max 50.0)!",1824,172,0,""
"222143rr01",84,NA,-1,"average fixpos(38.0) is off from middle(130.5) by 92.48 (>max 50.0)!",514,370,1,""
"222143rr01",85,NA,-1,"average fixpos(241.8) is off from middle(130.5) by 111.30 (>max 50.0)!",259,72,0,""
"222143rr01",86,NA,-1,"average fixpos(234.9) is off from middle(130.5) by 104.36 (>max 50.0)!",514,380,1,""
"222143rr01",87,NA,-1,"average fixpos(229.3) is off from middle(130.5) by 98.80 (>max 50.0)!",1406,-130,-1,"early saccade"
"222143rr01",88,NA,-1,"average fixpos(47.4) is off from middle(130.5) by 83.14 (>max 50.0)!",1824,336,2,""
"222143rr01",89,NA,-1,"average fixpos(53.7) is off from middle(130.5) by 76.84 (>max 50.0)!",96,-4,-1,"early saccade"
"222143rr01",9,NA,-1,"average fixpos(8.0) is off from middle(130.5) by 122.49 (>max 50.0)!",96,121,1,""
"222143rr01",90,NA,-1,"average fixpos(217.8) is off from middle(130.5) by 87.29 (>max 50.0)!",96,158,1,""
"222143rr01",91,NA,-1,"average fixpos(233.5) is off from middle(130.5) by 102.98 (>max 50.0)!",1824,456,1,""
"222143rr01",92,NA,-1,"average fixpos(39.0) is off from middle(130.5) by 91.53 (>max 50.0)!",1661,18,-1,"early saccade"
"222143rr01",93,NA,-1,"average fixpos(21.4) is off from middle(130.5) by 109.12 (>max 50.0)!",96,140,1,""
"222143rr01",94,NA,-1,"average fixpos(245.0) is off from middle(130.5) by 114.55 (>max 50.0)!",514,524,1,""
"222143rr01",95,NA,-1,"average fixpos(264.6) is off from middle(130.5) by 134.14 (>max 50.0)!",1824,360,1,""
"222143rr01",96,NA,-1,"average fixpos(17.5) is off from middle(130.5) by 113.04 (>max 50.0)!",1661,162,1,""
"222143rr01",97,NA,-1,"average fixpos(11.9) is off from middle(130.5) by 118.58 (>max 50.0)!",1406,396,1,""
"222143rr01",98,NA,-1,"average fixpos(29.9) is off from middle(130.5) by 100.64 (>max 50.0)!",259,-256,-1,"early saccade"
"222143rr01",99,NA,-1,"average fixpos(-5.8) is off from middle(130.5) by 136.31 (>max 50.0)!",1824,-2372,-1,"early saccade"
"222255rr01",1,376,1,"",1824,105,1,""
"222255rr01",10,231,1,"",96,226,1,""
"222255rr01",100,NA,-1,"1st good sac too soon",1824,63,2,""
"222255rr01",101,461,1,"",1406,71,1,""
"222255rr01",102,NA,-1,"average fixpos(NaN) is off from middle(130.5) by NaN (>max 50.0)!",1406,-173,-1,"early saccade"
"222255rr01",103,267,1,"",96,91,1,""
"222255rr01",104,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-897,-1,"early saccade"
"222255rr01",105,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-3137,-1,"early saccade"
"222255rr01",106,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-1905,-1,"early saccade"
"222255rr01",107,447,1,"",259,447,1,""
"222255rr01",108,296,1,"",96,135,1,""
"222255rr01",109,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-1169,-1,"early saccade"
"222255rr01",11,292,1,"",1824,18,-1,"early saccade"
"222255rr01",110,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-4121,-1,"early saccade"
"222255rr01",111,NA,-1,"average fixpos(NaN) is off from middle(130.5) by NaN (>max 50.0)!",514,-429,-1,"early saccade"
"222255rr01",112,264,2,"",1661,263,2,""
"222255rr01",12,270,1,"",1661,262,1,""
"222255rr01",13,194,1,"",1406,190,1,""
"222255rr01",14,216,1,"",96,214,1,""
"222255rr01",15,267,1,"",1661,262,1,""
"222255rr01",16,86,1,"",514,78,1,""
"222255rr01",17,292,1,"",1824,114,2,""
"222255rr01",18,242,1,"",514,210,1,""
"222255rr01",19,238,1,"",259,138,1,""
"222255rr01",2,365,1,"",259,365,1,""
"222255rr01",20,238,1,"",96,38,-1,"early saccade"
"222255rr01",21,252,1,"",1406,246,1,""
"222255rr01",22,274,1,"",1406,99,1,""
"222255rr01",23,192,1,"",96,186,1,""
"222255rr01",24,187,2,"",1824,-2,-1,"early saccade"
"222255rr01",25,220,1,"",259,131,1,""
"222255rr01",26,212,1,"",96,62,1,""
"222255rr01",27,336,1,"",1824,6,-1,"early saccade"
"222255rr01",28,241,1,"",1661,231,1,""
"222255rr01",29,293,1,"",514,289,1,""
"222255rr01",3,289,1,"",259,290,1,""
"222255rr01",30,228,1,"",1406,225,1,""
"222255rr01",31,277,1,"",1824,253,1,""
"222255rr01",32,260,2,"",96,265,2,""
"222255rr01",33,246,1,"",1661,237,1,""
"222255rr01",34,199,1,"",259,197,1,""
"222255rr01",35,282,1,"",259,257,1,""
"222255rr01",36,253,1,"",1661,-35,-1,"early saccade"
"222255rr01",37,310,1,"",1406,-111,-1,"early saccade"
"222255rr01",38,214,2,"",1824,213,2,""
"222255rr01",39,250,1,"",514,245,1,""
"222255rr01",4,292,1,"",1661,289,1,""
"222255rr01",40,203,1,"",96,-63,-1,"early saccade"
"222255rr01",41,223,1,"",1824,208,1,""
"222255rr01",42,267,1,"",96,173,1,""
"222255rr01",43,231,1,"",514,223,1,""
"222255rr01",44,249,1,"",259,250,1,""
"222255rr01",45,328,1,"",1406,191,1,""
"222255rr01",46,194,2,"",1824,31,-1,"early saccade"
"222255rr01",47,361,1,"",1824,227,1,""
"222255rr01",48,299,1,"",96,251,1,""
"222255rr01",49,336,1,"",1661,23,-1,"early saccade"
"222255rr01",5,263,1,"",514,262,1,""
"222255rr01",50,183,1,"",1661,3,-1,"early saccade"
"222255rr01",51,376,1,"",96,379,1,""
"222255rr01",52,275,1,"",96,207,1,""
"222255rr01",53,437,1,"",1406,-5,-1,"early saccade"
"222255rr01",54,NA,-1,"blink before target onset (14 of 18 pretarget NA)",514,-2741,-1,"early saccade"
"222255rr01",55,296,1,"",1824,263,1,""
"222255rr01",56,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-349,-1,"early saccade"
"222255rr01",57,198,1,"",1824,-4,-1,"early saccade"
"222255rr01",58,259,1,"",514,68,1,""
"222255rr01",59,NA,-1,"moving (-Inf px/60Hz) before target onset",259,-140,-1,"early saccade"
"222255rr01",6,310,1,"",1406,70,1,""
"222255rr01",60,256,1,"",96,168,1,""
"222255rr01",61,158,2,"",1406,20,-1,"early saccade"
"222255rr01",62,350,1,"",1824,52,-1,"early saccade"
"222255rr01",63,307,1,"",96,176,1,""
"222255rr01",64,296,1,"",96,256,1,""
"222255rr01",65,125,2,"",1406,-16,-1,"early saccade"
"222255rr01",66,NA,-1,"blink ends before any saccades",259,8,-1,"early saccade"
"222255rr01",67,286,1,"",1661,-12,-1,"early saccade"
"222255rr01",68,241,2,"",1824,64,2,""
"222255rr01",69,200,1,"",1661,9,-1,"early saccade"
"222255rr01",7,260,1,"",514,250,1,""
"222255rr01",70,NA,-1,"moving (-Inf px/60Hz) before target onset",514,-196,-1,"early saccade"
"222255rr01",71,228,2,"",96,117,2,""
"222255rr01",72,400,1,"",1406,13,-1,"early saccade"
"222255rr01",73,343,1,"",1661,125,1,""
"222255rr01",74,354,1,"",1824,29,-1,"early saccade"
"222255rr01",75,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-531,-1,"early saccade"
"222255rr01",76,242,2,"",514,281,2,""
"222255rr01",77,NA,-1,"moving (-Inf px/60Hz) before target onset",1661,-79,-1,"early saccade"
"222255rr01",78,NA,-1,"blink before target onset (18 of 18 pretarget NA)",1824,-787,-1,"early saccade"
"222255rr01",79,NA,-1,"moving (-Inf px/60Hz) before target onset",96,-59,-1,"early saccade"
"222255rr01",8,321,1,"",96,114,1,""
"222255rr01",80,242,2,"",1406,33,-1,"early saccade"
"222255rr01",81,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-1007,-1,"early saccade"
"222255rr01",82,282,2,"",96,45,-1,"early saccade"
"222255rr01",83,NA,-1,"blink before target onset (18 of 18 pretarget NA)",259,-1895,-1,"early saccade"
"222255rr01",84,NA,-1,"< 30% tracking for samples of interest",1824,-1155,-1,"early saccade"
"222255rr01",85,383,1,"",1824,387,1,""
"222255rr01",86,307,1,"",259,43,-1,"early saccade"
"222255rr01",87,310,1,"",1406,127,1,""
"222255rr01",88,NA,-1,"blink before target onset (18 of 18 pretarget NA)",514,-4309,-1,"early saccade"
"222255rr01",89,379,1,"",1824,3,-1,"early saccade"
"222255rr01",9,314,1,"",1824,310,1,""
"222255rr01",90,NA,-1,"average fixpos(NaN) is off from middle(130.5) by NaN (>max 50.0)!",96,-121,-1,"early saccade"
"222255rr01",91,325,1,"",1661,323,1,""
"222255rr01",92,278,1,"",1661,279,1,""
"222255rr01",93,270,1,"",259,79,1,""
"222255rr01",94,NA,-1,"blink before target onset (18 of 18 pretarget NA)",96,-2129,-1,"early saccade"
"222255rr01",95,314,1,"",514,55,-1,"early saccade"
